symbol,name,price,Volume,turnover,blue_daily,blue_days,latest_day_blue_value,blue_weekly,blue_weeks,latest_week_blue_value,lired_daily,lired_days,latest_day_lired_value,lired_weekly,lired_weeks,latest_week_lired_value,has_day_blue,has_week_blue,has_day_lired,has_week_lired,has_day_week_blue,has_day_week_lired
SZ000159,国际实业,4.57,187998.0,85.91508600000002,0.01243100136678476,0,0.0,145.41415456078303,2,145.41415456078303,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
SZ000620,新华联,1.57,880337.0,138.212909,166.4165332718459,4,166.4165332718459,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
SZ000691,亚太实业,2.45,269851.0,66.113495,0.014771388014837987,0,0.0,119.21770714333479,2,119.21770714333479,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
SZ001277,速达股份,32.52,20265.0,65.90178,133.78052528299918,3,133.78052528299918,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
SZ001222,源飞宠物,12.48,66441.0,82.918368,145.64600044001944,3,145.64600044001944,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
SZ001255,博菲电气,23.28,17288.0,40.246464,139.7804824843672,3,139.7804824843672,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
SZ001278,一彬科技,13.98,43727.0,61.130345999999996,123.74310490673298,3,123.74310490673298,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
SZ001259,利仁科技,19.6,16270.0,31.8892,138.9512783998912,3,138.9512783998912,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
SZ001279,强邦新材,33.84,27927.0,94.504968,88.0396251375364,0,0.0,200.00000000000003,2,200.00000000000003,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
SZ001283,豪鹏科技,43.34,15985.0,69.27899000000001,135.84124466644377,5,135.84124466644377,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
SZ001326,联域股份,27.46,16179.0,44.427534,168.77980188754216,3,168.77980188754216,199.99999999999997,1,199.99999999999997,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
SZ001314,亿道信息,38.4,58945.0,226.3488,184.65030595020826,4,184.65030595020826,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
SZ001288,运机集团,24.51,61725.0,151.287975,134.60620992148748,3,134.60620992148748,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
SZ001313,粤海饲料,8.32,293001.0,243.77683200000004,126.34159404593383,3,126.34159404593383,0.0,0,0.0,0.0,0,0.0,0.0,1,-137.91169356674996,True,False,False,False,False,False
SZ001376,百通能源,12.32,81903.0,100.90449600000001,182.9107328579933,2,182.9107328579933,132.4524783981713,2,132.4524783981713,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
SZ001389,广合科技,41.2,54150.0,223.098,110.96339863254066,3,110.96339863254066,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
SZ001387,雪祺电气,11.45,77804.0,89.08558,67.65099905060961,0,0.0,184.6836476171799,2,184.6836476171799,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
SZ001373,翔腾新材,25.25,17175.0,43.366875,169.12764573215082,3,169.12764573215082,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
SZ001379,腾达科技,16.94,61898.0,104.85521200000001,69.72785878007718,0,0.0,129.07817027006823,2,129.07817027006823,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
SZ002156,通富微电,22.78,577742.0,1316.096276,200.0,3,200.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
SZ002185,华天科技,9.07,728271.0,660.5417970000001,158.69388884658593,3,158.69388884658593,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
SZ002180,纳思达,22.32,183097.0,408.672504,42.33856460953395,0,0.0,133.83634674344978,2,133.83634674344978,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
SZ002192,融捷股份,26.76,72014.0,192.70946400000003,200.0,4,200.0,156.76703923887922,2,156.76703923887922,0.0,0,0.0,0.0,0,0.0,True,True,False,False,True,False
SZ002251,ST步步高,3.83,415695.0,159.211185,122.48907171709658,5,122.48907171709658,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
SZ002240,盛新锂能,11.25,144756.0,162.8505,198.3361382349045,3,198.3361382349045,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
SZ002261,拓维信息,24.2,1486990.0,3598.5158,135.86241239304601,3,135.86241239304601,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
SZ002332,仙琚制药,9.15,295065.0,269.984475,53.1356417370941,0,0.0,159.96637511771868,2,159.96637511771868,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
SZ002416,爱施德,10.87,356371.0,387.375277,175.9456208503005,3,175.9456208503005,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
SZ002425,ST凯文,1.97,301536.0,59.402592000000006,200.0,3,200.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
