symbol,name,price,Volume,turnover,blue_daily,blue_days,latest_day_blue_value,blue_weekly,blue_weeks,latest_week_blue_value,lired_daily,lired_days,latest_day_lired_value,lired_weekly,lired_weeks,latest_week_lired_value,has_day_blue,has_week_blue,has_day_lired,has_week_lired,has_day_week_blue,has_day_week_lired
000423.SZ,东阿阿胶,51.7,90071.07,465.6674319000001,0.0,0,0.0,0.0,3,200.0,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
000627.SZ,*ST天茂,1.46,1656005.08,241.77674168000001,0.0,3,132.52927767876056,200.0,4,200.0,0.0,0,0,0.0,0,0.0,True,True,False,False,True,False
000785.SZ,居然智家,3.02,2055982.91,620.90683882,0.0,0,0.0,200.0,2,200.0,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
000903.SZ,ST云动,3.04,504265.7,153.2967728,0.0,4,182.76113628653033,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
000975.SZ,山金国际,18.01,129597.4,233.40491740000002,109.00221302412383,3,109.00221302412383,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
002371.SZ,北方华创,329.8,55443.62,1828.5305876000002,0.0,0,0.0,0.0,2,200.0,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
002461.SZ,珠江啤酒,10.25,101424.33,103.95993825000001,164.02264325572796,4,164.02264325572796,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
002512.SZ,达华智能,4.04,740580.41,299.19448564,0.0,3,184.29695974259243,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
002595.SZ,豪迈科技,55.55,22506.0,125.02083,119.76578388722068,3,119.76578388722068,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
002847.SZ,盐津铺子,67.9,21032.15,142.8082985,200.0,4,200.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
002958.SZ,青农商行,3.49,476535.28,166.31081272000003,106.34078415399999,3,106.34078415399999,0.0,0,0.0,0.0,0,0,0.0,2,-200.0,True,False,False,True,False,False
300276.SZ,三丰智能,10.09,313532.28,316.35407052,0.0,3,175.9741305270428,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
300280.SZ,*ST紫天,2.74,411842.0,112.84470800000001,123.60514749198275,4,123.60514749198275,200.0,5,200.0,0.0,0,0,0.0,0,0.0,True,True,False,False,True,False
300386.SZ,飞天诚信,18.78,94574.0,177.60997200000003,188.98393865372523,3,188.98393865372523,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
