symbol,name,price,Volume,turnover,blue_daily,blue_days,latest_day_blue_value,blue_weekly,blue_weeks,latest_week_blue_value,lired_daily,lired_days,latest_day_lired_value,lired_weekly,lired_weeks,latest_week_lired_value,has_day_blue,has_week_blue,has_day_lired,has_week_lired,has_day_week_blue,has_day_week_lired
SZ002180,纳思达,22.3,91885.0,204.90355,0.0,0,0.0,0.0,2,133.84050127104092,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ002192,融捷股份,27.38,42822.0,117.24663599999998,0.0,0,0.0,0.0,2,156.76703923887922,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ002332,仙琚制药,9.33,151555.0,141.400815,0.0,0,0.0,0.0,2,159.96637511771868,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ002493,荣盛石化,8.06,201775.0,162.63065,0.0,0,0.0,0.0,2,151.13435697741932,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ002603,以岭药业,13.6,239432.0,325.62751999999995,0.0,0,0.0,0.0,2,112.93334759469124,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ002756,永兴材料,30.15,43361.0,130.73341499999998,0.0,0,0.0,0.0,2,122.86724208644395,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ002984,森麒麟,20.01,89338.0,178.765338,0.0,0,0.0,0.0,2,122.92751196279968,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ003026,中晶科技,30.2,51632.0,155.92864,0.0,0,0.0,0.0,2,200.0,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ300049,福瑞股份,30.94,45328.0,140.244832,0.0,0,0.0,0.0,2,187.03322775962812,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ300118,东方日升,8.9,141576.0,126.00264000000001,0.0,0,0.0,0.0,2,146.24766014381254,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ300308,中际旭创,80.07,236164.0,1890.9651479999998,0.0,0,0.0,0.0,2,116.99585072975617,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ300343,ST联创,4.22,323127.0,136.359594,0.0,0,0.0,0.0,2,200.0,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ300394,天孚通信,67.5,113979.0,769.35825,0.0,0,0.0,0.0,2,122.57011192953374,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ300423,昇辉科技,8.52,232628.0,198.19905599999998,0.0,3,200.00000000000003,0.0,0,0.0,-0.03966261258416072,0,0.0,0.0,0,0,True,False,False,False,False,False
SZ300497,富祥药业,8.4,171844.0,144.34896,0.0,0,0.0,0.0,2,200.0,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ300763,锦浪科技,51.01,129557.0,660.8702569999999,0.0,0,0.0,0.0,2,137.25988595233227,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ300832,新产业,51.06,27309.0,139.439754,0.0,0,0.0,0.0,2,106.84594328642854,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ300905,宝丽迪,25.21,54695.0,137.88609499999998,0.0,0,0.0,0.0,2,113.7406519164408,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ301030,仕净科技,18.33,65482.0,120.02850599999998,0.0,0,0.0,0.0,2,119.61249202961942,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ301089,拓新药业,27.2,43730.0,118.9456,0.0,0,0.0,0.0,2,152.70232561746096,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ301180,万祥科技,12.85,118506.0,152.28020999999998,0.0,0,0.0,0.0,2,161.0744310705092,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ301232,飞沃科技,25.76,54481.0,140.34305600000002,0.0,0,0.0,0.0,2,199.99999999999997,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ301381,赛维时代,21.5,58412.0,125.5858,0.0,0,0.0,0.0,2,168.95500246534505,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ301509,金凯生科,26.08,66627.0,173.763216,0.0,0,0.0,0.0,2,127.5652590565901,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ301566,达利凯普,16.16,266030.0,429.90448,0.0,0,0.0,0.0,2,200.00000000000003,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ301558,三态股份,9.79,901850.0,882.91115,0.0,0,0.0,0.0,2,169.95937154792173,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ301618,长联科技,80.9,14377.0,116.30993000000001,0.0,0,0.0,0.0,2,200.0,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ301658,首航新能,28.63,79816.0,228.51320800000002,0.0,3,200.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,True,False,False,False,False,False
SH600256,广汇能源,5.45,625691.0,341.001595,0.0,0,0.0,0.0,2,200.0,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SH600406,国电南瑞,23.06,171649.0,395.822594,0.0,0,0.0,0.0,2,106.96165162367124,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SH600968,海油发展,4.03,481882.0,194.19844600000002,0.0,0,0.0,0.0,2,180.69699706066484,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SH600970,中材国际,9.25,109137.0,100.951725,0.0,0,0.0,0.0,2,120.64297943111946,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SH601156,东航物流,12.21,243967.0,297.883707,0.0,0,0.0,0.0,2,132.35437480575084,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SH601857,中国石油,8.01,1079581.0,864.7443810000001,0.0,0,0.0,0.0,2,116.1833444062592,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SH603257,中国瑞林,52.7,61424.0,323.70448000000005,199.99999999999997,3,199.99999999999997,0.0,0,0.0,0.0,0,0.0,0.0,0,0,True,False,False,False,False,False
SH603283,赛腾股份,44.68,38119.0,170.31569199999998,0.0,0,0.0,0.0,2,200.0,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SH603395,红四方,47.61,37704.0,179.508744,0.0,0,0.0,0.0,2,200.0,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SH603389,亚振家居,6.94,146199.0,101.462106,0.0,0,0.0,0.0,2,131.45653358980047,-48.40724005996555,0,0.0,0.0,0,0,False,True,False,False,False,False
SH603392,万泰生物,66.11,19738.0,130.487918,0.0,0,0.0,0.0,2,200.0,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SH603806,福斯特,12.03,169412.0,203.80263599999998,0.0,0,0.0,0.0,2,119.5928935405213,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SH688169,石头科技,185.0,20463.0,378.5655,0.0,0,0.0,0.0,2,118.34498858164432,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SH688408,中信博,45.43,37838.0,171.898034,0.0,0,0.0,0.0,2,185.63195584618447,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SH688516,奥特维,34.29,65982.0,226.252278,0.0,0,0.0,0.0,2,152.3301234888313,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SH688602,康鹏科技,8.38,479772.0,402.048936,0.0,0,0.0,0.0,2,199.99999999999997,0.0,1,-104.91098600462968,0.0,0,0,False,True,False,False,False,False
SH688658,悦康药业,16.33,67307.0,109.91233099999998,0.0,0,0.0,0.0,2,200.0,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SH688772,珠海冠宇,12.9,119434.0,154.06986,0.0,0,0.0,0.0,2,115.97079712025466,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
