symbol,name,price,Volume,turnover,blue_daily,blue_days,latest_day_blue_value,blue_weekly,blue_weeks,latest_week_blue_value,lired_daily,lired_days,latest_day_lired_value,lired_weekly,lired_weeks,latest_week_lired_value,has_day_blue,has_week_blue,has_day_lired,has_week_lired,has_day_week_blue,has_day_week_lired,day_heima_count,week_heima_count,day_juedi_count,week_juedi_count,has_day_heima,has_week_heima,latest_cci_daily,latest_cci_weekly
002667.SZ,威领股份,13.99,212112.89,296.74593311,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,-143.87441457160656,False,False,False,True,False,False,0,0,1,0,True,False,-127.50025538870169,57.79889928633263
002702.SZ,海欣食品,8.09,1324897.36,1071.84196424,0.0,0,0.0,0.0,0,0.0,0.0,2,-154.85998437757777,-110.58747467009083,2,-110.58747467009083,False,False,False,True,False,False,0,0,0,0,False,False,1.584068793844821,186.2767907501411
002682.SZ,龙洲股份,10.85,2881174.32,3126.0741371999998,0.0,0,0.0,0.0,0,0.0,0.0,5,-137.12939584872427,-188.77666850868076,4,-188.77666850868076,False,False,True,True,False,True,0,0,0,0,False,False,111.00865516930949,274.1264367816092
002726.SZ,龙大美食,4.13,372385.46,153.79519498000002,0.033774478090957925,0,0.0,179.07994682350733,4,179.07994682350733,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False,1,0,1,1,True,True,-128.0200501253129,-155.95390524967968
002713.SZ,*ST东易,10.12,386346.91,390.9830729199999,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-200.0,False,False,False,True,False,False,0,0,0,0,False,False,-96.29570803331923,9.951633207447186
002712.SZ,思美传媒,5.5,247401.01,136.0705555,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,-200.0,False,False,False,True,False,False,0,0,1,0,True,False,-208.74035989717214,-3.65469439193427
002752.SZ,昇兴股份,7.56,806577.92,609.77290752,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-122.93112179304254,5,-122.93112179304254,False,False,False,True,False,False,0,0,0,0,False,False,37.73784355179691,210.88012573224736
002729.SZ,好利科技,16.12,148852.75,239.950633,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-200.00000000000003,False,False,False,True,False,False,0,0,0,0,False,False,-90.14017581373199,129.40541615189088
002725.SZ,跃岭股份,19.08,772069.1,1473.1078427999998,0.0,0,0.0,0.0,0,0.0,0.0,3,-149.9292007656764,-118.04725324208219,1,-118.04725324208219,False,False,True,False,False,False,0,0,0,1,False,True,144.09229563708604,255.73811096433275
002738.SZ,中矿资源,64.8,242749.17,1573.0146216,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-136.4850662441859,False,False,False,True,False,False,0,0,0,0,False,False,34.84549638395772,84.77888276527383
