symbol,name,price,Volume,turnover,blue_daily,blue_days,latest_day_blue_value,blue_weekly,blue_weeks,latest_week_blue_value,has_day_blue,has_week_blue,has_day_week_blue,day_heima_count,week_heima_count,day_juedi_count,week_juedi_count,has_day_heima,has_week_heima,latest_cci_daily,latest_cci_weekly
600333.SH,长春燃气,5.75,245029.92,140.892204,158.2753407125625,3,158.2753407125625,0.0,0,0.0,True,False,False,0,0,1,0,True,False,-158.7955625990491,-65.79481667263832
600350.SH,山东高速,9.18,146132.0,134.149176,0.0,4,153.63885447415439,0.0,0,0.0,True,False,False,0,0,0,0,False,False,-58.74587458745828,36.37992831541254
600373.SH,中文传媒,9.93,226286.3,224.70229589999997,200.0,5,200.0,145.55749880973073,1,145.55749880973073,True,False,False,1,0,1,0,True,False,-111.50442477876143,-104.85856592425502
600375.SH,汉马科技,5.89,171316.5,100.9054185,200.0,3,200.0,0.0,0,0.0,True,False,False,0,1,1,1,True,True,-132.23249669749003,-127.39645175849734
600377.SH,宁沪高速,12.24,174095.97,213.09346727999997,114.26420927465276,6,114.26420927465276,68.58950326770204,0,0.0,True,False,False,0,0,0,1,False,True,-86.79817905918071,-128.6748844375964
600390.SH,五矿资本,5.41,254991.33,137.95030953,144.52465853372993,3,144.52465853372993,0.0,0,0.0,True,False,False,0,0,1,1,True,True,-172.29580573951282,-157.14870954526774
600398.SH,海澜之家,6.14,284824.87,174.88247017999998,0.0,0,0.0,175.7131103898382,3,175.7131103898382,False,True,False,0,0,0,2,False,True,-46.50766609880919,-111.6253443526172
600383.SH,金地集团,3.1,805431.41,249.68373710000003,0.14228114905690917,0,0.0,200.0,3,200.0,False,True,False,0,0,1,1,True,True,-122.2896052771568,-172.84576393917445
600436.SH,片仔癀,172.21,19469.11,335.27754331,0.0,0,0.0,0.0,2,191.31883461851166,False,True,False,0,0,0,1,False,True,14.27585254728847,-90.11395517377832
600438.SH,通威股份,21.74,571806.97,1243.10835278,0.0,4,115.13774224380148,0.0,0,0.0,True,False,False,0,0,0,0,False,False,-63.24561403508746,-74.03096147723646
600422.SH,昆药集团,12.43,123055.88,152.95845884,0.0,3,130.19023419821227,156.08428543648932,4,156.08428543648932,True,True,True,0,0,1,1,True,True,-224.47957839262207,-189.15676889440437
600518.SH,康美药业,1.94,1123734.72,218.00453567999998,171.7928564657954,4,171.7928564657954,0.0,0,0.0,True,False,False,0,0,0,1,False,True,-160.21126760563283,-161.1662158100392
600536.SH,中国软件,43.45,106313.76,461.93328720000005,150.6238029137595,3,150.6238029137595,96.41174670741603,0,0.0,True,False,False,1,0,1,1,True,True,-138.31076724693787,-158.0484330484328
600529.SH,山东药玻,20.5,117621.38,241.123829,0.0,0,0.0,0.0,3,127.49715777012722,False,True,False,0,1,0,1,False,True,117.18321737296941,-114.0120200509145
600548.SH,深高速,8.8,189644.12,166.8868256,21.278311422383837,0,0.0,200.0,3,200.0,False,True,False,0,0,1,1,True,True,-127.30750836920159,-248.2905982905979
600519.SH,贵州茅台,1426.0,33358.79,4756.963454,0.0,3,114.0503148459714,161.91197848458978,1,161.91197848458978,True,False,False,0,1,1,1,True,True,7.600488072289468,-145.94733663253263
600588.SH,用友网络,12.66,354880.89,449.27920674,136.88995525474036,3,136.88995525474036,0.0,0,0.0,True,False,False,0,0,1,1,True,True,-111.27530408105937,-219.4300518134715
600594.SH,益佰制药,4.05,356505.8,144.384849,0.0,4,136.92023160386307,0.0,0,0.0,True,False,False,0,0,1,1,True,True,-75.56654305727247,-138.6524822695035
600600.SH,青岛啤酒,62.21,35245.54,219.26250434000002,0.0,3,148.52231739949895,0.0,2,148.33821440349092,True,True,True,1,0,1,1,True,True,-63.66813971487812,-197.1781305114649
600602.SH,云赛智联,17.75,171848.8,305.03162,0.0,0,0.0,200.0,2,200.0,False,True,False,0,0,0,1,False,True,-100.39840637450212,-134.48846249276346
600597.SH,光明乳业,8.16,145049.02,118.36000032,0.0,2,101.27620809379897,200.0,3,200.0,False,True,False,0,0,1,1,True,True,-35.89743589743618,-167.91979949874622
600576.SH,祥源文旅,5.79,341247.78,197.58246462,109.41471995130996,3,109.41471995130996,200.0,2,200.0,True,True,True,0,0,0,1,False,True,-93.21266968325799,-219.75907154399894
600718.SH,东软集团,9.64,144501.64,139.29958096000001,132.92195618596193,4,132.92195618596193,0.0,0,0.0,True,False,False,0,0,1,1,True,True,-134.7768154563626,-156.30974485936338
600729.SH,重庆百货,25.86,114536.82,296.19221652,0.0,4,199.99999999999997,200.0,1,200.0,True,False,False,0,0,1,1,True,True,-130.28169014084514,-168.99611030986395
600728.SH,佳都科技,6.2,204509.74,126.7960388,0.0,3,147.53117124107172,0.0,0,0.0,True,False,False,0,0,0,1,False,True,-96.62100456620998,-122.54122497055353
600760.SH,中航沈飞,54.33,304910.3,1656.5776598999998,0.0,4,185.9218047270608,0.0,0,0.0,True,False,False,0,0,1,1,True,True,-132.5490196078428,-129.05280649926146
600763.SH,通策医疗,40.25,34511.41,138.90842525000002,0.0,3,153.15369957842856,0.0,0,0.0,True,False,False,1,0,1,1,True,True,-151.24653739612194,-140.55433989788452
600764.SH,中国海防,26.48,98655.01,261.23846648,200.0,4,200.0,200.0,1,200.0,True,False,False,0,0,0,1,False,True,-102.69168900804289,-286.5916859631716
600779.SH,水井坊,38.03,37608.01,143.02326203,0.0,3,172.33069642219385,154.84788226470675,3,154.84788226470675,True,True,True,0,0,0,1,False,True,-65.47545556393904,-176.03094257606926
600782.SH,新钢股份,3.75,597985.87,224.24470125000002,195.86691290091426,4,195.86691290091426,0.0,0,0.0,True,False,False,0,0,0,1,False,True,-93.2038834951458,-166.56145888129063
600839.SH,四川长虹,8.85,876735.78,775.9111653,158.2381135932045,3,158.2381135932045,200.0,2,200.0,True,True,True,0,1,1,1,True,True,-202.7469624933963,-175.2019725107543
600845.SH,宝信软件,20.01,130804.63,261.74006463,130.8688438969186,3,130.8688438969186,200.0,4,200.0,True,True,True,0,0,1,1,True,True,-165.43715846994513,-204.65987900250826
600873.SH,梅花生物,10.05,295620.16,297.0982608,0.0,2,115.39402933803619,147.80209540916513,2,147.80209540916513,False,True,False,1,0,1,1,True,True,-43.20987654320925,-130.27056722977636
600872.SH,中炬高新,17.04,134567.64,229.30325856000005,0.0,0,0.0,199.36664417604888,4,199.36664417604888,False,True,False,1,0,1,1,True,True,-104.6998552177301,-196.76710049325465
600862.SH,中航高科,21.74,188511.0,409.82291399999997,0.0,0,0.0,0.0,3,200.0,False,True,False,0,1,0,1,False,True,170.9447415329756,-98.81352137900151
600905.SH,三峡能源,4.13,594471.23,245.51661799,0.030943086780379735,0,0.0,200.0,2,200.0,False,True,False,0,0,0,1,False,True,-171.50997150997355,-169.72918248544673
600919.SH,江苏银行,10.38,1154583.39,1198.45755882,111.7715914230131,4,111.7715914230131,0.0,0,0.0,True,False,False,1,0,1,0,True,False,-96.33911368015401,-36.9444444444438
600928.SH,西安银行,3.73,296036.98,110.42179353999998,0.0,3,200.0,0.0,0,0.0,True,False,False,0,0,1,1,True,True,-106.35658914728738,-151.120751988431
