symbol,company_name,signals,price,volume,turnover,pink_daily,blue_daily,pink_weekly,blue_weekly,lired_daily,lired_weekly,DIF,DEA,MACD,EMAMACD,V1,V2,V3,V4
EBIT,Harbor AlphaEdge Small Cap Earners ETF,"日BLUE>150(4天), , 周BLUE>150(3周), 倍量柱(1次)",30.3627,569.0,17276.3763,33.25398642391677,0.0,,0.0,0,0,-0.6159516709081494,-0.787089541754153,0.34227574169200725,0.061972610898569425,0.2965807317073171,-0.008388298558100304,-0.011244951647038755,0.0003142318397832296
EARN,Ellington Credit Company,"日BLUE>150(3天), , 周BLUE>150(2周)",5.76,499618.0,2877799.6799999997,5.400138149308755,0.0,3.8246872273094175,200.0,0,0,-0.26982572844439634,-0.17540960877464756,-0.18883223933949755,-0.19024563896493976,0.056243902439024385,-0.004298832081162961,-0.003848410725848409,-4.954634908460067e-05
EDUC,Educational Development Corp,"日BLUE>150(5天), , 周BLUE>150(4周), 倍量柱(1次)",1.2755,3914.0,4992.307000000001,4.803787129051613,0.0,1.113237976813047,0.0,0,0,-0.09147426536725356,-0.09307713318591668,0.0032057356373262347,-0.0111730224194917,0.012587073170731707,-0.0013816687227507368,-0.0015044820871169399,1.3509470080282336e-05
EFT,Eaton Vance Floating-Rate Income Trust,"日BLUE>150(6天), 周PINK上穿10",12.59,96672.0,1217100.48,1.2069739007031663,183.99476322213306,5.128469430487705,123.98611944611108,0,0,-0.220365445283079,-0.14917050821327985,-0.1423898741395983,-0.13340220999378866,0.12275609756097561,-0.003495876573156406,-0.0030442701627543933,-4.9676705144221425e-05
EMM,Global X Emerging Markets ex-China ETF,"周BLUE>150(2周), 倍量柱(2次)",26.015,1588.0,41311.82,48.46686345453363,0.0,16.936840744317635,0.0,0,0,-0.1734460510656355,-0.36017090580207795,0.3734497094728849,0.21004488986864567,0.25365853658536586,-0.002074145037558317,-0.004017183852496217,0.00021373426964316905
ERNZ,TrueShares Active Yield ETF,"日BLUE>150(3天), , 周BLUE>150(3周)",23.5824,1422.0,33534.1728,36.201009908609635,0.0,14.508629213451453,0.0,0,0,-0.24007470255655505,-0.3101242249254663,0.14009904473782253,-0.005861674444660972,0.2302312195121951,-0.003126133061305547,-0.004389111964167185,0.00013892767931478013
EVLN,Eaton Vance Floating-Rate ETF,"日BLUE>150(4天), 周PINK上穿10, 周BLUE>150(2周), 倍量柱(1次)",49.83,92328.0,4600704.24,12.927583541605769,0.0,7.059455607288212,200.0,0,0,-0.18396742377383646,-0.16903999182173374,-0.029854863904205442,-0.06704048864009318,0.48617073170731706,-0.0028032601292126147,-0.0029478568557267768,1.5905639916557827e-05
FBIN,"Fortune Brands Innovations, Inc.","周BLUE>150(2周), 黄金柱(1次), 倍量柱(1次)",63.01,2112760.0,133125007.6,24.392032303630096,0.0,8.918357032220841,0.0,0,0,-1.6004312929560172,-2.1634301543720222,1.1259977228320102,0.6504089529449473,0.6169268292682927,-0.023937509965366033,-0.03005321460585398,0.0006727275104536743
FLBL,Franklin Senior Loan ETF,"日PINK上穿10, 日BLUE>150(6天), 周PINK上穿10, , 倍量柱(1次)",23.9,786595.0,18799620.5,6.432018197340118,200.0,0.14945382765897453,110.02087681999411,0,0,-0.10266440653256126,-0.0847761198841089,-0.03577657329690473,-0.03764630930804792,0.23351219512195123,-0.001538626421439232,-0.001466755659713937,-7.905783789782446e-06
FTRE,Fortrea Holdings Inc. Common Stock,"日BLUE>150(3天), , 周BLUE>150(4周)",8.77,2599368.0,22796457.36,0.13816701549408705,199.40343320061305,1.2813014790392296,200.0,0,0,-2.039047416656617,-1.9651113834569185,-0.14787206639939665,-0.31420243746371945,0.08685365853658536,-0.0314614140045541,-0.03196967089290621,5.5908257718732396e-05
GIB,CGI Inc.,"日PINK上穿10, , 周PINK上穿10, , 倍量柱(1次)",98.73,595816.0,58824913.68,9.69062088102018,80.58215332223119,7.669640381578667,116.61342521021915,0,0,-3.977744922050718,-3.6202993364470046,-0.7148911712074266,-1.0297098583246562,0.968560975609756,-0.058577343293241824,-0.0569749912924545,-0.00017625872008660552
GOOY,YieldMax GOOGL Option Income Strategy ETF,"日PINK上穿10, 日BLUE>150(4天), , 周BLUE>150(4周)",12.4,141110.0,1749764.0,8.555175215845162,196.8779878615525,0.9600273583099395,200.0,0,0,-0.5244572394015474,-0.5469646674572847,0.04501485611147449,0.03367244266096018,0.12104878048780489,-0.008285105385573088,-0.00832502909242513,4.391607753724529e-06
GPAT,GP-Act III Acquisition Corp. Class A Ordinary Share,"周PINK下穿94, , 倍量柱(2次)",10.3,8618.0,88765.40000000001,92.0140701531823,0.0,100.0,0.0,0,0,0.015319244894982376,0.01806759650972592,-0.005496703229487088,-0.01204890908215708,0.10041463414634147,0.00030029283675170326,0.000276383073888234,2.630073914981617e-06
GRPZ,Invesco S&P SmallCap 600 GARP ETF,"日BLUE>150(3天), , 周BLUE>150(3周), 倍量柱(1次)",23.6665,43.0,1017.6595,24.31244673332014,0.0,6.667285035391711,0.0,0,0,-0.6360302703055964,-0.7943691834615971,0.31667782631200136,0.09639592918070543,0.23089268292682927,-0.008986513478829117,-0.01117334183840965,0.0002405511195538587
GSIB,Themes Global Systemically Important Banks ETF,"周PINK下穿94, 黄金柱(1次), 倍量柱(2次)",38.61,3701.0,142895.61,95.92038863896384,0.0,94.2240378266516,0.0,0,0,0.6426556564511401,0.5649402453890051,0.15543082212426995,-0.05853403443820117,0.37683414634146345,0.011679071410552577,0.00980765843376233,0.00020585542744692715
HCOW,Amplify ETF Trust Amplify COWS Covered Call ETF,"周BLUE>150(3周), 倍量柱(2次)",24.2915,5027.0,122113.37049999999,38.947850227136364,0.0,17.137035980551147,0.0,0,0,-0.31845011610680984,-0.46531196202925706,0.29372369184489444,0.12268733141026593,0.23727804878048778,-0.0043013910728661175,-0.006207088607378883,0.00020962672879640417
HIVE,HIVE Digital Technologies Ltd. Common Shares,"日BLUE>150(4天), , 周BLUE>150(4周)",1.67,9082944.0,15168516.479999999,3.318886383372195,0.0,-0.8147474442422096,200.0,0,0,-0.32012047906274455,-0.3390507560361886,0.03786055394688814,-0.0002120342022522998,0.016341463414634144,-0.005026019754834073,-0.005338147310057106,3.433403107453364e-05
HOCT,Innovator Premium Income 9 Buffer ETF - October,"周BLUE>150(2周), 倍量柱(2次)",23.6918,321.0,7605.0678,49.45515327988231,0.0,10.25970272443335,0.0,0,0,-0.0727539748874797,-0.09463593205998587,0.04376391434501234,-0.0026729204360406156,0.23113951219512197,-0.0008869146672493,-0.0013013893613382222,4.559221634978143e-05
HYGW,iShares High Yield Corporate Bond BuyWrite Strategy ETF,"日BLUE>150(3天), , 周BLUE>150(3周), 倍量柱(1次)",31.5408,19317.0,609273.6336000001,38.91719158757028,0.0,14.911078087338893,0.0,0,0,-0.11301118373211949,-0.12569561636509188,0.025368865265944784,-0.033315988930036004,0.3078543902439025,-0.0015447522205439546,-0.002073422807524798,5.815376456789278e-05
IBUF,Innovator International Developed 10 Buffer ETF - Quarterly,"周PINK下穿94, , 倍量柱(2次)",26.47,5910.0,156437.69999999998,90.65688520248017,0.0,95.1086956521739,0.0,0,0,0.07643393098732432,0.0904414226148377,-0.02801498325502677,-0.030069234164184992,0.25846341463414635,0.0013793460694969673,0.0014140047857105899,-3.812458783498487e-06
ICCT,iCoreConnect Inc. Common stock,"日BLUE>150(3天), , 周BLUE>150(8周)",0.495,137043.0,67836.285,0.2598125147780137,0.0,0.09133308724890665,200.0,0,0,-0.46054788636593347,-0.5052191201298153,0.08934246752776365,0.04070780738042488,0.004948780487804878,-0.007270374438374716,-0.007761534662014773,5.402762460040627e-05
IDEC,Innovator International Developed Power Buffer ETF - December,"周PINK下穿94, 黄金柱(1次), 倍量柱(2次)",28.42,3614.0,102709.88,97.40373438925101,0.0,98.4173398883331,0.0,0,0,0.2745140213370014,0.2649281189779283,0.01917180471814628,0.0025626210499860216,0.27714634146341466,0.004483424381502565,0.004332692444867616,1.6580513029844454e-05
ICE,"Intercontinental Exchange, Inc.","日PINK下穿94, , 周PINK下穿94",175.59,2678597.0,470334847.23,96.11605231438878,0.0,96.79846673694955,0.0,0,0,3.013747974214965,2.9795173590517035,0.06846123032652329,-0.8019486606381299,1.7075365853658537,0.05158286145502955,0.045524372454655515,0.0006664337900411437
IGA,VOYA GLOBAL ADVANTAGE AND PREMIUM OPPORTUNITY FUND,"日PINK下穿94, , 周PINK下穿94, 黄金柱(1次), 倍量柱(1次)",9.777,36416.0,356039.23199999996,94.8615160136017,0.0,94.85017023217108,0.0,0,0,0.060009565963339284,0.04498973458459138,0.03003966275749581,-0.00874541380795925,0.09542682926829268,0.001106321705757446,0.0007385420990868327,4.045575673376745e-05
INEQ,Columbia International Equity Income ETF,"周PINK下穿94, , 倍量柱(3次)",33.36,2160.0,72057.6,97.77206667568409,0.0,97.04688826728989,0.0,0,0,0.7892953396175031,0.6199424911667613,0.33870569690148367,0.2820970549437502,0.32499146341463414,0.012692069364317105,0.011526562817498467,0.0001282057201500501
INFY,Infosys Limited American Depositary Shares,"周PINK上穿10, 周BLUE>150(2周), 倍量柱(1次)",18.06,19165745.0,346133354.7,5.471956364074728,129.4305083123633,4.892430721796776,162.9765825989308,0,0,-1.041907044964244,-0.914088959703792,-0.25563617052090404,-0.34880015474516013,0.17661,-0.015892094043679056,-0.01581102892004009,-8.917163600286187e-06
IWMI,NEOS Russell 2000 High Income ETF,"日BLUE>150(3天), , 周BLUE>150(3周)",45.55,34393.0,1566601.15,30.77227214467009,0.0,18.989427433749817,0.0,0,0,-1.0905605672119805,-1.3613687489403743,0.5416163634567877,0.11168060552361518,0.4447782926829268,-0.015300103598156922,-0.019430445078992383,0.00045433756289190065
IWMY,Defiance R2000 Enhanced Options & 0DTE Income ETF,"日BLUE>150(3天), , 周BLUE>150(4周), 倍量柱(1次)",26.83,29077.0,780135.9099999999,14.96582732206568,0.0,2.497542794293693,0.0,0,0,-0.8211630180694307,-0.898946071640478,0.15556610714209462,-0.009973907715912597,0.26182926829268294,-0.01250912549077754,-0.013887147686981915,0.0001515824415824813
IWMW,iShares Russell 2000 BuyWrite ETF,"日BLUE>150(4天), , 周BLUE>150(3周)",41.3061,2044.0,84429.6684,28.703379452287926,0.0,11.098250392184017,0.0,0,0,-1.077370915809695,-1.242939550821438,0.33113727002348625,-0.07941678075945965,0.4037904878048781,-0.014965246276818167,-0.018626094964356986,0.0004026933556292701
JBHT,"J.B. Hunt Transport Services, Inc.","日BLUE>150(4天), , 周BLUE>150(2周)",147.495,1053802.0,155430525.99,6.8530784350427965,0.0,2.8331154927064657,186.44712403280286,0,0,-6.937201489821973,-5.548965849893319,-2.776471279857308,-2.8552324740087043,1.438670731707317,-0.11184928184214593,-0.10521464178795237,-0.0007298104059612919
JPMO,YieldMax JPM Option Income Strategy ETF,"日BLUE>150(5天), , 周BLUE>150(2周)",16.61,13723.0,227939.03,22.759088039409175,0.0,13.199846192967437,0.0,0,0,-0.7483578134175204,-0.7356466966123762,-0.02542223361028828,-0.2945359819243425,0.16221926829268293,-0.010171831737442016,-0.011915976713209769,0.00019185594733445277
JQC,Nuveen Credit Strategies Income Fund,"周BLUE>150(2周), 倍量柱(2次)",5.36,4469207.0,23954949.520000003,20.39490212478848,122.7379612168179,12.769755380392077,177.09934954304384,0,0,-0.055884350648318204,-0.031608606120984595,-0.04855148905466722,-0.024866639464988342,0.05221951219512195,-0.0010614201868481832,-0.0007644619254936991,-3.266540874899326e-05
L,Loews Corporation,"日PINK下穿94, , 周PINK下穿94",88.18,928119.0,81841533.42,95.5074894112733,0.0,94.27105462953124,0.0,0,0,0.9768406332319728,0.420081040326326,1.1135191858112936,0.7487868835146008,0.8594390243902439,0.01693527299162778,0.01149665126220405,0.0005982483902366104
LESL,"Leslie's, Inc. Common Stock","日BLUE>150(3天), , 周BLUE>150(6周)",0.7984,3164512.0,2526546.3808,4.26291019784495,0.0,1.3438981968254766,0.0,0,0,-0.26193432190139965,-0.29620122349416506,0.06853380318553082,0.044186319094880716,0.00794170731707317,-0.004134157641246928,-0.004452196025144187,3.4984222228698506e-05
LFT,"Lument Finance Trust, Inc.","日PINK下穿94, , 周PINK下穿94, 黄金柱(2次), 倍量柱(3次)",2.82,259583.0,732024.0599999999,95.06243137902914,0.0,94.41375002591249,0.0,0,0,0.030031850523063675,0.020893003413612693,0.018277694218901963,-0.0005916890165215414,0.027286341463414632,0.0005114010447810763,0.0003613141653007609,1.6509556742834696e-05
LGMK,"LogicMark, Inc. Common Stock (NV)","周BLUE>150(7周), 倍量柱(1次)",0.1498,3801555.0,569472.939,0.7155242824354586,121.77855530136735,0.04600229114055601,174.47010695086803,0,0,-0.16652589446316474,-0.23037522340392924,0.127698657881529,0.12758735397526633,0.0014946341463414634,-0.002846160758229666,-0.003162072459205467,3.4750287107338125e-05
LOCT,Innovator Premium Income 15 Buffer ETF - October,"周BLUE>150(2周), 倍量柱(2次)",23.7635,111.0,2637.7485,49.41040169588275,0.0,6.497503302543102,0.0,0,0,-0.036418395576902185,-0.05469615484483978,0.03655551853587519,0.005710212786529799,0.2318390243902439,-0.0003964465869193967,-0.0006846550923038282,3.170293559228746e-05
LWLG,"Lightwave Logic, Inc. Common Stock","周BLUE>150(6周), 倍量柱(2次)",1.01,610951.0,617060.51,4.15991613560925,122.3491945833929,0.9788183256827616,200.0,0,0,-0.17251619482072456,-0.17743575534453038,0.009839121047611643,0.029893094672206147,0.009951219512195122,-0.0029411105818771665,-0.002818068939389472,-1.3534580673646395e-05
LVWR,"LiveWire Group, Inc.","日PINK上穿10, 周BLUE>150(7周)",1.99,22685.0,45143.15,8.339705152111865,0.0,2.669235059111506,0.0,0,0,-0.2405157778397191,-0.3309099529351654,0.18078835019089257,0.21447966762626325,0.019853658536585366,-0.004404373795240373,-0.004689121449626871,3.1322241982514805e-05
MCHP,Microchip Technology Incorporated,"周PINK上穿10, 周BLUE>150(2周), 倍量柱(1次)",51.0,13747851.0,701140401.0,17.250159394167483,0.0,6.5208248314230355,0.0,0,0,-1.693544170390581,-0.888762147876429,-1.6095640450283037,-1.6566703759126513,0.5009268292682928,-0.027575612203600497,-0.024129419331584787,-0.0003790812159217281
MEMX,Matthews Emerging Markets ex China Active ETF,"周BLUE>150(2周), 倍量柱(1次)",28.5352,1860.0,53075.472,50.196333482688516,0.0,19.181497007907183,0.0,0,0,-0.15512528421923477,-0.3222033567085829,0.3341561449786963,0.1859782559872842,0.2782331707317073,-0.0018115865051068214,-0.003527073286441441,0.00018870354594680813
MFUT,Cambria Chesapeake Pure Trend ETF,"日BLUE>150(3天), , 周BLUE>150(6周), 倍量柱(1次)",15.5,5636.0,87358.0,16.52808842971158,0.0,3.890527491216919,0.0,0,0,-0.2532911654709338,-0.28362063710911245,0.06065894327635735,-0.0035514355292395085,0.1512441463414634,-0.0037524721044168707,-0.004341796266044017,6.482565777898608e-05
MINO,PIMCO Municipal Income Opportunities Active ETF,"周PINK上穿10, , 倍量柱(2次)",45.04,42018.0,1892490.72,18.682448673517424,0.0,7.519347180267357,0.0,0,0,-0.13637814016175298,-0.06449877264961193,-0.1437587350242821,-0.1756804572440019,0.44007317073170726,-0.0019128449896606559,-0.0019566900516001344,4.822956813342639e-06
MSFY,Kurv Yield Premium Strategy Microsoft (MSFT) ETF,"日BLUE>150(3天), , 周BLUE>150(4周), 倍量柱(1次)",22.8317,4246.0,96943.39820000001,13.102124461621369,0.0,6.171975310696718,0.0,0,0,-0.558217472900207,-0.620895399405,0.12535585300958618,0.021946192928837455,0.2228131707317073,-0.008574422043954588,-0.009671952526613039,0.00012072835309242958
MSFX,T-Rex 2X Long Microsoft Daily Target ETF,"日BLUE>150(3天), , 周BLUE>150(4周)",21.32,25175.0,536731.0,11.107950531642633,0.0,4.580871130642018,0.0,0,0,-1.0905452964006628,-1.258037534100627,0.33498447539992826,0.12281971886549972,0.20824390243902438,-0.016330790920639437,-0.01864020831087509,0.00025403591292592193
MVFG,Monarch Volume Factor Global Unconstrained Index ETF,"日BLUE>150(4天), , 周BLUE>150(2周), 倍量柱(2次)",24.857,10447.0,259681.079,23.72559111938714,0.0,9.82106046533627,0.0,0,0,-0.5812452066482727,-0.6100683558262548,0.05764629835596424,-0.14250283948715164,0.24254634146341464,-0.00815647662691299,-0.009633211526600086,0.00016244083896558057
MYLD,Cambria Micro and SmallCap Shareholder Yield ETF,"日BLUE>150(3天), , 周BLUE>150(4周), 倍量柱(2次)",22.825,3616.0,82535.2,14.777970889140539,144.71698327265787,2.6858693787772836,200.0,0,0,-0.7470346685492473,-0.7217941374851904,-0.05048106212811376,-0.08489947459926757,0.22280487804878046,-0.011779166455669982,-0.011493538733250812,-3.141904946610867e-05
MYPSW,"PLAYSTUDIOS, Inc. Warrant","周PINK上穿10, , 倍量柱(2次)",0.014,60020.0,840.28,-2.5380404916589128,74.7669494244866,8.683664006102976,0.0,0,0,-0.0030676254544525494,-0.0007045232084782326,-0.004726204491948634,-0.0040665699737203135,0.00013658536585365853,-5.275669250480526e-05,-3.659729890156105e-05,-1.7775332963568628e-06
