symbol,name,price,Volume,turnover,blue_daily,blue_days,latest_day_blue_value,blue_weekly,blue_weeks,latest_week_blue_value,lired_daily,lired_days,latest_day_lired_value,lired_weekly,lired_weeks,latest_week_lired_value,has_day_blue,has_week_blue,has_day_lired,has_week_lired,has_day_week_blue,has_day_week_lired
SZ300308,中际旭创,79.5,115301.0,916.64295,0.0,0,0.0,0.0,2,116.99585072975617,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ300394,天孚通信,67.52,48721.0,328.96419199999997,0.0,0,0.0,0.0,2,122.57011192953374,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ300497,富祥药业,8.47,125916.0,106.650852,0.0,0,0.0,0.0,2,200.0,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ300423,昇辉科技,8.52,232628.0,198.19905599999998,0.0,3,200.00000000000003,0.0,0,0.0,-0.03966261258416072,0,0.0,0.0,0,0,True,False,False,False,False,False
SZ300763,锦浪科技,50.41,27356.0,137.90159599999998,0.0,0,0.0,0.0,2,137.25988595233227,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ301558,三态股份,10.14,594541.0,602.8645740000001,0.0,0,0.0,0.0,2,169.95937154792173,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ301566,达利凯普,16.0,155158.0,248.2528,0.0,0,0.0,0.0,2,200.00000000000003,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SH600256,广汇能源,5.46,218372.0,119.23111199999998,0.0,0,0.0,0.0,2,200.0,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SH600406,国电南瑞,23.26,71907.0,167.255682,0.0,0,0.0,0.0,2,106.96165162367124,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SH601156,东航物流,12.29,102794.0,126.333826,0.0,0,0.0,0.0,2,132.35437480575084,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SH601857,中国石油,7.99,380000.0,303.62,0.0,0,0.0,0.0,2,116.1833444062592,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SH603257,中国瑞林,52.92,25116.0,132.913872,199.99999999999997,3,199.99999999999997,0.0,0,0.0,0.0,0,0.0,0.0,0,0,True,False,False,False,False,False
SH603389,亚振家居,6.94,146199.0,101.462106,0.0,0,0.0,0.0,2,131.45653358980047,-48.40724005996555,0,0.0,0.0,0,0,False,True,False,False,False,False
SH688169,石头科技,186.41,7604.0,141.746164,0.0,0,0.0,0.0,2,118.34498858164432,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SH688516,奥特维,34.34,37025.0,127.14385000000003,0.0,0,0.0,0.0,2,152.3301234888313,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SH688602,康鹏科技,8.5,262417.0,223.05445,0.0,0,0.0,0.0,2,199.99999999999997,0.0,1,-104.91098600462968,0.0,0,0,False,True,False,False,False,False
