symbol,name,price,Volume,turnover,blue_daily,blue_days,latest_day_blue_value,blue_weekly,blue_weeks,latest_week_blue_value,lired_daily,lired_days,latest_day_lired_value,lired_weekly,lired_weeks,latest_week_lired_value,has_day_blue,has_week_blue,has_day_lired,has_week_lired,has_day_week_blue,has_day_week_lired
000002.SZ,万科A,6.39,786785.74,502.7560878599999,0.0,2,200.0,0.0,2,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
000400.SZ,许继电气,21.5,259590.35,558.1192525,0.0,2,134.97989636998753,0.0,2,145.56366663941878,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
000403.SZ,派林生物,18.27,128110.0,234.05696999999998,0.0,0,0.0,0.0,2,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
000423.SZ,东阿阿胶,52.56,49596.63,260.67988728,0.0,0,0.0,0.0,2,155.50998646262386,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
000543.SZ,皖能电力,7.01,231575.8,162.33463579999997,124.19237223817922,4,124.19237223817922,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
000596.SZ,古井贡酒,131.88,32321.64,426.25778832000003,121.2018333485726,1,121.2018333485726,188.53888616670412,4,188.53888616670412,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
000786.SZ,北新建材,26.5,54536.52,144.521778,0.0,0,0.0,0.0,2,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
000799.SZ,酒鬼酒,41.16,31279.0,128.744364,0.0,0,0.0,0.0,3,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
000830.SZ,鲁西化工,10.3,116707.99,120.20922970000001,0.0,1,119.20849209661577,0.0,3,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
000811.SZ,冰轮环境,9.33,501351.96,467.76137868,0.0,2,164.57938043737485,0.0,2,169.08980757218876,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
000860.SZ,顺鑫农业,15.43,66023.01,101.87350443,0.0,1,118.02044247666491,0.0,2,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
000983.SZ,山西焦煤,6.47,951033.44,615.3186356799999,0.0,0,0.0,0.0,2,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
000999.SZ,华润三九,31.56,61789.11,195.00643115999998,0.0,1,104.47081760224643,0.0,3,119.00250051733323,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
001298.SZ,好上好,29.49,832096.56,2453.8527554400002,0.0,0,0.0,0.0,2,144.5032078438919,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
001301.SZ,尚太科技,49.15,44536.04,218.89463659999998,0.0,0,0.0,0.0,2,183.63751613040583,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
001979.SZ,招商蛇口,8.72,373653.89,325.82619208000006,0.0,0,0.0,0.0,3,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
002020.SZ,京新药业,12.91,96367.12,124.40995192,200.0,4,200.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
002129.SZ,TCL中环,7.46,468001.2,349.1288952,0.0,0,0.0,0.0,2,171.29924629737886,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
002155.SZ,湖南黄金,17.68,374403.99,661.94625432,0.0,3,198.2475639231963,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
002271.SZ,东方雨虹,10.65,136389.22,145.2545193,0.0,1,110.06511539533413,0.0,3,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
002304.SZ,洋河股份,63.91,85602.0,547.0823819999999,0.0,0,0.0,0.0,2,193.12878026939623,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
002508.SZ,老板电器,18.84,58946.67,111.05552628,0.0,1,106.84218201327734,0.0,3,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
002563.SZ,森马服饰,5.36,513931.11,275.46707496000005,0.0,2,200.0,0.0,4,144.72020757645137,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
002837.SZ,英维克,29.69,304790.18,904.92204442,0.0,0,0.0,0.0,2,175.04723310042903,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
002896.SZ,中大力德,57.11,83637.24,477.65227763999997,132.24460878133453,3,132.24460878133453,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
003028.SZ,振邦智能,31.15,45671.99,142.26824885,0.0,2,136.24318579395867,0.0,4,200.00000000000003,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
300058.SZ,蓝色光标,6.49,1326185.76,860.69455824,0.0,1,116.9720951503414,0.0,2,119.72740917277892,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
