symbol,price,Volume,turnover,blue_daily,blue_days,latest_day_blue_value,blue_weekly,blue_weeks,latest_week_blue_value,lired_daily,lired_days,latest_day_lired_value,lired_weekly,lired_weeks,latest_week_lired_value,has_day_blue,has_week_blue,has_day_lired,has_week_lired,company_name
00355,0.25,24000.0,6000.0,0.0,0,0.0,196.6395820693992,2,196.6395820693992,0.0,0,0.0,0.0,0,0.0,False,True,False,False,世纪城市国际
00356,0.05,90000.0,4500.0,0.0,0,0.0,0.0,2,192.7127165947981,0.0,0,0.0,0.0,0,0.0,False,True,False,False,鼎立资本
00369,2.52,260000.0,655200.0,0.0,0,0.0,0.0,1,157.78536133061735,-193.46256413572715,4,-193.46256413572715,0.0,0,0.0,False,False,True,False,永泰地产
00393,0.84,180000.0,151200.0,0.0,0,0.0,0.0,0,0.0,-0.01758831751473242,0,0.0,0.0,3,-174.30805020690252,False,False,False,True,旭日企业
00397,0.13,2004000.0,260520.0,0.0,0,0.0,0.0,4,199.99999999999997,0.0,0,0.0,0.0,0,0.0,False,True,False,False,嬴集团
00396,0.05,30000.0,1500.0,191.891838530789,6,191.891838530789,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,兴利(香港)控股
00399,0.21,2500.0,525.0,0.0,0,0.0,0.0,4,195.289529960623,0.0,0,0.0,0.0,0,0.0,False,True,False,False,领航医药生物科技
00425,14.02,3794016.0,53192104.32,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-200.0,False,False,False,True,敏实集团
00432,0.23,65147.0,14983.810000000001,0.0,0,0.0,0.0,0,0.0,0.0,4,-200.0,0.0,0,0.0,False,False,True,False,盈大地产
00431,0.11,652000.0,71720.0,200.0,3,200.0,0.0,0,0.0,-134.10010936828635,0,0.0,0.0,0,0.0,True,False,False,False,大中华金融
00436,0.05,180000.0,9000.0,122.09877793959319,0,0.0,199.99999999999997,5,199.99999999999997,0.0,0,0.0,0.0,0,0.0,False,True,False,False,新宇环保
00455,0.26,30000.0,7800.0,0.0,0,0.0,164.2003225318335,2,164.2003225318335,0.0,4,-186.5091392477592,0.0,0,0.0,False,True,True,False,天大药业
00485,0.15,250.0,37.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-173.81584665363957,2,-173.81584665363957,False,False,False,True,中国华星
00486,2.4,48000.0,115200.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,-200.0,False,False,False,True,俄铝
00488,0.66,64500.0,42570.0,0.0,0,0.0,0.0,0,0.0,0.0,3,-192.28597698364206,0.0,0,0.0,False,False,True,False,丽新发展
00493,0.02,260067000.0,5201340.0,157.40354224216793,6,157.40354224216793,200.0,5,200.0,0.0,0,0.0,0.0,0,0.0,True,True,False,False,国美零售
00500,0.23,308000.0,70840.0,0.0,0,0.0,192.4904399994858,4,192.4904399994858,0.0,0,0.0,0.0,0,0.0,False,True,False,False,先丰服务集团
00522,99.0,3344775.0,331132725.0,0.0,0,0.0,0.0,3,179.98148025058018,0.0,0,0.0,0.0,0,0.0,False,True,False,False,ASMPT
00532,0.48,10000.0,4800.0,0.0,0,0.0,196.1953627884494,4,196.1953627884494,0.0,0,0.0,0.0,0,0.0,False,True,False,False,WKK INTL (HOLD)
00536,0.84,652000.0,547680.0,0.0,3,166.19605877387113,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,贸易通
00546,4.91,4436000.0,21780760.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-200.0,3,-200.0,False,False,False,True,阜丰集团
00559,0.01,4140000.0,41400.0,0.0,0,0.0,0.0,0,0.0,-175.4229871244,6,-175.4229871244,0.0,0,0.0,False,False,True,False,德泰新能源集团
00581,1.2,3260000.0,3912000.0,0.0,0,0.0,0.0,2,199.99999999999997,-0.02337052551289109,0,0.0,0.0,0,0.0,False,True,False,False,中国东方集团
00582,0.05,1531400.0,76570.0,0.0,0,0.0,0.0,1,199.32095384224314,0.0,5,-159.64658262414034,0.0,0,0.0,False,False,True,False,神话世界
00603,0.21,286400.0,60144.0,0.0,0,0.0,0.0,2,174.76176724371285,-130.05869485114232,0,0.0,0.0,0,0.0,False,True,False,False,中油燃气
00596,2.6,2380000.0,6188000.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-193.43353852501284,False,False,False,True,浪潮数字企业
00608,1.42,8000.0,11360.0,0.0,4,194.7539225113925,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,达利国际
00630,0.11,1000.0,110.0,0.0,0,0.0,0.0,0,0.0,0.0,3,-176.03506551728918,0.0,0,0.0,False,False,True,False,隽泰控股
00657,0.02,1636000.0,32720.0,200.0,6,200.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,环科国际
00661,0.06,3266000.0,195960.0,0.0,5,200.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,中国大冶有色金属
00673,0.98,2580000.0,2528400.0,0.0,0,0.0,0.0,3,171.8852722581447,0.0,0,0.0,0.0,0,0.0,False,True,False,False,中国卫生集团
00681,0.03,3483543.0,104506.29,0.0,0,0.0,0.0,0,0.0,-171.74661133687675,6,-171.74661133687675,0.0,0,0.0,False,False,True,False,中民控股
00684,0.88,80000.0,70400.0,0.0,0,0.0,200.0,5,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,亚伦国际
00690,0.08,1948000.0,155840.0,0.0,0,0.0,0.0,2,176.19422770784365,0.0,0,0.0,-200.0,2,-200.0,False,True,False,True,联康生物科技集团
00689,0.02,285000.0,5700.0,200.0,6,200.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,长盈集团(控股)
00697,1.46,612800.0,894688.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-199.99999999999997,False,False,False,True,首程控股
00709,2.14,2143752.0,4587629.28,0.0,0,0.0,0.0,2,174.28484773358747,0.0,0,0.0,0.0,0,0.0,False,True,False,False,佐丹奴国际
00717,0.04,678000.0,27120.0,0.0,0,0.0,0.0,0,0.0,-200.0,6,-200.0,0.0,0,0.0,False,False,True,False,英皇资本
00724,0.12,10000.0,1200.0,0.0,0,0.0,0.0,2,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,瑞鑫国际集团
00727,0.07,179620000.0,12573400.000000002,0.009167416620620268,0,0.0,199.99999999999997,3,199.99999999999997,0.0,0,0.0,0.0,0,0.0,False,True,False,False,皇冠环球集团
00746,3.2,78000.0,249600.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-200.0,False,False,False,True,理文化工
00762,5.6,27568453.0,154383336.79999998,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-200.0,False,False,False,True,中国联通
00768,0.02,36000.0,720.0,181.09858893184278,6,181.09858893184278,155.63520797758872,3,155.63520797758872,0.0,0,0.0,0.0,0,0.0,True,True,False,False,开明投资
00771,0.69,4000.0,2760.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-200.0,False,False,False,True,自动系统
00788,0.96,241860557.0,232186134.72,0.0,0,0.0,0.0,0,0.0,0.0,2,-181.56739881087262,0.0,2,-183.74098302937477,False,False,False,True,中国铁塔
00794,0.16,100000.0,16000.0,153.40360229084575,1,153.40360229084575,0.0,0,0.0,0.0,3,-200.0,0.0,0,0.0,False,False,True,False,锦胜集团(控股)
00804,0.19,50000.0,9500.0,0.0,0,0.0,0.0,2,182.69646009533074,0.0,0,0.0,0.0,0,0.0,False,True,False,False,鼎石资本
00810,0.27,12000.0,3240.0,176.4996861269573,3,176.4996861269573,200.0,5,200.0,0.0,0,0.0,0.0,0,0.0,True,True,False,False,中国铸晨81
00829,0.28,422000.0,118160.00000000001,118.44484769174572,0,0.0,0.0,0,0.0,0.0,0,0.0,-185.95354165119693,3,-185.95354165119693,False,False,False,True,神冠控股
00831,0.66,562000.0,370920.0,0.0,0,0.0,0.0,4,199.80887275962402,0.0,0,0.0,0.0,0,0.0,False,True,False,False,利亚零售
00846,0.31,2000.0,620.0,0.0,0,0.0,0.0,2,162.49113817739163,0.0,0,0.0,0.0,0,0.0,False,True,False,False,明发集团
00845,0.01,51000.0,510.0,0.0,0,0.0,200.0,5,200.0,-165.63722139314171,6,-165.63722139314171,0.0,0,0.0,False,True,True,False,恒盛地产
00839,4.5,9101000.0,40954500.0,0.0,0,0.0,0.0,2,199.99999999999997,0.0,0,0.0,0.0,0,0.0,False,True,False,False,中教控股
00856,4.07,2190000.0,8913300.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-200.0,False,False,False,True,伟仕佳杰
00869,0.84,500000.0,420000.0,0.0,0,0.0,0.0,2,191.86201931385494,-152.5008934457829,6,-152.5008934457829,0.0,0,0.0,False,True,True,False,彩星玩具
00875,2.35,212112.0,498463.2,0.0,0,0.0,0.0,2,191.03487633736995,0.0,0,0.0,0.0,0,0.0,False,True,False,False,从玉智农
00876,0.02,1850000.0,37000.0,162.33288138015493,4,162.33288138015493,198.96838586594072,4,198.96838586594072,0.0,0,0.0,0.0,0,0.0,True,True,False,False,佳兆业健康
00893,0.06,635000.0,38100.0,0.0,0,0.0,173.09778759970933,5,173.09778759970933,0.0,0,0.0,0.0,0,0.0,False,True,False,False,中国铁钛
00906,6.92,320000.0,2214400.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-195.45493781451907,False,False,False,True,中粮包装
00923,0.03,352000.0,10560.0,0.0,0,0.0,198.17118175488292,5,198.17118175488292,-169.41349415388245,6,-169.41349415388245,0.0,0,0.0,False,True,True,False,综合环保集团
00926,3.33,157500.0,524475.0,0.0,0,0.0,159.70745696987424,3,159.70745696987424,0.0,0,0.0,0.0,0,0.0,False,True,False,False,碧生源
00932,0.05,240000.0,12000.0,0.0,0,0.0,200.0,4,200.0,0.0,1,-155.44844319744166,0.0,0,0.0,False,True,False,False,顺腾国际控股
00931,0.42,2772000.0,1164240.0,0.0,0,0.0,0.0,3,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,中国港能
00941,67.5,19151234.0,1292708295.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,-177.25303835846097,False,False,False,True,中国移动
00952,0.21,170000.0,35700.0,139.73748579708328,0,0.0,199.72001358257805,3,199.72001358257805,0.0,0,0.0,0.0,0,0.0,False,True,False,False,华富建业金融
00987,0.13,202073.0,26269.49,0.0,0,0.0,0.0,2,200.0,-124.74108958624234,0,0.0,0.0,0,0.0,False,True,False,False,中国再生能源投资
00981,17.06,31905327.0,544304878.62,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,-195.35425547112672,False,False,False,True,中芯国际
00990,0.39,8500000.0,3315000.0,0.0,3,200.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,荣晖国际
00997,0.03,216000.0,6480.0,177.86923116223306,5,177.86923116223306,160.5710890753096,5,160.5710890753096,0.0,4,-163.2765594148521,0.0,0,0.0,True,True,True,False,普汇中金国际
00992,9.37,72021662.0,674842972.9399999,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-200.0,False,False,False,True,联想集团
00998,4.19,16462294.0,68977011.86,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,-200.0,False,False,False,True,中信银行
01009,0.82,66000.0,54120.0,0.0,0,0.0,0.0,1,198.30805175620472,0.0,0,0.0,-200.0,2,-200.0,False,False,False,True,国际娱乐
01049,0.66,12.0,7.92,0.0,0,0.0,0.0,2,187.68190419210683,0.0,0,0.0,0.0,0,0.0,False,True,False,False,时富投资
01080,0.04,138000.0,5520.0,183.51243602705088,4,183.51243602705088,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,胜利管道
01087,0.3,2500.0,750.0,0.0,0,0.0,0.0,2,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,威讯控股
01111,0.41,1508000.0,618280.0,0.0,0,0.0,157.56796282812016,1,157.56796282812016,0.0,5,-176.0334198305631,0.0,0,0.0,False,False,True,False,华视集团控股
01119,1.98,4611600.0,9130968.0,82.15279811607503,0,0.0,200.0,4,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,创梦天地
01130,0.04,636000.0,25440.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-200.0,3,-200.0,False,False,False,True,中国环境资源
01126,4.1,240000.0,983999.9999999999,107.7142194477,0,0.0,0.0,0,0.0,0.0,0,0.0,-200.0,3,-200.0,False,False,False,True,德林国际
01133,2.68,2956000.0,7922080.000000001,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,-200.0,False,False,False,True,哈尔滨电气
01147,0.07,10000.0,700.0000000000001,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,-200.0,False,False,False,True,伊登软件
01162,0.24,1368000.0,328320.0,0.0,0,0.0,200.0,5,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,莹岚集团
01170,0.76,74000.0,56240.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-200.0,False,False,False,True,信星集团
01172,0.04,940000.0,37600.0,0.0,0,0.0,0.0,0,0.0,0.0,3,-195.760998820011,0.0,0,0.0,False,False,True,False,融太集团
01177,2.98,29207904.0,87039553.92,0.0,0,0.0,0.0,0,0.0,0.0,3,-200.0,0.0,0,0.0,False,False,True,False,中国生物制药
01188,0.02,292282000.0,5845640.0,0.0,0,0.0,199.99999999999997,5,199.99999999999997,-97.62089313952109,0,0.0,0.0,0,0.0,False,True,False,False,正道集团
01198,0.81,20000.0,16200.000000000002,0.0,0,0.0,0.0,0,0.0,-200.00000000000003,6,-200.00000000000003,0.0,0,0.0,False,False,True,False,皇朝家居
01206,0.33,270000.0,89100.0,0.0,0,0.0,0.0,0,0.0,0.0,3,-200.0,0.0,0,0.0,False,False,True,False,同方泰德
01211,197.4,13498079.0,2664520794.6,40.60326233455539,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,-200.00000000000003,False,False,False,True,比亚迪股份
01217,0.01,32000.0,320.0,0.0,4,200.0,0.0,0,0.0,-186.78804993747792,6,-186.78804993747792,0.0,0,0.0,True,False,True,False,中国创新投资
01243,0.04,852000.0,34080.0,0.0,0,0.0,0.0,4,200.0,-132.23950516959917,0,0.0,0.0,0,0.0,False,True,False,False,宏安地产
01263,3.13,652000.0,2040760.0,0.0,0,0.0,0.0,0,0.0,0.0,1,-163.47850237994516,-200.0,5,-200.0,False,False,False,True,栢能集团
01269,0.03,150000.0,4500.0,0.016272925360670296,0,0.0,165.50648984085015,3,165.50648984085015,0.0,0,0.0,0.0,0,0.0,False,True,False,False,首控集团
01284,0.28,25000.0,7000.000000000001,0.0,0,0.0,200.0,3,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,新传企划
01288,3.28,69394732.0,227614720.95999998,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,-198.04142485676886,False,False,False,True,农业银行
01303,0.36,8000.0,2880.0,0.0,0,0.0,0.0,3,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,汇力资源
01316,3.41,7483095.0,25517353.95,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,-167.44404419985622,False,False,False,True,耐世特
01328,0.03,110000.0,3300.0,99.76562339101464,0,0.0,0.0,2,180.23987474965418,0.0,0,0.0,0.0,0,0.0,False,True,False,False,金涌投资
01348,0.06,122000.0,7320.0,0.0,0,0.0,0.0,2,199.32071776142726,0.0,0,0.0,0.0,0,0.0,False,True,False,False,滉达富控股
01346,0.89,2956000.0,2630840.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,-184.12458935248637,False,False,False,True,利华控股集团
01357,3.11,61020268.0,189773033.48,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-175.41669251697255,False,False,False,True,美图公司
01393,0.09,169000.0,15210.0,0.0,0,0.0,185.67317782931107,2,185.67317782931107,0.0,0,0.0,0.0,0,0.0,False,True,False,False,恒鼎实业
01405,52.0,220300.0,11455600.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-200.0,4,-200.0,False,False,False,True,达势股份
01413,0.23,525000.0,120750.0,0.0,0,0.0,200.0,5,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,铸帝控股
01416,0.05,260000.0,13000.0,0.0,4,176.78967461266217,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,CTR HOLDINGS
01420,0.05,148000.0,7400.0,188.07629410745707,6,188.07629410745707,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,川控股
01425,0.55,3780000.0,2079000.0000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,-200.0,False,False,False,True,捷隆控股
01443,0.19,4000.0,760.0,0.0,0,0.0,0.0,3,196.20372445057052,0.0,3,-199.2646654415107,0.0,0,0.0,False,True,True,False,富临集团控股
01452,0.07,351000.0,24570.000000000004,162.82183850742192,1,162.82183850742192,0.0,2,199.99999999999997,0.0,2,-173.91248787225786,0.0,0,0.0,False,True,False,False,迪诺斯环保
01472,0.07,10000.0,700.0000000000001,0.0,1,200.0,198.1789688651234,5,198.1789688651234,0.0,0,0.0,0.0,0,0.0,False,True,False,False,生兴控股
01497,10.1,266800.0,2694680.0,0.0,0,0.0,0.0,3,178.82637507262112,0.0,1,-151.0654378442674,0.0,0,0.0,False,True,False,False,燕之屋
01525,3.2,94000.0,300800.0,0.0,0,0.0,0.0,3,192.02195175226902,0.0,0,0.0,0.0,0,0.0,False,True,False,False,建桥教育
01542,2.66,9000.0,23940.0,0.0,0,0.0,200.0,2,200.0,0.0,1,-181.74424703185463,0.0,0,0.0,False,True,False,False,台州水务
01545,0.07,340000.0,23800.000000000004,0.0,0,0.0,0.0,0,0.0,0.0,3,-200.0,0.0,0,0.0,False,False,True,False,设计都会
01555,0.03,968000.0,29040.0,146.9855174802871,0,0.0,200.0,3,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,MI能源
01556,0.23,625000.0,143750.0,200.0,6,200.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,建业建荣
01566,0.02,337000.0,6740.0,148.79168952772574,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,-200.0,False,False,False,True,华夏文化科技
01577,0.51,6000.0,3060.0,147.88439594086026,2,155.68768130298778,0.0,0,0.0,0.0,0,0.0,-183.6807780396524,3,-183.6807780396524,False,False,False,True,汇鑫小贷
01600,4.5,913000.0,4108500.0,200.00000000000003,1,200.00000000000003,200.0,3,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,天伦燃气
01627,0.38,36000.0,13680.0,112.04338851686671,0,0.0,0.0,0,0.0,0.0,0,0.0,-200.00000000000003,3,-200.00000000000003,False,False,False,True,安保工程控股
01632,0.17,10000.0,1700.0000000000002,0.0,0,0.0,186.32549684027325,2,186.32549684027325,0.0,0,0.0,0.0,0,0.0,False,True,False,False,民商创科
01665,0.77,56000.0,43120.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-158.5292200311027,3,-158.5292200311027,False,False,False,True,槟杰科达
01675,7.03,1256800.0,8835304.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-200.0,False,False,False,True,亚信科技
01672,1.55,1442000.0,2235100.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-166.0678704122586,False,False,False,True,歌礼制药-B
01686,2.72,1319000.0,3587680.0000000005,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-171.1568447065487,False,False,False,True,新意网集团
01690,0.07,970000.0,67900.0,153.3417290332375,2,153.3417290332375,193.09173760345817,5,193.09173760345817,0.0,0,0.0,-167.01512606182595,2,-167.01512606182595,False,True,False,True,立基工程控股
01711,0.08,20000.0,1600.0,0.0,0,0.0,200.0,5,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,欧化
01712,1.53,32000.0,48960.0,0.0,1,150.93775260681005,0.0,0,0.0,0.0,0,0.0,-184.1760672751094,2,-184.1760672751094,False,False,False,True,龙资源
01715,0.03,1370000.0,41100.0,154.91927899974354,4,154.91927899974354,0.0,1,188.97179756342015,0.0,0,0.0,0.0,0,0.0,True,False,False,False,火山邑动国际控股
01722,0.08,90000.0,7200.0,0.0,0,0.0,200.0,5,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,建鹏控股
