symbol,name,price,Volume,turnover,blue_daily,blue_days,latest_day_blue_value,blue_weekly,blue_weeks,latest_week_blue_value,lired_daily,lired_days,latest_day_lired_value,lired_weekly,lired_weeks,latest_week_lired_value,has_day_blue,has_week_blue,has_day_lired,has_week_lired,has_day_week_blue,has_day_week_lired
000006.SZ,深振业A,6.35,316692.0,201.09942,0.0,3,151.57821500916324,0.0,0,0.0,0.0,0,0.0,0.0,0,0,True,False,False,False,False,False
000423.SZ,东阿阿胶,51.27,40815.3,209.26004310000005,0.0,0,0.0,0.0,2,200.0,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
000510.SZ,新金路,5.32,1149852.15,611.7213438,0.0,3,200.0,0.0,0,0.0,-94.09770082420378,0,0.0,0.0,0,0,True,False,False,False,False,False
000627.SZ,*ST天茂,1.45,1738557.25,252.09080124999997,0.0,3,117.692373822885,200.0,5,200.0,0.0,0,0.0,0.0,0,0,True,True,False,False,True,False
000785.SZ,居然智家,2.96,823440.08,243.73826368,0.0,0,0.0,0.0,2,200.0,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
001388.SZ,信通电子,46.99,28907.91,135.83826909,0.0,3,200.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,True,False,False,False,False,False
002122.SZ,汇洲智能,4.04,512340.25,206.98546100000002,0.0,3,134.75682007973768,0.0,0,0.0,0.0,0,0.0,0.0,0,0,True,False,False,False,False,False
002141.SZ,贤丰控股,3.93,570646.0,224.26387800000003,0.0,3,199.99999999999997,0.0,0,0.0,0.0,0,0.0,0.0,0,0,True,False,False,False,False,False
002365.SZ,永安药业,20.02,235168.4,470.80713679999997,0.0,3,104.32408942368899,0.0,0,0.0,0.0,0,0.0,0.0,0,0,True,False,False,False,False,False
002595.SZ,豪迈科技,56.45,21414.1,120.88259450000001,0.0,3,122.00115070225353,0.0,0,0.0,0.0,0,0.0,0.0,0,0,True,False,False,False,False,False
002726.SZ,龙大美食,5.37,369462.21,198.40120677000002,0.0,0,0.0,146.44063230648635,2,146.44063230648635,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
002991.SZ,甘源食品,57.73,17738.88,102.40655424,0.0,1,102.97613510876715,0.0,2,190.41269873723093,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
300280.SZ,*ST紫天,2.74,411842.0,112.84470800000001,123.60514744292595,4,123.60514744292595,200.0,5,200.0,0.0,0,0.0,0.0,0,0,True,True,False,False,True,False
300546.SZ,雄帝科技,26.39,95935.55,253.17391645,0.0,3,118.76156531659379,0.0,0,0.0,0.0,0,0.0,0.0,0,0,True,False,False,False,False,False
300867.SZ,圣元环保,18.09,84831.96,153.46101564000003,0.0,3,129.4430900877301,0.0,0,0.0,0.0,0,0.0,0.0,0,0,True,False,False,False,False,False
300879.SZ,大叶股份,33.32,107812.84,359.23238288,0.0,3,200.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,True,False,False,False,False,False
300973.SZ,立高食品,45.13,55710.0,251.41923000000003,138.20632239480884,3,138.20632239480884,0.0,0,0.0,0.0,0,0.0,0.0,0,0,True,False,False,False,False,False
301101.SZ,明月镜片,45.17,47398.64,214.09965688,0.0,3,153.6180929463567,0.0,0,0.0,0.0,0,0.0,0.0,0,0,True,False,False,False,False,False
600422.SH,昆药集团,14.53,125843.64,182.85080892,0.0,0,0.0,0.0,2,138.64557618073505,0.0,1,-115.7459212863391,0.0,0,0,False,True,False,False,False,False
600578.SH,京能电力,4.31,264721.0,114.094751,0.0,3,139.1349857543328,0.0,0,0.0,0.0,0,0.0,0.0,0,0,True,False,False,False,False,False
600609.SH,金杯汽车,5.02,253699.35,127.3570737,0.0,3,198.54121189273295,0.0,0,0.0,0.0,0,0.0,0.0,0,0,True,False,False,False,False,False
600610.SH,中毅达,13.87,1135662.74,1575.1642203799997,0.0,3,171.2362051383152,0.0,0,0.0,0.0,0,0.0,0.0,0,0,True,False,False,False,False,False
600642.SH,申能股份,8.2,170249.74,139.60478679999997,0.0,0,0.0,0.0,2,199.99999999999997,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
