symbol,name,price,Volume,turnover,blue_daily,blue_days,latest_day_blue_value,blue_weekly,blue_weeks,latest_week_blue_value,lired_daily,lired_days,latest_day_lired_value,lired_weekly,lired_weeks,latest_week_lired_value,has_day_blue,has_week_blue,has_day_lired,has_week_lired,has_day_week_blue,has_day_week_lired,day_heima_count,week_heima_count,day_juedi_count,week_juedi_count,has_day_heima,has_week_heima,latest_cci_daily,latest_cci_weekly
000625.SZ,长安汽车,11.64,530782.33,617.83063212,131.10159950256553,4,131.10159950256553,200.0,3,200.0,0.0,0,0.0,0.0,0,0.0,True,True,False,False,True,False,0,1,1,1,True,True,-140.913508260448,-159.66270389825863
000603.SZ,盛达资源,31.09,316253.65,983.2325978500002,0.0,0,0.0,0.0,0,0.0,-200.0,3,-200.0,-68.62598469835076,0,0.0,False,False,True,False,False,False,0,0,0,0,False,False,146.94764227642273,156.37225533167253
000620.SZ,盈新发展,2.69,2006575.5,539.7688095,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-145.57758461587756,False,False,False,True,False,False,0,0,1,0,True,False,-168.94654088050325,29.472940226171218
000633.SZ,合金投资,7.79,366766.1,285.7107919,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,-200.0,False,False,False,True,False,False,0,0,1,0,True,False,-136.13445378151266,83.98692810457524
000692.SZ,惠天热电,3.67,282349.4,103.62222980000001,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-158.498694487495,False,False,False,True,False,False,0,0,0,0,False,False,-66.81019016864006,-1.8765432098765729
000663.SZ,永安林业,7.95,331200.0,263.304,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-119.69978611145844,False,False,False,True,False,False,0,0,1,0,True,False,-152.66946191474517,56.05575705853073
000695.SZ,滨海能源,12.7,154075.01,195.67526270000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-150.68204732111036,False,False,False,True,False,False,0,0,0,0,False,False,-106.57015590200444,10.79998295188172
000661.SZ,长春高新,93.65,57267.02,536.3056423,0.0,3,168.76982065183344,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False,0,0,1,0,True,False,-166.89361272915176,-104.14205874192399
000709.SZ,河钢股份,2.24,576651.85,129.1700144,0.0,3,194.64349571927744,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False,1,0,1,1,True,True,-144.17344173441631,-152.48874285018826
000708.SZ,中信特钢,15.07,381524.47,574.95737629,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,-143.28623546348604,False,False,False,True,False,False,0,0,0,0,False,False,-38.76657415972856,63.67883361568871
000722.SZ,湖南发展,12.06,94036.0,113.40741600000001,0.0,5,128.6857035829385,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False,0,0,0,0,False,False,-96.48860664923322,-94.58871093142582
000718.SZ,苏宁环球,2.3,645432.21,148.4494083,162.88228977933798,4,162.88228977933798,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False,0,0,1,1,True,True,-256.4005069708479,-136.98608844330465
000723.SZ,美锦能源,4.71,534424.78,251.71407138,0.0,1,154.632308571413,0.0,0,0.0,0.0,0,0.0,0.0,2,-200.0,False,False,False,True,False,False,0,0,1,0,True,False,-135.74826198316907,-84.89911906791711
000735.SZ,罗牛山,10.44,2554961.62,2667.37993128,0.0,0,0.0,0.0,0,0.0,-12.980943723732596,0,0.0,-102.08199438300196,2,-102.08199438300196,False,False,False,True,False,False,0,0,0,0,False,False,155.47290116896923,150.61943055857415
000703.SZ,恒逸石化,8.13,477072.67,387.86008071000003,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-182.50544269828046,False,False,False,True,False,False,0,0,0,0,False,False,38.37829235298824,178.28166858017627
000688.SZ,国城矿业,23.53,315689.93,742.8184052900001,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-200.0,False,False,False,True,False,False,0,0,0,0,False,False,-11.873578899499714,72.39142148938474
000788.SZ,北大医药,6.42,330102.91,211.92606821999996,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-132.44958058655416,False,False,False,True,False,False,0,0,1,0,True,False,-146.02405747961575,91.05918380933375
000762.SZ,西藏矿业,24.96,229097.64,571.82770944,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-200.0,False,False,False,True,False,False,0,0,0,0,False,False,-89.09844968895041,-1.0849744711890146
000797.SZ,中国武夷,3.74,1977908.03,739.73760322,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-200.0,False,False,False,True,False,False,0,0,0,0,False,False,15.164359046811915,116.40307275192065
000766.SZ,通化金马,28.86,109857.14,317.04770604,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-200.0,False,False,False,True,False,False,0,0,0,0,False,False,60.010761045016835,105.51826994780012
000798.SZ,中水渔业,11.17,259335.45,289.67769765,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-173.12825176098815,False,False,False,True,False,False,0,0,0,0,False,False,-89.87699931096175,70.82140523159319
000792.SZ,盐湖股份,25.14,1065155.17,2677.80009738,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-200.0,False,False,False,True,False,False,0,0,0,0,False,False,-76.04815276048136,56.42813204839036
000802.SZ,北京文化,5.2,1024574.86,532.7789272,0.0,0,0.0,0.0,0,0.0,-129.68887237849626,3,-129.68887237849626,0.0,0,0.0,False,False,True,False,False,False,0,0,0,0,False,False,174.42776109442744,202.5481617929234
000807.SZ,云铝股份,27.42,414781.04,1137.3296116800002,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-146.5624453579525,False,False,False,True,False,False,0,0,0,0,False,False,70.99489029155379,131.4115519625572
000818.SZ,航锦科技,19.25,92547.65,178.15422625,74.89475525933007,0,0.0,186.82111589224334,3,186.82111589224334,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False,1,0,1,1,True,True,-175.12123128821463,-138.92302205919802
000829.SZ,天音控股,10.78,543137.66,585.50239748,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-180.85066492159694,False,False,False,True,False,False,0,0,0,0,False,False,-15.739896687936529,88.63463005339426
000811.SZ,冰轮环境,18.2,701332.94,1276.4259507999998,0.0,0,0.0,0.0,0,0.0,-98.51952971272395,0,0.0,-198.6797140067127,2,-198.6797140067127,False,False,False,True,False,False,0,0,0,0,False,False,124.3592325559539,302.27620923615706
000838.SZ,财信发展,3.8,803552.53,305.3499614,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-200.0,False,False,False,True,False,False,0,0,0,0,False,False,57.35449735449728,107.21464263657288
000859.SZ,国风新材,10.05,2833037.04,2847.2022252000006,0.0,0,0.0,0.0,0,0.0,-125.24662578726587,1,-125.24662578726587,-199.99999999999997,3,-199.99999999999997,False,False,False,True,False,False,0,0,0,0,False,False,155.17909002904162,159.87166721982527
000858.SZ,五粮液,111.6,257022.1,2868.3666359999997,0.0,3,152.5162459982867,158.7485821310818,2,158.7485821310818,0.0,0,0.0,0.0,0,0.0,True,True,False,False,True,False,1,0,1,1,True,True,-83.71219741165396,-218.54835100908352
000876.SZ,新希望,9.08,241763.16,219.52094928000002,0.0,4,156.5045256619949,200.0,2,200.0,0.0,0,0.0,0.0,0,0.0,True,True,False,False,True,False,2,0,1,1,True,True,-109.72222222222258,-194.1816044666467
000880.SZ,潍柴重机,27.36,208886.16,571.51253376,0.0,0,0.0,0.0,2,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False,0,0,0,0,False,False,28.020220777881065,-62.83561954562277
000893.SZ,亚钾国际,45.34,60318.66,273.48480444000006,0.0,0,0.0,0.0,0,0.0,0.0,1,-106.83301041397465,0.0,4,-200.0,False,False,False,True,False,False,0,0,0,0,False,False,6.022611321986932,129.59322959322967
000905.SZ,厦门港务,13.88,1310685.86,1819.2319736800005,0.0,0,0.0,0.0,0,0.0,0.0,4,-162.70292769472962,-183.1335151533271,4,-183.1335151533271,False,False,True,True,False,True,0,0,0,0,False,False,83.10274198876772,201.36190001660856
000901.SZ,航天科技,23.27,1296514.32,3016.98882264,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-128.83792568525254,2,-128.83792568525254,False,False,False,True,False,False,0,0,0,0,False,False,80.19566914705452,189.97625956212082
000816.SZ,智慧农业,3.95,2257390.67,891.66931465,0.0,0,0.0,0.0,0,0.0,-191.21535240653313,2,-191.21535240653313,-200.0,3,-200.0,False,False,False,True,False,False,0,0,0,0,False,False,92.59944495837182,157.9890643985419
000925.SZ,众合科技,8.45,315998.66,267.0188677,0.0,0,0.0,0.0,0,0.0,0.0,2,-156.6466136936544,-157.25808451545262,4,-157.25808451545262,False,False,False,True,False,False,0,0,0,0,False,False,33.80341880341938,123.67114953570278
000937.SZ,冀中能源,5.43,469604.85,254.99543354999994,188.34027452438315,6,188.34027452438315,119.14800240382444,1,119.14800240382444,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False,0,0,1,1,True,True,-177.14525608732214,-206.80149812734132
000935.SZ,四川双马,24.43,172104.08,420.45026744,0.0,0,0.0,0.0,0,0.0,-127.01550320871291,2,-127.01550320871291,-200.0,3,-200.0,False,False,False,True,False,False,0,0,0,0,False,False,116.74267100977242,189.65041398344098
000863.SZ,三湘印象,4.91,560901.72,275.40274452,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,-170.66234226986487,False,False,False,True,False,False,0,0,1,0,True,False,-4.853675945752802,77.86832233863659
000950.SZ,重药控股,6.17,2436926.74,1503.5837985800001,0.0,0,0.0,0.0,0,0.0,-139.43961910638885,3,-139.43961910638885,-134.51779201891134,1,-134.51779201891134,False,False,True,False,False,False,0,0,0,0,False,False,184.37158469945336,287.25099601593695
000960.SZ,锡业股份,26.44,567278.44,1499.88419536,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-140.4071913218395,False,False,False,True,False,False,0,0,0,0,False,False,69.65870935099619,138.15857533436807
000965.SZ,天保基建,3.88,347840.02,134.96192776,160.8356506397166,5,160.8356506397166,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False,0,0,1,1,True,True,-135.43920884235013,-183.95061728395092
000968.SZ,蓝焰控股,6.56,159180.48,104.42239488,0.0,3,146.39829678746216,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False,0,0,1,1,True,True,-164.97652582159787,-115.72878603329274
000955.SZ,欣龙控股,6.68,576717.3,385.24715640000005,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-200.0,False,False,False,True,False,False,0,0,0,0,False,False,-109.48026948989437,60.29216467463473
000973.SZ,佛塑科技,11.86,1245852.17,1477.58067362,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-200.0,False,False,False,True,False,False,0,0,0,0,False,False,-107.32654051431409,77.55238827448892
000983.SZ,山西焦煤,6.44,247842.53,159.61058932,104.2952214426754,4,104.2952214426754,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False,0,0,1,1,True,True,-159.65893951505387,-153.4463276836157
001203.SZ,大中矿业,26.23,435312.41,1141.82445143,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-200.0,False,False,False,True,False,False,0,0,0,0,False,False,-67.62152777777776,70.44132241053886
001289.SZ,龙源电力,15.33,97584.53,149.59708449,110.82730412750364,3,110.82730412750364,153.17279275575947,2,153.17279275575947,0.0,0,0.0,0.0,0,0.0,True,True,False,False,True,False,0,0,1,1,True,True,-126.94927315238415,-162.54952627045648
001311.SZ,多利科技,31.35,123700.38,387.80069130000004,0.0,0,0.0,0.0,0,0.0,0.0,3,-104.22272072482609,-194.45741499833392,2,-194.45741499833392,False,False,True,True,False,True,0,0,0,0,False,False,134.19028004639827,269.09544647721475
001360.SZ,南矿集团,23.6,227528.9,536.968204,0.0,0,0.0,0.0,0,0.0,-200.0,6,-200.0,-153.28227305303852,1,-153.28227305303852,False,False,True,False,False,False,0,0,0,0,False,False,134.9960244087189,331.67162425177173
001330.SZ,博纳影业,13.35,2622296.75,3500.7661612499996,0.0,0,0.0,0.0,0,0.0,-135.94775594957977,6,-135.94775594957977,-120.607682709628,4,-120.607682709628,False,False,True,True,False,True,0,0,0,0,False,False,152.93995536872694,337.3175021987687
