symbol,name,price,Volume,turnover,blue_daily,blue_days,latest_day_blue_value,blue_weekly,blue_weeks,latest_week_blue_value,lired_daily,lired_days,latest_day_lired_value,lired_weekly,lired_weeks,latest_week_lired_value,has_day_blue,has_week_blue,has_day_lired,has_week_lired,has_day_week_blue,has_day_week_lired
SZ001279,强邦新材,37.85,31494.0,119.20479000000002,0.0,0,0.0,0.0,2,200.0,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ300308,中际旭创,78.2,144742.0,1131.88244,0.0,0,0.0,0.0,2,116.99585072975617,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ300394,天孚通信,65.87,56983.0,375.34702100000004,0.0,0,0.0,0.0,2,122.57011192953374,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ300423,昇辉科技,8.52,232628.0,198.19905599999998,0.0,3,200.00000000000003,0.0,0,0.0,-0.03966261258416072,0,0.0,0.0,0,0,True,False,False,False,False,False
SZ300472,新元科技,4.3,237333.0,102.05318999999999,0.0,0,0.0,0.0,2,156.68647720107555,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ300763,锦浪科技,49.12,39671.0,194.86395199999998,0.0,0,0.0,0.0,2,137.25988595233227,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ300905,宝丽迪,25.38,79183.0,200.966454,0.0,0,0.0,0.0,2,113.7406519164408,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ301232,飞沃科技,25.23,47189.0,119.057847,0.0,0,0.0,0.0,2,199.99999999999997,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ301509,金凯生科,28.71,120488.0,345.921048,0.0,0,0.0,0.0,2,127.5652590565901,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ301558,三态股份,9.26,506109.0,468.656934,0.0,0,0.0,0.0,2,169.95937154792173,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ301566,达利凯普,16.37,205814.0,336.91751800000003,0.0,0,0.0,0.0,2,200.00000000000003,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ301618,长联科技,81.01,23067.0,186.865767,0.0,0,0.0,0.0,2,200.0,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ301658,首航新能,27.57,63041.0,173.80403700000002,200.0,3,200.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,True,False,False,False,False,False
SH600406,国电南瑞,23.33,58162.0,135.691946,0.0,0,0.0,0.0,3,106.96165162367124,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SH601156,东航物流,12.14,161834.0,196.466476,0.0,0,0.0,0.0,2,132.35437480575084,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SH601857,中国石油,8.04,591150.0,475.2845999999999,0.0,0,0.0,0.0,2,116.1833444062592,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SH603395,红四方,48.59,34770.0,168.94743,0.0,0,0.0,0.0,2,200.0,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SH603389,亚振家居,6.94,146199.0,101.462106,0.0,0,0.0,0.0,2,131.45653358980047,-48.40724005996555,0,0.0,0.0,0,0,False,True,False,False,False,False
SH688169,石头科技,180.55,10423.0,188.18726500000002,0.0,0,0.0,0.0,2,118.34498858164432,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SH688602,康鹏科技,9.02,478921.0,431.986742,0.0,0,0.0,0.0,2,199.99999999999997,-104.85613384830889,1,-104.85613384830889,-0.013970420375330497,0,0,False,True,False,False,False,False
