symbol,price,Volume,turnover,blue_daily,max_blue_daily,blue_days,latest_day_blue_value,blue_weekly,max_blue_weekly,blue_weeks,latest_week_blue_value,has_day_week_blue,day_heima_count,week_heima_count,day_juedi_count,week_juedi_count,has_day_heima,has_week_heima,has_day_juedi,has_week_juedi,latest_cci_daily,latest_cci_weekly,company_name
OILD,10.81,103699.0,112.098619,0.0,0.0,0,0,0.0,152.85076714343018,2,152.85076714343018,False,0,0,0,1,False,False,False,True,131.7367194733562,-5.306711586414446,MicroSectors Oil & Gas Exp. & Prod. -3x Inverse Leveraged ETN
ALTS,1.365,4534079.0,618.9017835,0.0,46.49850843589719,0,0,200.0,200.0,4,200.0,False,0,1,1,1,False,True,True,True,-86.052672588437,-111.57361820675936,ALT5 Sigma Corporation Common Stock
AMOD,0.7301,8297333.0,605.7882823299999,0.0,88.68852724501825,0,0,143.02847558111287,143.02847558111287,4,143.02847558111287,False,1,0,0,0,True,False,False,False,63.55714144914053,-98.24015299997627,"Alpha Modus Holdings, Inc. Class A Common Stock"
VXX,28.95,6221465.0,18011.141175,56.04820225784674,58.57362322375175,0,0,193.5948536074091,193.5948536074091,4,193.5948536074091,False,0,0,1,1,False,False,True,True,-118.96630116830643,-185.92637213812998,iPath Series B S&P 500 VIX Short-Term Futures ETN
LFGY,25.92,65043.0,168.591456,0.0,178.1370230628049,0,0,182.84694847970874,200.0,2,182.84694847970874,False,1,1,1,0,True,True,True,False,-126.88147406126689,-105.0197568955318,YieldMax Crypto Industry & Tech Portfolio Option Income ETF
HSTM,24.1,78180.0,188.4138,0.0,101.9104679043322,0,0,169.9138904285966,169.9138904285966,3,169.9138904285966,False,0,0,0,0,False,False,False,False,-78.04326171707247,-92.10385879460578,HealthStream Inc
PDYN,4.325,655906.0,283.679345,0.0,66.3411328641655,0,0,166.89273055995562,166.89273055995562,3,166.89273055995562,False,1,1,1,1,True,True,True,True,-128.06037310991331,-113.60704607438309,Palladyne AI Corp. Common Stock
LRN,66.215,332321.0,2200.4635015,0.0,0.0,0,0,0.0,200.0,2,200.0,False,0,1,0,0,False,True,False,False,137.9350686255166,-62.914552154373354,"Stride, Inc."
TNXP,18.65,195315.0,364.26247499999994,0.0,0.0,0,0,0.0,179.3243656733146,2,179.3243656733146,False,0,0,0,0,False,False,False,False,12.219566718214425,-28.780176883443023,Tonix Pharmaceuticals Holding Corp.
TENB,25.08,634517.0,1591.368636,0.0,115.45467605336208,0,0,131.92042138584344,142.47894183105652,2,131.92042138584344,False,0,1,1,1,False,True,True,True,-101.50749040566762,-118.83041224592296,"Tenable Holdings, Inc."
VG,6.125,6729816.0,4122.0123,0.0,71.01509995130723,0,0,200.0,200.0,5,200.0,False,0,0,1,0,False,False,True,False,-61.47402572177064,-94.13216756715336,"Venture Global, Inc."
MSTR,162.625,10005547.0,162715.2080875,0.0,0.0,0,0,0.0,200.0,2,200.0,False,1,0,0,1,True,False,False,True,-106.00983875443771,-93.53411418143754,MicroStrategy Inc
FAAS,0.0807,94211948.0,760.29042036,0.0,98.65443515306539,0,0,199.99999999999997,199.99999999999997,2,199.99999999999997,False,0,0,0,1,False,False,False,True,-146.17067013517757,-134.94612003089972,DigiAsia Corp. Ordinary Shares
HDRO,25.9185,71370.0,184.98033450000003,0.0,0.0,0,0,0.0,200.0,3,200.0,False,0,1,0,1,False,True,False,True,-30.712270424148958,-103.35310218329421,Defiance Next Gen H2 ETF
PBH,61.495,128776.0,791.908012,0.0,0.0,0,0,0.0,170.32532135242755,2,170.32532135242755,False,0,0,0,0,False,False,False,False,79.96337186198829,19.516656981420443,Prestige Consumer Healthcare Inc.
STBX,2.11,902744.0,190.478984,0.0,0.0,0,0,0.0,133.14760630738874,3,133.14760630738874,False,0,0,0,0,False,False,False,False,-4.233135230945695,-55.37049868422131,Starbox Group Holdings Ltd. Class A Ordinary Shares
