symbol,name,price,Volume,turnover,blue_daily,blue_days,latest_day_blue_value,blue_weekly,blue_weeks,latest_week_blue_value,lired_daily,lired_days,latest_day_lired_value,lired_weekly,lired_weeks,latest_week_lired_value,has_day_blue,has_week_blue,has_day_lired,has_week_lired,has_day_week_blue,has_day_week_lired
000627.SZ,*ST天茂,1.58,3645166.99,575.93638442,0.0,2,112.16642140262235,0.0,4,200.0,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
000656.SZ,*ST金科,1.34,988721.0,132.488614,94.89178334268973,3,109.05522133867643,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
001965.SZ,招商公路,10.88,263993.04,287.22442752,120.20996354430955,3,120.20996354430955,159.91665751384514,4,159.91665751384514,0.0,0,0,0.0,0,0.0,True,True,False,False,True,False
002221.SZ,东华能源,8.68,291022.54,252.60756471999994,199.67749029769513,3,199.67749029769513,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
002717.SZ,ST岭南,1.68,946051.1,158.9365848,0.0,1,147.42744215463583,0.0,2,200.0,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
002726.SZ,龙大美食,5.46,331161.96,180.81443016,0.0,0,0.0,0.0,2,146.44063230648635,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
300280.SZ,*ST紫天,2.74,411842.0,112.84470800000001,123.60514809838891,4,123.60514809838891,200.0,5,200.0,0.0,0,0,0.0,0,0.0,True,True,False,False,True,False
301004.SZ,嘉益股份,66.02,18940.95,125.04815190000001,187.32846413839633,3,187.32846413839633,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
301209.SZ,联合化学,86.07,20456.96,176.07305471999996,138.2248008326581,3,138.2248008326581,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
600200.SH,*ST苏吴,1.17,1487945.8,174.08965859999998,0.0,1,184.68125824818176,0.0,2,200.0,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
600256.SH,广汇能源,5.36,1477494.66,791.93713776,0.0,0,0.0,0.0,3,200.0,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
600350.SH,山东高速,9.36,134082.07,125.50081752,0.0,3,146.09257981828168,0.0,2,200.0,0.0,0,0,0.0,0,0.0,True,True,False,False,True,False
600642.SH,申能股份,8.15,279466.87,227.76549905,0.0,0,0.0,0.0,2,194.84686716188926,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
601009.SH,南京银行,11.06,718983.55,795.1958063000001,199.77108129366786,4,199.77108129366786,0.0,0,0.0,0.0,0,0,0.0,1,-166.9231005042661,True,False,False,False,False,False
603392.SH,万泰生物,58.89,80797.63,475.81724307,0.0,0,0.0,0.0,3,200.0,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
688120.SH,华海清科,124.48,120835.03,1504.1544534400002,0.0,0,0.0,0.0,2,111.50458671663844,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
688776.SH,国光电气,84.81,40342.74,342.14677794,0.0,3,135.59465561524476,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
838701.BJ,豪声电子,24.35,88063.55,214.43474425000002,0.0,0,0.0,0.0,2,109.83902739231813,-86.7948253921592,0,0,0.0,0,0.0,False,True,False,False,False,False
