symbol,name,price,Volume,turnover,blue_daily,blue_days,latest_day_blue_value,blue_weekly,blue_weeks,latest_week_blue_value,lired_daily,lired_days,latest_day_lired_value,lired_weekly,lired_weeks,latest_week_lired_value,has_day_blue,has_week_blue,has_day_lired,has_week_lired,has_day_week_blue,has_day_week_lired
SZ001376,百通能源,12.37,48058.0,59.447745999999995,0.0,3,191.56811536467387,132.4524783981713,2,132.4524783981713,0.0,0,0,0.0,0,0,True,True,False,False,True,False
SZ002192,融捷股份,27.35,44667.0,122.164245,0.0,4,200.0,156.76703923887922,2,156.76703923887922,0.0,0,0,0.0,0,0,True,True,False,False,True,False
SZ300606,金太阳,16.06,29946.0,48.093275999999996,0.0,3,145.93862604544262,119.82324811950666,2,119.82324811950666,0.0,0,0,0.0,0,0,True,True,False,False,True,False
SZ300890,翔丰华,25.69,43179.0,110.926851,0.0,3,200.0,142.73317080149891,2,142.73317080149891,0.0,0,0,0.0,0,0,True,True,False,False,True,False
SZ301106,骏成科技,25.55,15790.0,40.34345,0.0,3,131.46217561668337,200.0,2,200.0,0.0,0,0,0.0,0,0,True,True,False,False,True,False
SZ301152,天力锂能,21.51,23086.0,49.657986,0.0,4,153.45516288179607,200.0,2,200.0,0.0,0,0,0.0,0,0,True,True,False,False,True,False
SZ301376,致欧科技,17.04,21146.0,36.032784,0.0,3,125.596930821732,200.0,2,200.0,0.0,0,0,0.0,0,0,True,True,False,False,True,False
SZ301458,钧崴电子,29.98,53630.0,160.78274,0.0,3,200.0,200.0,2,200.0,0.0,0,0,0.0,0,0,True,True,False,False,True,False
SZ301489,思泉新材,55.19,16425.0,90.649575,0.0,3,142.7881549028229,200.0,2,200.0,0.0,0,0,0.0,0,0,True,True,False,False,True,False
SZ301529,福赛科技,25.52,10017.0,25.563384,0.0,3,200.0,200.00000000000003,2,200.00000000000003,0.0,0,0,0.0,0,0,True,True,False,False,True,False
SZ301538,骏鼎达,61.52,5464.0,33.614528,0.0,3,149.40356230669715,177.5383203496313,2,177.5383203496313,0.0,0,0,0.0,0,0,True,True,False,False,True,False
SZ301588,美新科技,15.91,12554.0,19.973414000000002,0.0,3,131.77617751508026,200.0,2,200.0,0.0,0,0,0.0,0,0,True,True,False,False,True,False
SZ301577,美信科技,47.2,8059.0,38.03848000000001,0.0,4,200.0,200.00000000000003,2,200.00000000000003,0.0,0,0,0.0,0,0,True,True,False,False,True,False
SZ301598,博科测试,56.65,8983.0,50.888695,0.0,3,174.9421004806769,200.0,2,200.0,0.0,0,0,0.0,0,0,True,True,False,False,True,False
SZ301631,壹连科技,103.85,6981.0,72.497685,0.0,3,169.57361995951607,200.0,2,200.0,0.0,0,0,0.0,0,0,True,True,False,False,True,False
SH603194,中力股份,31.8,25754.0,81.89772,0.0,4,200.0,200.0,2,200.0,0.0,0,0,0.0,0,0,True,True,False,False,True,False
SH603261,立航科技,18.09,24948.0,45.130932,0.0,3,200.0,152.58205499353886,3,152.58205499353886,0.0,0,0,0.0,0,0,True,True,False,False,True,False
