symbol,name,price,Volume,turnover,blue_daily,blue_days,latest_day_blue_value,blue_weekly,blue_weeks,latest_week_blue_value,lired_daily,lired_days,latest_day_lired_value,lired_weekly,lired_weeks,latest_week_lired_value,has_day_blue,has_week_blue,has_day_lired,has_week_lired,has_day_week_blue,has_day_week_lired
SZ000620,新华联,1.52,728772.0,110.773344,148.12719105899475,3,148.12719105899475,0.0,0,0.0,0.0,0,0,0.0,0,0,True,False,False,False,False,False
SZ001283,豪鹏科技,48.16,3516.0,16.933056,133.93710498348216,4,133.93710498348216,0.0,0,0.0,0.0,0,0,0.0,0,0,True,False,False,False,False,False
SZ001326,联域股份,29.35,10089.0,29.611215,145.19037926691863,3,145.19037926691863,0.0,0,0.0,0.0,0,0,0.0,0,0,True,False,False,False,False,False
SZ001314,亿道信息,42.01,16708.0,70.190308,177.53278915600765,3,177.53278915600765,0.0,0,0.0,0.0,0,0,0.0,0,0,True,False,False,False,False,False
SZ002192,融捷股份,27.11,64313.0,174.352543,181.60473948057466,3,181.60473948057466,138.81211726625313,1,138.81211726625313,0.0,0,0,0.0,0,0,True,False,False,False,False,False
SZ002240,盛新锂能,11.52,115368.0,132.903936,178.74780051957381,3,178.74780051957381,0.0,0,0.0,0.0,0,0,0.0,0,0,True,False,False,False,False,False
SZ002251,ST步步高,3.84,210571.0,80.859264,116.09563358499823,4,116.09563358499823,0.0,0,0.0,0.0,0,0,0.0,0,0,True,False,False,False,False,False
SZ002625,光启技术,33.85,573826.0,1942.40101,123.54892289396886,3,123.54892289396886,0.0,0,0.0,0.0,0,0,0.0,0,0,True,False,False,False,False,False
SZ002848,高斯贝尔,5.04,70247.0,35.404488,78.51634393137061,0,0.0,154.70782189782312,2,154.70782189782312,0.0,0,0,0.0,0,0,False,True,False,False,False,False
SZ002920,德赛西威,95.7,65076.0,622.77732,119.02331248686481,5,119.02331248686481,0.0,0,0.0,0.0,0,0,0.0,0,0,True,False,False,False,False,False
SZ002981,朝阳科技,19.71,12782.0,25.193322,141.65703946478703,3,141.65703946478703,0.0,0,0.0,0.0,0,0,0.0,0,0,True,False,False,False,False,False
SZ003004,声迅股份,19.73,10161.0,20.047653,152.50609899768418,3,152.50609899768418,0.0,0,0.0,0.0,0,0,0.0,0,0,True,False,False,False,False,False
SZ300097,ST智云,3.92,153409.0,60.136328000000006,0.024567945214115,0,0.0,187.36301992926903,3,187.36301992926903,0.0,0,0,0.0,0,0,False,True,False,False,False,False
SZ300331,苏大维格,15.78,104182.0,164.399196,130.7732938591912,3,130.7732938591912,0.0,0,0.0,0.0,0,0,0.0,0,0,True,False,False,False,False,False
SZ300343,ST联创,3.51,501558.0,176.046858,0.050738750713069054,0,0.0,200.0,2,200.0,0.0,0,0,0.0,0,0,False,True,False,False,False,False
SZ300550,和仁科技,10.63,50595.0,53.78248500000001,135.30693964153042,3,135.30693964153042,0.0,0,0.0,0.0,0,0,0.0,0,0,True,False,False,False,False,False
SZ300570,太辰光,63.1,149371.0,942.5310099999999,152.77671879849797,3,152.77671879849797,0.0,0,0.0,0.0,0,0,0.0,0,0,True,False,False,False,False,False
SZ300672,国科微,56.89,98694.0,561.4701660000001,195.03643780157643,4,195.03643780157643,0.0,0,0.0,0.0,0,0,0.0,0,0,True,False,False,False,False,False
SZ300763,锦浪科技,46.39,255825.0,1186.772175,19.412854057990472,0,0.0,126.87332508272725,2,126.87332508272725,0.0,0,0,0.0,0,0,False,True,False,False,False,False
SZ300814,中富电路,24.26,68763.0,166.819038,109.55584761481994,4,109.55584761481994,0.0,0,0.0,0.0,0,0,0.0,0,0,True,False,False,False,False,False
SZ300917,特发服务,38.61,87949.0,339.57108900000003,140.07670624266862,4,140.07670624266862,0.0,0,0.0,0.0,0,0,0.0,0,0,True,False,False,False,False,False
SZ300935,盈建科,16.49,26288.0,43.34891199999999,117.60503454365193,3,117.60503454365193,0.0,0,0.0,0.0,0,0,0.0,0,0,True,False,False,False,False,False
SZ300979,华利集团,50.01,102955.0,514.8779549999999,122.4973618443167,3,122.4973618443167,98.09801961147275,0,0.0,0.0,0,0,0.0,0,0,True,False,False,False,False,False
SZ300990,同飞股份,34.09,27779.0,94.69861100000001,118.23577159191751,3,118.23577159191751,0.0,0,0.0,0.0,0,0,0.0,0,0,True,False,False,False,False,False
SZ301019,宁波色母,13.74,42541.0,58.451333999999996,200.0,3,200.0,0.0,0,0.0,0.0,0,0,0.0,0,0,True,False,False,False,False,False
SZ301095,广立微,44.73,61074.0,273.184002,125.45603950985051,3,125.45603950985051,0.0,0,0.0,0.0,0,0,0.0,0,0,True,False,False,False,False,False
SZ301076,新瀚新材,20.79,52058.0,108.228582,194.59271563984544,3,194.59271563984544,0.0,0,0.0,0.0,0,0,0.0,0,0,True,False,False,False,False,False
SZ301091,深城交,29.65,115507.0,342.478255,137.4065469306751,4,137.4065469306751,0.0,0,0.0,0.0,0,0,0.0,0,0,True,False,False,False,False,False
SZ301123,奕东电子,17.04,50686.0,86.368944,116.79723368291171,4,116.79723368291171,0.0,0,0.0,0.0,0,0,0.0,0,0,True,False,False,False,False,False
SZ301129,瑞纳智能,16.86,26596.0,44.840856,110.49268511873407,3,110.49268511873407,0.0,0,0.0,0.0,0,0,0.0,0,0,True,False,False,False,False,False
SZ301157,华塑科技,39.85,21238.0,84.63343,109.79288014612452,3,109.79288014612452,0.0,0,0.0,0.0,0,0,0.0,0,0,True,False,False,False,False,False
SZ301171,易点天下,20.65,239081.0,493.70226499999995,137.09756387602627,4,137.09756387602627,0.0,0,0.0,0.0,0,0,0.0,0,0,True,False,False,False,False,False
