symbol,name,price,Volume,turnover,blue_daily,blue_days,latest_day_blue_value,blue_weekly,blue_weeks,latest_week_blue_value,lired_daily,lired_days,latest_day_lired_value,lired_weekly,lired_weeks,latest_week_lired_value,has_day_blue,has_week_blue,has_day_lired,has_week_lired,has_day_week_blue,has_day_week_lired
SZ000691,亚太实业,2.89,374372.0,108.19350800000001,0.0,0,0.0,0.0,2,119.41537747475664,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ001279,强邦新材,41.0,82262.0,337.2742,0.0,0,0.0,0.0,2,200.0,-80.785064944853,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ002180,纳思达,22.41,82987.0,185.97386699999998,0.0,0,0.0,0.0,2,133.84050127104092,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ002737,葵花药业,16.05,82916.0,133.08018,58.65424809476162,0,0.0,104.79419199727045,2,104.79419199727045,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ002756,永兴材料,30.37,38070.0,115.61859000000001,0.0,0,0.0,0.0,2,122.86724208644395,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ002984,森麒麟,18.89,126800.0,239.5252,0.0,0,0.0,0.0,2,122.92751196279968,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ300308,中际旭创,86.0,496522.0,4270.0892,0.0,0,0.0,0.0,2,116.99585072975617,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ300394,天孚通信,70.89,153895.0,1090.961655,0.0,0,0.0,0.0,2,122.57011192953374,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ300423,昇辉科技,8.52,232628.0,198.19905599999998,0.0,3,200.00000000000003,0.0,0,0.0,-0.03966261258416072,0,0.0,0.0,0,0,True,False,False,False,False,False
SZ300763,锦浪科技,51.51,60600.0,312.1506,0.0,0,0.0,0.0,2,137.25988595233227,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ300832,新产业,52.69,19776.0,104.199744,0.0,0,0.0,0.0,2,106.84594328642854,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ301489,思泉新材,60.94,17590.0,107.19345999999999,0.0,0,0.0,0.0,2,200.0,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ301509,金凯生科,30.61,126590.0,387.49199,0.0,0,0.0,0.0,2,127.5652590565901,-74.46042270281716,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ301558,三态股份,8.47,270836.0,229.39809200000005,0.0,0,0.0,0.0,2,169.95937154792173,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ301566,达利凯普,16.2,82362.0,133.42643999999999,0.0,0,0.0,0.0,2,200.00000000000003,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ301618,长联科技,84.95,16081.0,136.608095,0.0,0,0.0,0.0,2,200.0,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ301626,苏州天脉,68.37,23926.0,163.582062,0.0,0,0.0,0.0,2,200.0,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SH600256,广汇能源,5.73,1068689.0,612.3587970000001,0.0,0,0.0,0.0,2,200.0,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SH600406,国电南瑞,22.99,123512.0,283.954088,0.0,0,0.0,0.0,2,106.96165162367124,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SH600971,恒源煤电,7.22,209176.0,151.025072,0.025678586908773567,0,0.0,125.85117381189137,3,125.85117381189137,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SH601156,东航物流,12.53,98194.0,123.03708199999998,0.0,0,0.0,0.0,2,132.35437480575084,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SH601857,中国石油,7.98,465946.0,371.824908,0.0,0,0.0,0.0,2,116.1833444062592,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SH603205,健尔康,42.19,97435.0,411.078265,0.0,0,0.0,0.0,2,200.0,-74.74150525841226,0,0.0,0.0,0,0,False,True,False,False,False,False
SH603198,迎驾贡酒,49.34,37641.0,185.720694,200.0,3,200.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,True,False,False,False,False,False
SH603257,中国瑞林,49.39,20733.0,102.400287,200.0,6,200.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,True,False,False,False,False,False
SH603283,赛腾股份,46.13,28162.0,129.911306,0.0,0,0.0,0.0,2,200.0,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SH603389,亚振家居,6.68,189829.0,126.80577199999999,0.0,0,0.0,0.0,2,131.45653358980047,-56.57035739395983,0,0.0,0.0,0,0,False,True,False,False,False,False
SH603806,福斯特,12.05,121546.0,146.46293,0.02841372723628942,0,0.0,122.83199733010268,3,122.83199733010268,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SH688169,石头科技,193.26,18291.0,353.49186599999996,0.0,0,0.0,0.0,2,118.34498858164432,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SH688602,康鹏科技,7.55,331989.0,250.65169499999996,0.0,0,0.0,0.0,2,199.99999999999997,0.0,1,-104.91098600462968,0.0,0,0,False,True,False,False,False,False
SH688658,悦康药业,16.64,89647.0,149.172608,0.0,0,0.0,0.0,2,200.0,-0.02298400611057499,0,0.0,0.0,0,0,False,True,False,False,False,False
SH688772,珠海冠宇,13.26,79557.0,105.49258200000001,0.0,0,0.0,0.0,2,115.97079712025466,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
