symbol,name,price,Volume,turnover,blue_daily,blue_days,latest_day_blue_value,blue_weekly,blue_weeks,latest_week_blue_value,lired_daily,lired_days,latest_day_lired_value,lired_weekly,lired_weeks,latest_week_lired_value,has_day_blue,has_week_blue,has_day_lired,has_week_lired,has_day_week_blue,has_day_week_lired
000032.SZ,深桑达A,18.47,87378.36,161.38783092,142.37416467989988,4,142.37416467989988,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
000002.SZ,万科A,6.29,524484.9,329.9010021,200.0,4,200.0,200.0,2,200.0,0.0,0,0.0,0.0,0,0.0,True,True,False,False,True,False
000301.SZ,东方盛虹,8.16,122941.02,100.31987232,200.0,5,200.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
000403.SZ,派林生物,18.31,135734.99,248.53076668999995,0.0,0,0.0,0.0,2,117.14358456118906,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
000400.SZ,许继电气,20.52,103239.46,211.84737192000003,127.1080860809949,2,127.1080860809949,146.06582946609876,2,146.06582946609876,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
000423.SZ,东阿阿胶,52.29,32907.62,172.07394498,0.0,0,0.0,155.6384837193663,2,155.6384837193663,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
000538.SZ,云南白药,55.03,52866.27,290.92308381,0.0,4,199.80599025567102,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
000560.SZ,我爱我家,2.87,376498.94,108.05519577999999,171.75565505040805,4,171.75565505040805,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
000596.SZ,古井贡酒,141.09,81733.68,1153.18049112,0.0,2,187.86832775456597,0.0,3,199.99999999999997,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
000628.SZ,高新发展,41.16,32005.0,131.73257999999998,199.99999999999997,4,199.99999999999997,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
000733.SZ,振华科技,44.61,60073.33,267.98712513000004,188.97902718797482,3,188.97902718797482,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
000785.SZ,居然智家,2.91,557043.63,162.09969633000003,170.5894076432745,5,170.5894076432745,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
000786.SZ,北新建材,25.94,100467.39,260.61240966,0.0,0,0.0,200.0,2,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
000799.SZ,酒鬼酒,41.08,67811.38,278.56914904,0.0,2,121.50375669217186,0.0,3,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
000811.SZ,冰轮环境,8.65,128515.7,111.16608049999999,164.43537541585337,6,164.43537541585337,169.24495187903787,2,169.24495187903787,0.0,0,0.0,0.0,0,0.0,True,True,False,False,True,False
000882.SZ,华联股份,1.87,1089325.44,203.70385728,173.03081479722377,6,173.03081479722377,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
000932.SZ,华菱钢铁,4.39,658955.28,289.28136792000004,0.0,4,199.99999999999997,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
000959.SZ,首钢股份,3.35,330307.66,110.65306609999999,192.4224547645405,5,192.4224547645405,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
000983.SZ,山西焦煤,6.34,206650.02,131.01611268,0.0,0,0.0,0.0,3,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
000999.SZ,华润三九,31.12,89184.34,277.54166608,0.0,5,113.48804615101848,119.76080568844782,3,119.76080568844782,0.0,0,0.0,0.0,0,0.0,True,True,False,False,True,False
000998.SZ,隆平高科,9.71,137401.16,133.41652636,132.36260520723502,4,132.36260520723502,200.0,1,200.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
001298.SZ,好上好,20.92,167768.45,350.97159740000006,0.0,0,0.0,0.0,2,165.82548479663646,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
001331.SZ,胜通能源,10.3,206438.4,212.631552,0.0,0,0.0,200.0,3,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
001391.SZ,国货航,6.71,220429.69,147.90832199,111.57871841452032,4,111.57871841452032,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
001979.SZ,招商蛇口,8.53,412463.25,351.83115225,71.77939284266787,0,0.0,200.0,4,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
002007.SZ,华兰生物,15.51,74657.4,115.79362739999999,120.61274686282054,3,120.61274686282054,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
