symbol,name,price,Volume,turnover,blue_daily,blue_days,latest_day_blue_value,blue_weekly,blue_weeks,latest_week_blue_value,lired_daily,lired_days,latest_day_lired_value,lired_weekly,lired_weeks,latest_week_lired_value,has_day_blue,has_week_blue,has_day_lired,has_week_lired,has_day_week_blue,has_day_week_lired
SZ001376,百通能源,12.55,48218.0,60.51359,0.0,3,191.56811536467387,132.4524783981713,2,132.4524783981713,0.0,0,0,0.0,0,0,True,True,False,False,True,False
SZ002192,融捷股份,27.6,34294.0,94.65144000000001,0.0,3,200.0,156.76703923887922,2,156.76703923887922,0.0,0,0,0.0,0,0,True,True,False,False,True,False
SZ300606,金太阳,16.44,30579.0,50.271876000000006,0.0,3,145.93862604544262,119.82324811950666,2,119.82324811950666,0.0,0,0,0.0,0,0,True,True,False,False,True,False
SZ301106,骏成科技,26.14,15646.0,40.898644,0.0,3,131.46217561668337,200.0,2,200.0,0.0,0,0,0.0,0,0,True,True,False,False,True,False
SZ301152,天力锂能,21.74,20252.0,44.027848,0.0,3,153.45516288179607,200.0,2,200.0,0.0,0,0,0.0,0,0,True,True,False,False,True,False
SZ301376,致欧科技,17.8,28187.0,50.17286,0.0,3,125.596930821732,200.0,2,200.0,0.0,0,0,0.0,0,0,True,True,False,False,True,False
SZ301458,钧崴电子,30.43,51196.0,155.78942800000002,0.0,3,200.0,200.0,2,200.0,0.0,0,0,0.0,0,0,True,True,False,False,True,False
SZ301489,思泉新材,58.25,26047.0,151.723775,0.0,3,142.7881549028229,200.0,2,200.0,0.0,0,0,0.0,0,0,True,True,False,False,True,False
SZ301529,福赛科技,26.26,11542.0,30.309292000000003,0.0,3,200.0,200.00000000000003,2,200.00000000000003,0.0,0,0,0.0,0,0,True,True,False,False,True,False
SZ301577,美信科技,47.9,7218.0,34.574220000000004,0.0,3,200.0,200.00000000000003,2,200.00000000000003,0.0,0,0,0.0,0,0,True,True,False,False,True,False
SZ301588,美新科技,16.41,21870.0,35.88867,0.0,3,131.77617751508026,200.0,2,200.0,0.0,0,0,0.0,0,0,True,True,False,False,True,False
SZ301631,壹连科技,105.36,5866.0,61.804176,0.0,3,169.57361995951607,200.0,2,200.0,0.0,0,0,0.0,0,0,True,True,False,False,True,False
SH603194,中力股份,32.13,23250.0,74.70225,0.0,3,200.0,200.0,2,200.0,0.0,0,0,0.0,0,0,True,True,False,False,True,False
SH603261,立航科技,18.73,26283.0,49.228059,0.0,3,200.0,152.58205499353886,3,152.58205499353886,0.0,0,0,0.0,0,0,True,True,False,False,True,False
