symbol,company_name,signals,price,volume,turnover,pink_daily,blue_daily,pink_weekly,blue_weekly,lired_daily,lired_weekly,DIF,DEA,MACD,EMAMACD,V1,V2,V3,V4
CABA,"Cabaletta Bio, Inc. Common Stock","日PINK上穿10, 周BLUE>150(2周), 倍量柱(1次)",1.705,301032.0,513259.56,9.744500232574058,0.0,1.300788661881295,0.0,0,0,-0.1499623172282245,-0.1721549164398482,0.044385198423247396,0.03942891089590797,0.016731707317073168,-0.002465194699710474,-0.0025692877238425115,1.1450232654524124e-05
CHR,"Cheer Holding, Inc. Class A Ordinary Share","周BLUE>150(2周), 黄金柱(1次), 倍量柱(2次)",1.6601,19651.0,32622.625099999997,12.034092571142178,0.0,7.288543039119853,0.0,0,0,-0.1960895459348131,-0.2237727560579426,0.05536642024625904,0.0351029070877518,0.016341951219512197,-0.0029171565333855447,-0.003127532601857705,2.314136753193762e-05
CHGG,"CHEGG, INC.","日BLUE>150(6天), , 周BLUE>150(2周), 倍量柱(1次)",0.712,1384835.0,986002.5199999999,1.9374389957947824,0.0,0.385131370917253,160.712614239847,0,0,-0.1995149440784273,-0.20958936592727645,0.020148843697698315,-0.0020066731443993836,0.007049024390243902,-0.003083533597659214,-0.00324393682157026,1.7644354630215048e-05
CNTB,Connect Biopharma Holdings Limited American Depositary Shares,"周BLUE>150(2周), 倍量柱(1次)",0.8014,10983.0,8801.7762,11.20497925256331,0.0,4.382626827359704,0.0,0,0,-0.03904831547524967,-0.04498182918587657,0.011867027421253798,0.010601047622857367,0.007928048780487805,-0.0006172312655050253,-0.0006463449759963255,3.2025081540430246e-06
COPP,Sprott Copper Miners ETF,"周BLUE>150(3周), 黄金柱(1次), 倍量柱(1次)",22.01,41774.0,919445.7400000001,95.8508693267668,0.0,31.992499080303624,0.0,0,0,0.49766540759785727,0.09796177468166091,0.7994072658323927,0.734917981404396,0.2146341463414634,0.007866649306151802,0.005593717833304191,0.00025002246201323716
CPSI,COMPUTER PROGRAMS & SYSTEMS INC,"周BLUE>150(3周), 倍量柱(1次)",9.19,534996.0,4916613.239999999,15.03967784670364,0.0,3.929915088060861,0.0,0,0,-0.4204333483517946,-0.266449347677117,-0.3079680013493552,-0.29622600647709657,0.09165853658536585,-0.006326572597556326,-0.005986558878177376,-3.740150913168457e-05
CRIS,Curis Inc,"日PINK上穿10, 周BLUE>150(3周), 倍量柱(2次)",2.58,21832.0,56326.560000000005,8.998219333055284,55.86862779238523,2.745064058982648,200.0,0,0,-0.15929011411338267,-0.14481349832337137,-0.02895323158002261,-0.006493066258793746,0.02531707317073171,-0.0026949398723468236,-0.002391121397441646,-3.342003223956954e-05
CVRD,Madison Covered Call ETF,"日BLUE>150(4天), , 周BLUE>150(3周), 倍量柱(2次)",18.1273,384.0,6960.8832,36.13411510551466,0.0,15.92164249659314,0.0,0,0,-0.16336875266506468,-0.2044630675265613,0.08218862972299323,0.03166937665428443,0.17662097560975612,-0.0024340474766059716,-0.002879158585589645,4.8962221988204074e-05
CYTHW,"Cyclo Therapeutics, Inc. Warrant","日BLUE>150(3天), 周PINK上穿10, , 倍量柱(2次)",0.0591,9978.0,589.6998,0.793823538451917,176.4038729012842,8.386320440347946,0.0,0,0,-0.0512092544380188,-0.02356951422806214,-0.05527948041991332,-0.047161652780118996,0.0006519512195121951,-0.0008084442381083724,-0.0006263424787616815,-2.0031193528136003e-05
DISO,YieldMax DIS Option Income Strategy ETF,"周PINK上穿10, , 倍量柱(2次)",14.4085,8355.0,120383.0175,15.120888573982757,0.0,9.499169198882093,0.0,0,0,-0.6447871764623283,-0.5983098016182968,-0.09295474968806294,-0.26081446846184925,0.14028341463414634,-0.009565428677025978,-0.010474810409171753,0.0001000319905360353
DYFI,IDX Dynamic Fixed Income ETF,"日BLUE>150(4天), , 周BLUE>150(3周), 黄金柱(1次), 倍量柱(2次)",23.19,11202.0,259774.38,55.043283593621894,0.0,11.425120615479557,200.0,0,0,-0.046341665965414336,-0.05097715686815537,0.009270981805482068,-0.008050134234746062,0.22634146341463415,-0.0006735942075147272,-0.0008315956251744737,1.738015594257211e-05
EBIT,Harbor AlphaEdge Small Cap Earners ETF,"日BLUE>150(4天), , 周BLUE>150(3周), 倍量柱(1次)",30.0225,810.0,24318.225000000002,30.076887877174013,0.0,,0.0,0,0,-0.5825005466338844,-0.7556143117356501,0.34622753020353136,0.15672425066689008,0.2930914634146342,-0.008193740731875121,-0.010227881341984211,0.00022375546711199992
EARN,Ellington Credit Company,"日BLUE>150(4天), , 周BLUE>150(2周)",5.795,380257.0,2203589.315,6.390930697842696,0.0,4.976003016783106,200.0,0,0,-0.2695795304049007,-0.20337338302198624,-0.1324122947658289,-0.1676219871185599,0.05634146341463414,-0.004179381742225284,-0.004076892865365614,-1.1273776454563738e-05
ECVT,Ecovyst Inc.,"日PINK上穿10, , 周PINK上穿10, , 黄金柱(1次), 倍量柱(1次)",6.39,215311.0,1375837.29,9.301842146616053,0.0,9.691806091490488,0.0,0,0,-0.37861771211385076,-0.3594876523690079,-0.03826011948968566,-0.054522563927694924,0.06271951219512194,-0.005602939929022152,-0.005436478806758353,-1.8310723449017942e-05
EDUC,Educational Development Corp,"日BLUE>150(3天), , 周BLUE>150(4周), 倍量柱(1次)",1.275,1031.0,1314.5249999999999,4.223850457833934,0.0,1.0932379768130402,0.0,0,0,-0.08364384457524054,-0.09107127583472024,0.0148548625189594,0.0015879593963682285,0.012414634146341462,-0.0012798026840033193,-0.0013898573813073184,1.2106016703439901e-05
EFT,Eaton Vance Floating-Rate Income Trust,"日BLUE>150(7天), 周PINK上穿10",12.53,44429.0,556695.37,3.0100781589262398,0.0,5.048512074410883,128.73193073166178,0,0,-0.23651171466586618,-0.17362460008845798,-0.1257742291548164,-0.13304145448709895,0.12226829268292681,-0.0036786068547919604,-0.00339514570893896,-3.1180726043830034e-05
EMM,Global X Emerging Markets ex-China ETF,"周BLUE>150(2周), 倍量柱(2次)",26.1517,2779.0,72675.57430000001,56.18632332854756,0.0,18.275488191388675,0.0,0,0,-0.06758270591929616,-0.2840335406115701,0.4329016693845479,0.32756702922781145,0.2553782926829269,-0.0005658685758964666,-0.0022877699062664085,0.00018940914634069363
ENGN,enGene Holdings Inc. Common Stock,"日PINK上穿10, , 周PINK上穿10, , 倍量柱(1次)",4.81,8065.0,38792.649999999994,8.065895011187415,0.0,8.159829171681444,0.0,0,0,-0.40899187450272745,-0.4021104858795095,-0.013762777246435931,0.014212913417787569,0.04751219512195122,-0.006759504894199096,-0.006569283438827499,-2.0924360090875688e-05
EQLS,Simplify Market Neutral Equity Long/Short ETF,"周BLUE>150(2周), 倍量柱(3次)",21.6975,2429.0,52703.2275,60.47332936748077,0.0,30.530445291152407,0.0,0,0,0.0024538155364624004,-0.18915554380971342,0.38321871869235163,0.226409373741921,0.21140853658536587,0.0009118994973654759,-0.0011460717659368853,0.00022637683896325973
EVLN,Eaton Vance Floating-Rate ETF,"日BLUE>150(4天), 周PINK上穿10, 周BLUE>150(2周), 倍量柱(1次)",49.86,20575.0,1025869.5,17.41102828543135,0.0,8.475217759246734,200.0,0,0,-0.15789972153077514,-0.1678411638192965,0.019882884577042736,-0.024656094881078998,0.486510243902439,-0.0023165499944664547,-0.0026611989002734357,3.791137963876791e-05
FSEA,"First Seacoast Bancorp, Inc. Common Stock","日PINK下穿94, , 周PINK下穿94, , 倍量柱(1次)",11.42,2972.0,33940.24,94.6442575799161,0.0,94.2076376423728,0.0,0,0,0.2588680680431068,0.2369366079181258,0.04386292024996202,0.007354027622896363,0.11155560975609757,0.004420157229282809,0.004048361400984978,4.089754111276139e-05
FTIF,First Trust Bloomberg Inflation Sensitive Equity ETF,"周BLUE>150(3周), 黄金柱(1次), 倍量柱(3次)",21.25,1949.0,41416.25,45.709000555177084,0.0,20.13760289532709,0.0,0,0,-0.1781636196611096,-0.3488598099333219,0.34139238054442456,0.21820180341050105,0.20726829268292685,-0.0022515878766412867,-0.0037918204927788134,0.00016942558777512792
FTLF,"FitLife Brands, Inc. Common Stock","日PINK上穿10, , 周PINK上穿10, , 倍量柱(2次)",13.19,1525.0,20114.75,6.799870099736137,0.0,2.009636080492541,113.68343778017378,0,0,-0.6369207583410752,-0.5323840053606115,-0.20907350596092744,-0.24913962813260546,0.12924390243902437,-0.010123403531949043,-0.009481598717570098,-7.059852958168401e-05
GOOY,YieldMax GOOGL Option Income Strategy ETF,"日BLUE>150(4天), , 周BLUE>150(4周)",12.6651,89605.0,1134856.2855,9.03049022082912,0.0,3.2021726233271677,200.0,0,0,-0.48311372924136364,-0.5331523209969693,0.10007718351121131,0.05984873069799894,0.12336634146341464,-0.007645552578606274,-0.008094786257848098,4.9415704716600695e-05
GPRE,"Green Plains, Inc.","日PINK上穿10, 周BLUE>150(4周), 黄金柱(1次), 倍量柱(1次)",5.145,679682.0,3496963.8899999997,9.342020693471579,0.0,4.017012207097748,0.0,0,0,-0.5574204613515423,-0.7295556783755781,0.34427043404807156,0.3264764621148896,0.050987804878048784,-0.009215975772777323,-0.010261626333977727,0.00011502156173204447
GRPZ,Invesco S&P SmallCap 600 GARP ETF,"日BLUE>150(3天), , 周BLUE>150(3周), 倍量柱(2次)",24.0599,383.0,9214.9417,28.526004712069422,0.0,9.976671444530798,0.0,0,0,-0.47828062904783764,-0.7190275770893925,0.48149389608310966,0.2805103281104925,0.2347309756097561,-0.00658476312712325,-0.009049151472696516,0.00027108271801305924
GSIB,Themes Global Systemically Important Banks ETF,"日PINK下穿94, , 周PINK下穿94, 黄金柱(1次), 倍量柱(2次)",39.08,311.0,12153.88,96.21183930617073,0.0,96.31292671554048,0.0,0,0,0.706410317275072,0.5987392418621049,0.2153421508259341,0.08053154838681405,0.38096097560975606,0.012420058237401332,0.011094441199290485,0.0001458178741921932
HAPS,Harbor Human Capital Factor US Small Cap ETF,"周PINK上穿10, , 倍量柱(1次)",27.1736,3.0,81.52080000000001,26.10663627353692,0.0,8.036613100921523,0.0,0,0,-0.6391823553024345,-0.7517448528392788,0.22512499507368866,0.02905893094192539,0.26510829268292685,-0.009033305857010399,-0.01070010623720123,0.00018334804182099145
HF,DGA Core Plus Absolute Return ETF,"周BLUE>150(3周), 倍量柱(1次)",20.27,8890.0,180200.3,47.315811115810604,0.0,7.1629600823154185,0.0,0,0,-0.08193798464187907,-0.13722336504256116,0.11057076080136419,0.07302854285940204,0.19780487804878047,-0.0013834365035493013,-0.001970153505910884,6.45388702597741e-05
HKIT,Hitek Global Inc. Class A Ordinary Share,"周BLUE>150(2周), 倍量柱(2次)",1.26,11884.0,14973.84,44.2162634484381,0.0,9.077558270733077,0.0,0,0,-0.00041818479475330683,-0.011961394992768826,0.023086420396031038,0.026044790322391088,0.012268048780487805,-5.657597664491566e-05,-8.082911135539815e-05,2.667844818153074e-06
HOCT,Innovator Premium Income 9 Buffer ETF - October,"周BLUE>150(2周), 倍量柱(3次)",23.82,5824.0,138727.68,63.1270655748283,0.0,13.102653006067264,0.0,0,0,-0.033227229678164605,-0.08037924694248219,0.09430403452863517,0.04413993615217266,0.23243902439024394,-0.0002481920312136787,-0.0008157702868714766,6.243360812235777e-05
IBAT,iShares Energy Storage & Materials ETF,"周BLUE>150(2周), 倍量柱(2次)",22.2248,2211.0,49139.03279999999,63.16613599489244,0.0,20.507562288523765,0.0,0,0,-0.0006571971033935142,-0.018446839989601983,0.03557928577241694,0.034954940216873405,0.21662048780487803,-0.00019931514588433785,-0.0001879410898057656,-1.251146168642949e-06
IBUF,Innovator International Developed 10 Buffer ETF - Quarterly,"周PINK下穿94, , 倍量柱(3次)",26.53,2672.0,70888.16,89.98719079571173,0.0,98.36956521739143,0.0,0,0,0.07704453246896037,0.08643761878969952,-0.018786172641478305,-0.025238532605695356,0.25870731707317074,0.0013462067637754482,0.001374459322390257,-3.107781447628968e-06
ICCT,iCoreConnect Inc. Common stock,"日BLUE>150(3天), , 周BLUE>150(8周)",0.4311,72559.0,31280.1849,0.2388219412178717,0.0,0.05344202167497483,200.0,0,0,-0.42991657667766126,-0.4857515417139666,0.11166993007261072,0.07808754274922028,0.004362439024390244,-0.006835287205595609,-0.007295898063465621,5.0667194365701344e-05
INDH,WisdomTree India Hedged Equity Fund,"周BLUE>150(5周), 黄金柱(1次), 倍量柱(2次)",41.68,3976.0,165719.68,93.18336466577767,0.0,25.658121388469798,0.0,0,0,0.31011304457005906,-0.1447591419553926,0.9097443730509034,0.6758434714755617,0.4061951219512195,0.0057646580458147745,0.0018621256085274564,0.000429278568101605
INFO,Harbor PanAgora Dynamic Large Cap Core ETF,"周BLUE>150(2周), 倍量柱(1次)",19.99,817.0,16331.829999999998,30.423349893900323,0.0,0.45562162318209687,0.0,0,0,-0.36443952669947066,-0.4641568312172576,0.19943460903557386,0.03013754431366663,0.19504878048780488,-0.005768434312787674,-0.007496738001171994,0.00019011340572227525
IOPP,Simplify Tara India Opportunities ETF,"日PINK下穿94, , 周BLUE>150(5周), 倍量柱(1次)",25.3898,448.0,11374.6304,98.2907125828352,0.0,17.862752878147926,0.0,0,0,0.23860492082808804,-0.24552648457574391,0.9682628108076639,0.765346981451182,0.24770536585365854,0.0042690690288008926,0.0003260136038425955,0.0004337360967454126
IROHW,Iron Horse Acquisitions Corp. Warrant,"日PINK上穿10, 周BLUE>150(2周)",0.0281,1230.0,34.563,9.217580709519837,0.0,11.091804537669335,0.0,0,0,-0.0033938255211360124,-0.0021178526374476744,-0.002551945767376676,-0.0012914364771428617,0.00028097560975609754,-5.682622267073092e-05,-4.376758395215222e-05,-1.436450259043657e-06
JBHT,"J.B. Hunt Transport Services, Inc.","日BLUE>150(5天), , 周BLUE>150(2周)",151.105,359731.0,54357152.754999995,16.59107293949134,0.0,6.528991532856486,186.5397814935256,0,0,-6.116633605700997,-5.787144162224633,-0.6589788869527275,-1.924425739364053,1.4703170731707316,-0.09548466465000915,-0.10263555766971186,0.0007865982321672973
JHX,JAMES HARDIE INDUSTRIES plc.,"周PINK上穿10, , 倍量柱(2次)",23.81,4667653.0,111136817.92999999,3.134544732500828,129.6806626322904,8.70478908950281,63.76870639807688,0,0,-1.605616005368475,-0.6180910680722225,-1.975049874592505,-0.8146092685611038,0.23609243902439023,-0.030440878859350706,-0.016478945045280066,-0.0015358127195477704
JPMO,YieldMax JPM Option Income Strategy ETF,"日BLUE>150(3天), , 周BLUE>150(2周), 倍量柱(1次)",17.01,28778.0,489513.78,29.962906330983454,0.0,17.97311588270493,0.0,0,0,-0.5692881969577535,-0.701697141713332,0.26481788951115703,-0.018492870045249105,0.16572731707317076,-0.007358310628483383,-0.009752393025959885,0.0002633490637224152
JQC,Nuveen Credit Strategies Income Fund,"日PINK上穿10, , 周PINK上穿10, 周BLUE>150(2周), 倍量柱(1次)",5.305,744179.0,3947869.5949999997,8.217287515585399,144.49263921417446,9.955347565984187,177.2792599128227,0,0,-0.07849594503260438,-0.04341769041698382,-0.07015650923124112,-0.047713657955908616,0.05185365853658536,-0.0013862527755209159,-0.0010793108773142518,-3.376360880273304e-05
KFRC,Kforce Inc.,"日PINK上穿10, , 周PINK上穿10, , 倍量柱(1次)",48.58,45085.0,2190229.3,9.155995131221188,0.0,7.680302856751025,100.35743180606102,0,0,-0.8221786713176655,-0.8150021005802548,-0.014353141474821474,0.3986645142750966,0.47543902439024394,-0.015902597889044745,-0.0132927837241358,-0.0002870795581399839
KNW,"Know Labs, Inc.","周BLUE>150(5周), 倍量柱(1次)",0.9811,266393.0,261358.1723,0.4895047237514394,100.70762669689705,0.0529606661423524,200.0,0,0,-1.49777408048639,-1.5297894408721047,0.06403072077142946,-0.07155066509149632,0.010203658536585367,-0.023618487036423153,-0.024509451194199557,9.800605735540445e-05
LEGT,Legato Merger Corp. III,"周PINK下穿94, , 倍量柱(2次)",10.46,7597.0,79464.62000000001,102.1113291499509,0.0,98.9266149782483,0.0,0,0,0.02860957016631538,0.02257209594846622,0.01207494843569832,0.008737653115808448,0.10200000000000001,0.00047751272415973156,0.00043777467429266596,4.371185485377216e-06
LICN,Lichen China Limited Class A Ordinary Shares,"日BLUE>150(3天), , 周BLUE>150(9周)",3.96,18100.0,71676.0,0.7667127553398727,0.0,-0.11118236189274033,200.0,0,0,-5.080441372307566,-6.996427749981079,3.831972755347026,3.9145057556054574,0.038927073170731706,-0.11071715601932726,-0.12400001390744211,0.001461114367692634
LOCT,Innovator Premium Income 15 Buffer ETF - October,"周BLUE>150(2周), 倍量柱(3次)",23.854,10716.0,255619.46399999998,66.24488664379822,0.0,8.737602312444059,0.0,0,0,-0.008682978928131746,-0.04379637599545193,0.07022679413464036,0.036984753329699145,0.2327219512195122,3.353258678406856e-05,-0.00035138679644344085,4.234113215502604e-05
LRE,"Lead Real Estate Co., Ltd American Depositary Shares","周BLUE>150(3周), 黄金柱(1次), 倍量柱(2次)",1.16,6280.0,7284.799999999999,9.249538820992122,0.0,1.339060286705335,0.0,0,0,-0.11804712388349681,-0.1493583124452142,0.06262237712343477,0.044037552298077154,0.011317073170731707,-0.0018577441359884286,-0.0020848665448677346,2.4983464976723663e-05
LRMR,"Larimar Therapeutics, Inc. Common Stock","日PINK上穿10, 周BLUE>150(4周)",2.3409,898189.0,2102570.6301,9.02773378433761,59.725275259082885,0.7837072077399014,188.6414785595595,0,0,-0.2948797846992166,-0.28509366385900625,-0.01957224168042071,-0.02068197535586411,0.02327268292682927,-0.0050149558714273484,-0.005035938622235507,2.30810258889747e-06
LYB,LyondellBasell Industries N.V.,"日PINK上穿10, , 周PINK上穿10, , 倍量柱(1次)",71.85,1607746.0,115516550.1,9.95752659877525,0.0,7.767014696064681,135.4417255223494,0,0,-1.4028599062049096,-0.9034910676589321,-0.9987376770919552,-0.7887228897499752,0.702170731707317,-0.023635377198307217,-0.019178295903908387,-0.0004902789423838713
MESA,"Mesa Air Group, Inc. Common Stock","日PINK上穿10, , 周PINK上穿10, , 倍量柱(1次)",0.91,71438.0,65008.58,8.792699697788139,0.0,6.984662797359466,0.0,0,0,-0.07748439521735506,-0.07604216907455358,-0.0028844522856029675,-0.0061918768609385,0.008920731707317074,-0.0011503634387037675,-0.001144384220915626,-6.577139566955534e-07
MHLA,"Maiden Holdings, Ltd.","周PINK上穿10, , 倍量柱(2次)",14.1443,723.0,10226.3289,1.1924604717080567,121.31961921060221,8.985967700304371,0.0,0,0,-0.19859784064709984,-0.13116583376054355,-0.13486401377311258,-0.09658589769714207,0.13864121951219513,-0.0030495085624470952,-0.0023108783859477336,-8.124931941492979e-05
MSFO,YieldMax MSFT Option Income Strategy ETF,"周BLUE>150(8周), 倍量柱(1次)",16.3191,25371.0,414031.88609999995,23.57419292730706,0.0,8.587644231797256,0.0,0,0,-0.2856118374939314,-0.4192346622001927,0.2672456494125226,0.1711863469411337,0.15926390243902439,-0.004289447550125863,-0.00561753875528175,0.00014609003256714758
MYLD,Cambria Micro and SmallCap Shareholder Yield ETF,"日BLUE>150(4天), , 周BLUE>150(4周), 倍量柱(2次)",22.99,4748.0,109156.51999999999,7.271726655278039,0.0,5.828701215332311,200.0,0,0,-0.8297419813657534,-0.7525593365847658,-0.15436528956197515,-0.13008861868330046,0.22418292682926827,-0.013380884678613703,-0.012577294066581236,-8.839496732357128e-05
NBSM,Neuberger Berman Small-Mid Cap ETF,"日BLUE>150(3天), , 周BLUE>150(2周)",24.4899,37370.0,915187.563,36.11617703101114,0.0,15.387873792295178,0.0,0,0,-0.33090027952739476,-0.41895224113365487,0.17610392321252022,0.058146280932294486,0.2388531707317073,-0.004687469072793771,-0.005921625402163147,0.00013575719623063143
NCNA,NuCana plc American Depositary Share,"日PINK上穿10, 周BLUE>150(2周), 倍量柱(2次)",0.6911,124906.0,86322.5366,6.887640111144059,49.471807544010375,0.21970601005645551,162.71365535712286,0,0,-0.07660191087898194,-0.06735247215924206,-0.018498877439479755,-0.007724295373846124,0.00704219512195122,-0.0012542823914848365,-0.0011577135612297579,-1.0622571328058654e-05
NEWTG,"NewtekOne, Inc. 8.50% Fixed Rate Senior Notes due 2029","周BLUE>150(2周), 倍量柱(1次)",24.9065,7337.0,182738.9905,47.180818953026424,0.0,18.22895579301393,0.0,0,0,-0.10800080195097195,-0.1469296741398209,0.07785774437769788,0.0016893877024122504,0.242819512195122,-0.0013457925079126964,-0.0019888891460314567,7.074063019306362e-05
NYMTI,"New York Mortgage Trust, Inc. 9.125% Senior Notes Due 2029","日BLUE>150(3天), 周PINK上穿10",24.62,3389.0,83437.18000000001,6.76208350652877,0.0,8.000000000000068,200.0,0,0,-0.2316952640980361,-0.12975518926546706,-0.20388014966513807,-0.20976424313887354,0.24008780487804876,-0.003689366681878997,-0.0032911542557466948,-4.3803366874553266e-05
NZUS,SPDR MSCI USA Climate Paris Aligned ETF,"日BLUE>150(3天), 周PINK上穿10",29.77,48.0,1428.96,20.12405415031227,0.0,8.744420504763704,0.0,0,0,-0.7540027244074956,-0.769524858084426,0.031044267353860677,-0.18123531303970652,0.2904390243902439,-0.010763814774031821,-0.012223580009092235,0.00016057417585664551
OILT,Texas Capital Texas Oil Index ETF,"周BLUE>150(2周), 黄金柱(1次), 倍量柱(2次)",24.7,5414.0,133725.8,64.36207678490214,0.0,28.180016934632956,0.0,0,0,0.037044843041066144,-0.34449698520650823,0.7630836564951488,0.5881423828590848,0.2412490243902439,0.0016056128423672378,-0.0012861504103398222,0.0003180939577977766
ODP,The ODP Corporation Common Stock,"日PINK上穿10, 周BLUE>150(2周), 倍量柱(1次)",14.33,201665.0,2889859.45,8.869032065959138,0.0,7.0192559980347315,0.0,0,0,-1.4948278567353697,-1.626422326795256,0.2631889401197727,0.3664848167813653,0.1411780487804878,-0.024603076998891416,-0.02446195501228208,-1.5523418527027058e-05
OGCP,"Empire State Realty OP, L.P. Series 60","日BLUE>150(3天), 周PINK上穿10",7.7,300.0,2310.0,-0.08248415838397749,154.42825534379872,6.368149789469234,138.59195741381043,0,0,-0.8359599360366268,-0.504152385206578,-0.6636151016600975,-0.511005339853019,0.07512195121951219,-0.013866702273005571,-0.01087828703633507,-0.00032872567603375505
ONCO,"Onconetix, Inc. Common Stock","周BLUE>150(4周), 倍量柱(2次)",0.12,8708684.0,1045042.08,1.1501644155207973,125.35141851676414,-0.10631522752681875,200.0,0,0,-0.10761961182512617,-0.11774991977851013,0.02026061590676792,0.00571586462881572,0.0011829268292682926,-0.0017800427279428203,-0.0019312142388738128,1.662886620240917e-05
PGHL,Primega Group Holdings Limited Ordinary Shares,"日BLUE>150(4天), , 周BLUE>150(3周), 黄金柱(1次), 倍量柱(2次)",0.614,123714.0,75960.396,6.026539711710226,176.3067992202472,,200.0,0,0,-0.1119065491533886,-0.16137225759240342,0.09893141687802964,0.11171083690703193,0.0059519512195121945,-0.0027206718547862765,-0.0029970050771761392,3.0396654462884902e-05
PFRL,PGIM Floating Rate Income ETF,"日PINK上穿10, , 周PINK上穿10, , 倍量柱(1次)",49.81,9136.0,455064.16000000003,9.175602524656156,0.0,6.020638736176508,199.60758626136118,0,0,-0.20498006708290006,-0.18738533216855247,-0.0351894698286952,-0.06483109169124172,0.48629268292682926,-0.0029904805577617433,-0.0031312890339322717,1.548893237875813e-05
PGRE,"PARAMOUNT GROUP, INC.","日BLUE>150(4天), , 周BLUE>150(2周)",4.19,216153.0,905681.0700000001,23.9289661781688,0.0,7.563113981354973,0.0,0,0,-0.14420625973453127,-0.17103989456121732,0.053667269653372096,0.0003940629148561324,0.04097560975609756,-0.0020334334759519596,-0.0024894208362281306,5.015860963037881e-05
PJBF,PGIM Jennison Better Future ETF,"周PINK上穿10, , 倍量柱(3次)",55.4251,137.0,7593.2387,17.588439018491528,0.0,7.486221038242027,0.0,0,0,-1.8881345467005062,-1.9976893831649056,0.2191096729287989,-0.33160719473800926,0.5398665853658536,-0.027051582948883657,-0.030625214269581046,0.0003930994452767128
