symbol,name,price,Volume,turnover,blue_daily,blue_days,latest_day_blue_value,blue_weekly,blue_weeks,latest_week_blue_value,lired_daily,lired_days,latest_day_lired_value,lired_weekly,lired_weeks,latest_week_lired_value,has_day_blue,has_week_blue,has_day_lired,has_week_lired,has_day_week_blue,has_day_week_lired
SZ300097,ST智云,5.24,158745.0,83.18238000000001,0.0,0,0.0,0.0,2,200.0,0.0,0,0,0.0,0,0,False,True,False,False,False,False
SH600025,华能水电,8.84,226759.0,200.454956,0.0,0,0.0,0.0,2,188.32351079949655,0.0,0,0,0.0,0,0,False,True,False,False,False,False
SH600007,中国国贸,22.56,27956.0,63.068736,0.0,3,109.1258642161961,0.0,0,0.0,0.0,0,0,0.0,0,0,True,False,False,False,False,False
SH600483,福能股份,9.16,116437.0,106.656292,0.0,0,0.0,0.0,2,200.0,0.0,0,0,0.0,0,0,False,True,False,False,False,False
SH600968,海油发展,3.93,423962.0,166.61706600000002,0.0,0,0.0,0.0,2,200.0,0.0,0,0,0.0,0,0,False,True,False,False,False,False
SH600971,恒源煤电,8.7,104150.0,90.61049999999999,0.0,0,0.0,0.0,2,147.83122597202396,0.0,0,0,0.0,0,0,False,True,False,False,False,False
SH601156,东航物流,14.18,135009.0,191.442762,0.0,0,0.0,0.0,2,131.13816805437008,0.0,0,0,0.0,0,0,False,True,False,False,False,False
SH601918,新集能源,6.96,347920.0,242.15232000000003,0.0,0,0.0,0.0,3,128.5497100582893,0.0,0,0,0.0,0,0,False,True,False,False,False,False
SH605368,蓝天燃气,10.62,37570.0,39.899339999999995,0.0,0,0.0,0.0,2,199.6288120578005,0.0,0,0,0.0,0,0,False,True,False,False,False,False
SH688205,德科立,63.39,32869.0,208.35659099999998,120.15939551945456,4,120.15939551945456,0.0,0,0.0,0.0,0,0,0.0,0,0,True,False,False,False,False,False
SH688549,中巨芯,8.09,88286.0,71.423374,112.59285485773785,4,112.59285485773785,0.0,0,0.0,0.0,0,0,0.0,0,0,True,False,False,False,False,False
