symbol,name,price,Volume,turnover,blue_daily,blue_days,latest_day_blue_value,blue_weekly,blue_weeks,latest_week_blue_value,lired_daily,lired_days,latest_day_lired_value,lired_weekly,lired_weeks,latest_week_lired_value,has_day_blue,has_week_blue,has_day_lired,has_week_lired,has_day_week_blue,has_day_week_lired
SZ001279,强邦新材,38.19,30317.0,115.78062299999999,0.0,0,0.0,0.0,2,200.0,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ002180,纳思达,22.55,99209.0,223.71629500000003,0.0,0,0.0,0.0,2,133.84050127104092,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ002493,荣盛石化,8.05,135168.0,108.81024000000001,0.0,0,0.0,0.0,2,151.13435697741932,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ002756,永兴材料,30.07,43026.0,129.37918200000001,0.0,0,0.0,0.0,2,122.86724208644395,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ002984,森麒麟,20.15,70163.0,141.378445,0.0,0,0.0,0.0,2,122.92751196279968,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ300049,福瑞股份,30.98,61676.0,191.072248,0.0,0,0.0,0.0,2,187.03322775962812,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ300308,中际旭创,81.19,332028.0,2695.735332,0.0,0,0.0,0.0,2,116.99585072975617,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ300394,天孚通信,68.5,152229.0,1042.76865,0.0,0,0.0,0.0,2,122.57011192953374,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
SZ300423,昇辉科技,8.52,232628.0,198.19905599999998,0.0,3,200.00000000000003,0.0,0,0.0,-0.03966261258416072,0,0.0,0.0,0,0,True,False,False,False,False,False
SZ300472,新元科技,4.45,256876.0,114.30982,0.0,0,0.0,0.0,2,156.68647720107555,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
