symbol,name,price,Volume,turnover,blue_daily,blue_days,latest_day_blue_value,blue_weekly,blue_weeks,latest_week_blue_value,lired_daily,lired_days,latest_day_lired_value,lired_weekly,lired_weeks,latest_week_lired_value,has_day_blue,has_week_blue,has_day_lired,has_week_lired,has_day_week_blue,has_day_week_lired
000785.SZ,居然智家,2.94,1096824.15,322.46630009999996,0.0,0,0.0,0.0,2,200.0,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
002127.SZ,南极电商,3.53,790960.0,279.20887999999997,167.54921347563806,3,167.54921347563806,0.0,0,0.0,0.0,0,0.0,0.0,0,0,True,False,False,False,False,False
002445.SZ,中南文化,2.34,597835.8,139.8935772,115.95011339280501,3,115.95011339280501,0.0,0,0.0,0.0,0,0.0,0.0,0,0,True,False,False,False,False,False
002575.SZ,群兴玩具,7.99,242059.69,193.40569231,0.0,3,106.98485773542451,0.0,0,0.0,0.0,0,0.0,0.0,0,0,True,False,False,False,False,False
002726.SZ,龙大美食,5.4,302901.87,163.5670098,0.0,0,0.0,0.0,2,146.44063230648635,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
002989.SZ,中天精装,30.57,43120.23,131.81854311,109.46174506002804,3,109.46174506002804,0.0,0,0.0,0.0,0,0.0,0.0,0,0,True,False,False,False,False,False
300280.SZ,*ST紫天,2.74,411842.0,112.84470800000001,123.60514741359209,4,123.60514741359209,200.0,5,200.0,0.0,0,0.0,0.0,0,0,True,True,False,False,True,False
300781.SZ,因赛集团,41.63,84543.67,351.95529821,0.0,0,0.0,0.0,2,154.39593861029172,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
600025.SH,华能水电,9.13,131617.04,120.16635752,118.55033890466342,3,118.55033890466342,0.0,0,0.0,0.0,0,0.0,0.0,0,0,True,False,False,False,False,False
600060.SH,海信视像,21.2,134812.32,285.8021184,147.79116300219835,3,147.79116300219835,0.0,0,0.0,0.0,0,0.0,0.0,0,0,True,False,False,False,False,False
600530.SH,交大昂立,7.86,179078.26,140.75551236,0.0,3,136.32527412625583,0.0,0,0.0,0.0,0,0.0,0.0,0,0,True,False,False,False,False,False
600609.SH,金杯汽车,4.89,367184.0,179.55297599999997,123.48991504294696,3,123.48991504294696,0.0,0,0.0,0.0,0,0.0,0.0,0,0,True,False,False,False,False,False
600642.SH,申能股份,8.11,194682.29,157.88733718999998,0.0,0,0.0,0.0,2,200.0,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
601825.SH,沪农商行,8.95,226179.0,202.43020499999997,157.78403949869113,3,157.78403949869113,0.0,0,0.0,0.0,0,0.0,0.0,0,0,True,False,False,False,False,False
603392.SH,万泰生物,54.51,70221.0,382.774671,91.35539562164531,0,0.0,200.0,3,200.0,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
603888.SH,新华网,19.41,129249.82,250.87390062000003,0.0,0,0.0,0.0,2,159.35563603622532,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
688049.SH,炬芯科技,51.82,109142.07,565.57420674,0.0,3,200.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,True,False,False,False,False,False
688120.SH,华海清科,106.3,77022.94,818.7538522,0.0,0,0.0,111.49517252764588,2,111.49517252764588,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
688301.SH,奕瑞科技,91.98,34433.79,316.72200042000003,0.0,0,0.0,0.0,2,187.3523834858023,0.0,2,-195.20564119599888,0.0,0,0,False,True,False,False,False,False
688522.SH,纳睿雷达,44.9,62429.78,280.3097122,0.0,0,0.0,0.0,2,200.0,0.0,0,0.0,0.0,0,0,False,True,False,False,False,False
