symbol,name,price,Volume,turnover,blue_daily,blue_days,latest_day_blue_value,blue_weekly,blue_weeks,latest_week_blue_value,lired_daily,lired_days,latest_day_lired_value,lired_weekly,lired_weeks,latest_week_lired_value,has_day_blue,has_week_blue,has_day_lired,has_week_lired,has_day_week_blue,has_day_week_lired
000423.SZ,东阿阿胶,50.58,59945.17,303.20266985999996,0.0,0,0.0,0.0,3,200.0,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
000627.SZ,*ST天茂,1.62,1321678.33,214.11188946000001,122.95845362033836,2,122.95845362033836,200.00000000000003,3,200.00000000000003,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
000903.SZ,ST云动,3.05,993452.04,303.0028722,173.85069437732602,3,173.85069437732602,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
002040.SZ,南京港,9.79,104897.73,102.69487766999998,142.2481680169639,5,142.2481680169639,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
002127.SZ,南极电商,3.79,424403.0,160.848737,0.0,3,116.56481745773515,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
002371.SZ,北方华创,343.65,55965.2,1923.2440979999997,0.0,0,0.0,0.0,2,184.23585591745933,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
002595.SZ,豪迈科技,57.4,23773.87,136.4620138,0.0,3,128.0516018341879,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
300198.SZ,ST纳川,2.46,459468.72,113.02930511999999,141.77265011391702,5,141.77265011391702,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
300280.SZ,*ST紫天,2.74,411842.0,112.84470800000001,123.60514746852388,4,123.60514746852388,200.0,5,200.0,0.0,0,0,0.0,0,0.0,True,True,False,False,True,False
300781.SZ,因赛集团,43.59,276819.13,1206.6545876700002,0.0,2,151.75600572756412,131.2405647734524,2,131.2405647734524,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
300879.SZ,大叶股份,33.25,65121.0,216.527325,0.0,4,200.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
300945.SZ,曼卡龙,19.34,88808.0,171.754672,180.89878371840322,3,180.89878371840322,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
301348.SZ,蓝箭电子,21.06,82189.5,173.091087,0.0,0,0.0,0.0,2,200.0,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
600422.SH,昆药集团,14.66,113270.0,166.05382,0.0,0,0.0,0.0,3,138.7915951770988,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
600578.SH,京能电力,4.31,295594.2,127.40110019999999,130.1810464260899,3,130.1810464260899,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
600610.SH,中毅达,13.34,386497.3,515.5873981999999,167.7715452906744,3,167.7715452906744,0.0,0,0.0,0.0,0,0,0.0,1,-200.0,True,False,False,False,False,False
600941.SH,中国移动,109.38,143701.62,1571.80831956,168.3486936922334,3,168.3486936922334,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
601728.SH,中国电信,7.3,1704944.86,1244.6097478,200.0,3,200.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
601825.SH,沪农商行,9.36,261036.0,244.32969599999998,138.64377090944225,3,138.64377090944225,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
603179.SH,新泉股份,41.84,97423.09,407.61820856,150.8263796464934,3,150.8263796464934,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
603392.SH,万泰生物,59.05,44504.87,262.80125735,0.0,0,0.0,0.0,2,120.10845465832134,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
688083.SH,中望软件,64.36,22539.21,145.06235556,0.0,0,0.0,0.0,4,180.97141631144234,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
688188.SH,柏楚电子,134.01,10114.88,135.54950687999997,0.0,0,0.0,0.0,3,200.0,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
688301.SH,奕瑞科技,86.55,19375.86,167.6980683,0.0,1,144.80699667662,139.89512764509135,2,139.89512764509135,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
688776.SH,国光电气,88.86,28511.36,253.35194496,0.0,4,139.838417262903,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
