symbol,name,price,Volume,turnover,blue_daily,blue_days,latest_day_blue_value,blue_weekly,blue_weeks,latest_week_blue_value,has_day_blue,has_week_blue,has_day_week_blue,day_heima_count,week_heima_count,day_juedi_count,week_juedi_count,has_day_heima,has_week_heima,latest_cci_daily,latest_cci_weekly
688617.SH,惠泰医疗,254.3,7880.33,200.3967919,0.0,0,0,0.0,3,107.25659783820566,False,True,False,0,0,1,1,True,True,244.34431023810822,-76.09818379137538
920075.BJ,柏星龙,28.6,61146.54,174.87910440000002,0.0,0,0,0.0,2,185.86968633302297,False,True,False,0,0,1,1,True,True,106.07908620105506,-82.62181056815358
920092.BJ,汉鑫科技,39.54,70071.62,277.06318547999996,0.0,0,0,0.0,4,200.0,False,True,False,0,1,0,1,False,True,141.77262945553787,101.46421558670178
920139.BJ,华岭股份,21.57,50190.59,108.26110263,0.0,0,0,0.0,2,200.0,False,True,False,0,1,0,0,False,True,119.91869918699162,-69.74657263945352
920171.BJ,志晟信息,24.01,80365.39,192.95730139000003,0.0,0,0,0.0,3,177.74572009467704,False,True,False,0,1,0,1,False,True,115.39355360210173,18.075287273128467
920221.BJ,易实精密,18.18,57624.16,104.76072288,0.0,0,0,0.0,2,200.0,False,True,False,0,0,0,0,False,False,175.00000000000026,-20.775420629114848
920278.BJ,鹿得医疗,12.03,317821.77,382.33958931,0.0,0,0,0.0,3,200.0,False,True,False,0,1,0,1,False,True,349.98259485802373,181.08108108108098
920422.BJ,润普食品,15.19,135634.03,206.02809157000002,0.0,0,0,0.0,3,200.0,False,True,False,0,0,0,1,False,True,235.6462762488584,68.64555848724706
920491.BJ,奥迪威,28.65,38995.4,111.72182099999999,0.0,0,0,0.0,2,200.00000000000003,False,True,False,0,1,0,1,False,True,122.38362709019367,-64.81284613593348
920576.BJ,天力复合,82.3,133015.29,1094.7158367,0.0,0,0,0.0,2,187.37460376081063,False,True,False,0,1,0,0,False,True,133.7331908594789,306.2175770703612
920806.BJ,云星宇,14.27,90159.57,128.65770639,0.0,0,0,0.0,3,200.0,False,True,False,0,0,0,1,False,True,113.78620914120968,74.29233330920145
920786.BJ,骑士乳业,10.75,269011.52,289.187384,0.0,0,0,0.0,2,200.0,False,True,False,0,0,0,1,False,True,136.80529996319413,95.7458266020461
920982.BJ,锦波生物,248.0,9892.35,245.33028000000002,0.0,0,0,0.0,2,200.0,False,True,False,0,1,0,1,False,True,39.612480321613795,4.483150037387002
