symbol,name,price,Volume,turnover,blue_daily,blue_days,latest_day_blue_value,blue_weekly,blue_weeks,latest_week_blue_value,lired_daily,lired_days,latest_day_lired_value,lired_weekly,lired_weeks,latest_week_lired_value,has_day_blue,has_week_blue,has_day_lired,has_week_lired,has_day_week_blue,has_day_week_lired
000598.SZ,兴蓉环境,6.95,220104.26,152.9724607,135.78847367183107,4,135.78847367183107,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
000627.SZ,*ST天茂,1.58,3645166.99,575.93638442,0.0,2,117.66325955360936,0.0,4,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
000656.SZ,*ST金科,1.36,1187316.2,161.4750032,108.27591258605528,4,108.27591258605528,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
000785.SZ,居然智家,2.98,995468.46,296.64960107999997,0.0,0,0.0,0.0,2,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
001965.SZ,招商公路,11.0,173907.45,191.29819500000002,75.34785301750766,0,0.0,154.83396620049427,3,154.83396620049427,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
002221.SZ,东华能源,9.19,154183.99,141.69508681,0.0,3,130.87533935258358,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
002445.SZ,中南文化,2.61,3074085.07,802.3362032699999,0.0,3,117.71768969345617,0.0,0,0.0,-126.01631723730306,2,-126.01631723730306,-133.1312825531122,1,-133.1312825531122,True,False,False,False,False,False
002630.SZ,ST华西,2.63,981831.7,258.2217371,0.0,3,129.5987355004761,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
002717.SZ,ST岭南,1.68,1058374.56,177.80692608,147.42744215440027,4,147.42744215440027,200.0,2,200.0,0.0,0,0.0,0.0,0,0.0,True,True,False,False,True,False
300081.SZ,恒信东方,5.72,341065.17,195.08927724,0.0,3,129.01521874383982,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
300280.SZ,*ST紫天,2.74,411842.0,112.84470800000001,123.60514766123528,4,123.60514766123528,200.0,5,200.0,0.0,0,0.0,0.0,0,0.0,True,True,False,False,True,False
300945.SZ,曼卡龙,19.17,194014.52,371.92583484,0.0,3,166.5246992125197,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
600025.SH,华能水电,9.24,221574.7,204.73502280000002,0.0,3,122.43311743016497,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
600079.SH,人福医药,20.8,217594.4,452.596352,136.8869285442138,3,136.8869285442138,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
600060.SH,海信视像,21.3,180152.15,383.7240795,164.56336858150127,4,164.56336858150127,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
600256.SH,广汇能源,5.35,911724.35,487.77252725,18.34429343418313,0,0.0,199.99999999999997,3,199.99999999999997,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
600350.SH,山东高速,9.36,139097.58,130.19533488,136.64043318994177,5,136.64043318994177,200.0,2,200.0,0.0,0,0.0,0.0,0,0.0,True,True,False,False,True,False
600461.SH,洪城环境,9.2,122440.21,112.6449932,199.51425943651034,4,199.51425943651034,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
600575.SH,淮河能源,3.5,379838.0,132.9433,0.0,3,142.74213197020617,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
600609.SH,金杯汽车,5.21,444515.16,231.59239836,0.0,3,117.71913768734625,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
600642.SH,申能股份,8.18,122928.91,100.55584838,0.0,0,0.0,0.0,3,194.8468671618893,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
600795.SH,国电电力,4.77,2317398.8,1105.3992276,0.0,3,200.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
600968.SH,海油发展,4.07,1260572.64,513.05306448,0.0,3,109.64451940389104,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
600989.SH,宝丰能源,15.97,731313.14,1167.9070845800002,0.0,3,152.13476993000813,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
600938.SH,中国海油,25.58,310825.8,795.0923963999999,127.8809523015665,3,127.8809523015665,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
601668.SH,中国建筑,5.52,2069234.72,1142.2175654399998,199.99999999999997,6,199.99999999999997,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
601816.SH,京沪高铁,5.26,3047860.25,1603.1744915,173.28811618201837,3,173.28811618201837,200.0,3,200.0,0.0,0,0.0,0.0,0,0.0,True,True,False,False,True,False
601838.SH,成都银行,18.25,401958.22,733.5737515,0.0,4,190.82079421156135,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
601825.SH,沪农商行,8.77,303779.23,266.41438471,0.0,3,160.2796456218841,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
601998.SH,中信银行,7.97,515569.94,410.90924218,129.21797254119664,3,129.21797254119664,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False
603392.SH,万泰生物,56.78,49459.43,280.83064354,0.0,0,0.0,0.0,3,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
603888.SH,新华网,20.09,103948.04,208.83161235999998,0.0,0,0.0,0.0,2,158.50626579943912,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False
