symbol,name,price,Volume,turnover,blue_daily,blue_days,latest_day_blue_value,blue_weekly,blue_weeks,latest_week_blue_value,has_day_blue,has_week_blue,has_day_week_blue,day_heima_count,week_heima_count,day_juedi_count,week_juedi_count,has_day_heima,has_week_heima,latest_cci_daily,latest_cci_weekly
300027.SZ,华谊兄弟,2.16,703432.04,151.94132064000001,0.0,2,120.91758078230745,0.0,2,200.0,False,True,False,0,1,0,1,False,True,-43.69538077403233,-164.70588235294107
300015.SZ,爱尔眼科,11.14,388589.42,432.88861388,0.0,0,0.0,0.0,3,200.0,False,True,False,0,0,0,1,False,True,-43.774168600154795,-102.6508742244785
300047.SZ,天源迪科,12.34,166017.79,204.86595286000002,0.0,0,0.0,0.0,2,200.0,False,True,False,0,2,0,1,False,True,-30.584683825865984,-158.51214312752768
300061.SZ,旗天科技,10.65,202503.0,215.66569500000003,0.0,1,151.83487430713367,133.24443260976926,2,133.24443260976926,False,True,False,1,1,1,1,True,True,-22.889214250853662,-126.05042016806725
300077.SZ,国民技术,20.49,140124.93,287.11598157,0.0,0,0.0,0.0,2,142.50612069247663,False,True,False,0,1,0,1,False,True,-4.275268817204261,-104.93518848852428
300121.SZ,阳谷华泰,13.52,79528.71,107.52281592000001,0.0,3,131.6224113970817,0.0,0,0.0,True,False,False,1,0,0,1,True,True,-46.72692413037495,-134.97927554514337
300173.SZ,ST福能,4.41,458999.83,202.41892503000003,0.0,2,105.53367839427314,200.0,2,200.0,False,True,False,1,0,1,1,True,True,-159.8513988887794,-247.67073722297587
300180.SZ,华峰超纤,6.65,944520.57,628.10617905,0.0,0,0.0,0.0,4,183.08488360937517,False,True,False,0,1,0,1,False,True,198.36512261580546,-76.27627627627636
300212.SZ,易华录,16.52,92448.58,152.72505415999998,0.0,0,0.0,0.0,3,192.65343063741946,False,True,False,0,1,0,1,False,True,-21.31979695431509,-135.0020606371647
300245.SZ,天玑科技,12.09,92154.81,111.41516528999999,0.0,1,110.07423230388954,174.76673171911867,4,174.76673171911867,False,True,False,0,1,1,1,True,True,-116.50692225772093,-219.21545591018838
300344.SZ,*ST立方,1.2,953491.37,114.41896439999998,0.0,2,135.24121509547652,164.82382177919416,5,164.82382177919416,False,True,False,0,0,1,2,True,True,-66.53704903866931,-132.54733833511972
300386.SZ,飞天诚信,16.58,77924.0,129.197992,0.0,0,0.0,0.0,2,183.73833658252593,False,True,False,0,0,0,1,False,True,105.02983802216455,-88.12461589372647
300558.SZ,贝达药业,47.86,37498.63,179.46844317999998,0.0,0,0.0,0.0,3,164.83249850061495,False,True,False,0,1,0,0,False,True,37.06706706706799,-80.04732662630838
300552.SZ,万集科技,31.55,287587.9,907.3398245000001,0.0,0,0.0,0.0,2,200.0,False,True,False,0,0,0,1,False,True,81.47360963513988,188.17177565445968
300623.SZ,捷捷微电,27.73,98764.52,273.87401396,0.0,0,0.0,0.0,2,200.0,False,True,False,0,1,0,0,False,True,119.22829581993611,-53.306919013181336
300627.SZ,华测导航,33.63,251158.39,844.6456655700002,0.0,0,0.0,0.0,2,200.0,False,True,False,0,0,0,0,False,False,122.937403229374,27.976626761136806
300634.SZ,彩讯股份,24.49,63782.6,156.20358739999998,0.0,0,0.0,0.0,2,200.0,False,True,False,0,1,0,1,False,True,36.345116176631905,-105.39601863617109
300652.SZ,雷迪克,52.86,26090.66,137.91522876,0.0,0,0.0,0.0,2,133.69266787051,False,True,False,0,1,0,1,False,True,58.28929709780246,-79.81993491886699
300656.SZ,民德电子,22.8,56548.28,128.93007839999999,0.0,0,0.0,0.0,4,200.0,False,True,False,0,0,0,0,False,False,115.74923547400591,-0.3593890386343781
300681.SZ,英搏尔,24.78,63392.52,157.08666456,0.0,0,0.0,0.0,2,200.0,False,True,False,0,1,0,1,False,True,-24.060304389684372,-134.80837235974388
300765.SZ,新诺威,39.56,127009.19,502.44835564,0.0,0,0.0,0.0,2,122.34553096852493,False,True,False,0,0,0,0,False,False,142.71246879828817,16.82463101374011
300766.SZ,每日互动,31.13,111159.5,346.0395235,0.0,0,0.0,0.0,2,200.0,False,True,False,0,1,0,1,False,True,-20.83119548486395,-125.9683496608894
300781.SZ,因赛集团,33.08,32606.38,107.86190504000001,0.0,0,0.0,0.0,3,200.0,False,True,False,0,1,0,1,False,True,-22.85641880366882,-139.59842831909435
300850.SZ,新强联,43.11,96285.89,415.08847179,0.0,3,109.61787892927683,0.0,0,0.0,True,False,False,0,0,1,0,True,False,-75.49189100189298,-96.90281238875052
300896.SZ,爱美客,143.5,19080.14,273.800009,0.0,0,0.0,0.0,4,200.0,False,True,False,0,1,0,0,False,True,64.61159682444041,-78.40898532701526
300925.SZ,法本信息,20.67,98053.82,202.67724594000003,0.0,0,0.0,0.0,2,200.0,False,True,False,0,1,0,0,False,True,138.80248833592614,-70.18455571534398
300979.SZ,华利集团,52.43,22795.51,119.51685892999998,200.0,6,200.0,0.0,0,0.0,True,False,False,1,0,2,0,True,False,-120.51074572760217,-82.05355821867141
301023.SZ,奕帆传动,42.29,54296.47,229.61977163,0.0,0,0.0,0.0,2,200.0,False,True,False,0,0,0,0,False,False,152.40217206029192,112.17937633292986
301030.SZ,仕净科技,12.47,133508.38,166.48494986,0.0,0,0.0,0.0,4,174.8706185042295,False,True,False,1,1,0,1,True,True,5.14556040756892,-130.48973143759895
301078.SZ,孩子王,10.57,620776.07,656.16030599,0.0,0,0.0,0.0,2,200.0,False,True,False,0,1,0,0,False,True,33.52383708312217,21.250953470633036
301199.SZ,迈赫股份,23.33,68001.69,158.64794277,0.0,0,0.0,0.0,2,200.0,False,True,False,0,1,0,0,False,True,190.59829059829124,-50.0599376648287
301208.SZ,中亦科技,41.15,138991.18,571.9487056999999,0.0,0,0.0,0.0,2,200.00000000000003,False,True,False,0,1,0,1,False,True,272.023179197553,30.504665591870854
301236.SZ,软通动力,46.71,105410.66,492.37319286,0.0,0,0.0,0.0,2,186.59711583446327,False,True,False,0,1,0,1,False,True,68.65215731195225,-99.80458855033643
301301.SZ,川宁生物,10.18,117005.66,119.11176188,0.0,0,0.0,0.0,3,200.0,False,True,False,0,1,0,1,False,True,30.51735428945625,-109.4874906107358
301498.SZ,乖宝宠物,68.39,24430.13,167.07765907,0.0,0,0.0,0.0,2,171.14221576414462,False,True,False,0,0,0,0,False,False,-34.784049767988456,-65.80554891112858
301551.SZ,无线传媒,31.72,82020.83,260.17007276,122.46995710832928,1,122.46995710832928,171.66717338260204,2,171.66717338260204,False,True,False,0,0,1,1,True,True,-116.1658710100158,-149.1318629751289
301592.SZ,六九一二,126.78,30213.01,383.04054077999996,0.0,0,0.0,0.0,2,184.8918345406507,False,True,False,0,1,0,1,False,True,274.31322571509475,6.31557909463386
301622.SZ,英思特,65.67,21937.06,144.06067302000002,0.0,0,0.0,0.0,3,199.99999999999997,False,True,False,0,1,0,1,False,True,128.5802102543262,-87.1724171292433
600016.SH,民生银行,3.86,2267416.57,875.2227960199999,0.0,0,0.0,200.0,2,200.0,False,True,False,0,0,1,1,True,True,-109.62264150943426,-170.56810403833015
600009.SH,上海机场,33.78,144964.67,489.6906552600001,0.0,0,0.0,0.0,2,149.49586020714662,False,True,False,0,0,0,0,False,False,110.63218390804602,157.11305798915336
600038.SH,中直股份,35.85,103069.33,369.50354805,0.0,0,0.0,0.0,3,200.0,False,True,False,0,1,0,1,False,True,158.38466803559203,-38.92161813387129
600048.SH,保利发展,6.28,659355.49,414.07524772,0.0,0,0.0,0.0,4,200.0,False,True,False,0,1,0,1,False,True,-57.99019607843086,-115.01046501046496
600050.SH,中国联通,5.14,814190.61,418.49397353999996,0.0,0,0.0,0.0,2,200.0,False,True,False,0,0,0,1,False,True,-52.68385864374294,-169.11314984709404
600072.SH,中船科技,11.65,90081.9,104.9454135,0.0,0,0.0,0.0,2,186.14514574998952,False,True,False,0,1,0,1,False,True,-21.538461538461867,-180.27584523373724
600079.SH,ST人福,18.85,264494.87,498.5728299500001,0.0,0,0.0,0.0,3,199.99999999999997,False,True,False,0,1,0,1,False,True,57.99502899751491,-69.40626842654318
600085.SH,同仁堂,31.85,67891.85,216.23554225000004,0.0,0,0.0,0.0,2,200.0,False,True,False,0,0,0,1,False,True,-133.5944299390774,-185.29050377391587
600126.SH,杭钢股份,8.07,326423.57,263.42382099,0.0,0,0.0,0.0,2,200.0,False,True,False,0,1,0,1,False,True,-4.371770851075755,-135.33299926026677
600138.SH,中青旅,10.12,295404.31,298.94916171999995,0.0,0,0.0,0.0,2,200.00000000000003,False,True,False,0,0,0,0,False,False,83.7296440409283,174.47855939888655
600153.SH,建发股份,9.53,200314.53,190.89974708999998,0.0,1,182.1607421226494,0.0,3,200.0,False,True,False,0,0,1,1,True,True,5.933296480559867,-123.52520192209388
600161.SH,天坛生物,16.6,77239.84,128.2181344,0.0,1,112.56608584966006,200.0,5,200.0,False,True,False,0,1,0,1,False,True,5.443234836703153,-111.83319794205241
600186.SH,莲花控股,5.93,592304.09,351.23632537,0.0,0,0.0,0.0,2,193.2833301000367,False,True,False,0,0,0,0,False,False,51.14892798769333,68.09907490301445
600316.SH,洪都航空,32.33,124516.22,402.56093926,0.0,0,0.0,0.0,3,140.3881112643323,False,True,False,0,1,0,1,False,True,135.424419634946,-94.87418452935707
600373.SH,中文传媒,9.25,141230.0,130.63775,200.0,5,200.0,174.47362211982178,3,174.47362211982178,True,True,True,1,0,0,1,True,True,-108.04979253112018,-167.74322169059047
600383.SH,金地集团,3.12,461066.14,143.85263568000002,0.0,0,0.0,0.0,3,200.0,False,True,False,0,1,0,1,False,True,-66.77265500794834,-114.01252884932417
600398.SH,海澜之家,6.17,189841.65,117.13229805,0.0,0,0.0,0.0,2,175.7133285118535,False,True,False,0,0,0,2,False,True,-16.333333333333414,-85.77829729203262
600436.SH,片仔癀,170.24,11677.97,198.80576128,0.0,0,0.0,0.0,2,191.31883461851166,False,True,False,0,0,0,1,False,True,-55.655794587093276,-85.43925233644866
600438.SH,通威股份,21.38,594063.12,1270.10695056,0.0,3,109.83876041330167,0.0,0,0.0,True,False,False,0,0,0,0,False,False,-21.31468370459898,-95.62700172456252
600567.SH,山鹰国际,1.77,2850794.29,504.59058933000006,0.0,0,0.0,0.0,2,135.8988948243129,False,True,False,0,0,0,1,False,True,172.8395061728392,-41.88873305282819
600576.SH,祥源文旅,6.0,210824.21,126.49452600000001,0.0,0,0.0,0.0,3,200.0,False,True,False,0,0,0,1,False,True,27.721393034826352,-144.02289190378997
600582.SH,天地科技,5.78,175647.52,101.52426656,0.0,0,0.0,0.0,2,200.0,False,True,False,0,0,0,1,False,True,-29.094650205761212,-119.59942775393388
600593.SH,大连圣亚,41.44,45866.0,190.06870399999997,0.0,3,160.40186571534642,0.0,0,0.0,True,False,False,1,0,1,0,True,False,-86.16193593389507,-37.73222380082552
600602.SH,云赛智联,17.89,77386.62,138.44466318,0.0,0,0.0,0.0,3,200.0,False,True,False,0,1,0,1,False,True,20.20018198362131,-115.70479789304916
600610.SH,中毅达,9.98,116862.74,116.62901452000001,0.0,0,0.0,0.0,2,116.92662149419634,False,True,False,0,1,0,1,False,True,44.824775876120164,-101.10736639383745
600764.SH,中国海防,27.24,114010.22,310.56383928,0.0,0,0.0,0.0,2,200.0,False,True,False,0,1,0,1,False,True,23.835768606340725,-130.45679536133494
600779.SH,水井坊,39.8,111130.23,442.2983153999999,0.0,3,133.88550757091704,162.15509107761764,4,162.15509107761764,True,True,True,1,0,1,0,True,False,110.2890355010993,-91.49502231376617
600789.SH,鲁抗医药,9.23,144968.2,133.80564860000004,0.0,0,0.0,0.0,2,200.0,False,True,False,0,1,0,1,False,True,-32.341181697023565,-135.07228158390956
600787.SH,中储股份,5.74,189561.0,108.80801400000001,0.0,0,0.0,0.0,3,194.8468671610249,False,True,False,0,1,0,1,False,True,141.0637594978545,-70.61403508771942
600839.SH,四川长虹,9.09,502306.72,456.59680847999994,0.0,0,0.0,0.0,3,200.00000000000003,False,True,False,0,1,0,1,False,True,17.037615514772956,-100.0966183574878
600845.SH,宝信软件,20.34,88420.76,179.84782583999998,0.0,0,0.0,0.0,4,200.0,False,True,False,0,1,0,1,False,True,-14.458753028176773,-120.67030965391601
600867.SH,通化东宝,8.35,141591.39,118.22881065,136.11170322379635,4,136.11170322379635,0.0,0,0.0,True,False,False,0,0,0,0,False,False,-83.11345646437968,-94.66445121388378
600862.SH,中航高科,22.68,380803.04,863.66129472,0.0,0,0.0,0.0,2,200.0,False,True,False,0,1,0,1,False,True,145.8890238963137,3.2623503262351132
600866.SH,星湖科技,6.88,153487.38,105.59931744,0.0,0,0.0,0.0,2,200.0,False,True,False,0,0,0,0,False,False,79.71737323358295,-70.35613630540611
600916.SH,中国黄金,8.07,126090.0,101.75463,0.0,0,0.0,0.0,2,187.21072223787286,False,True,False,0,0,0,1,False,True,33.02891933028846,-69.5493982647644
600905.SH,三峡能源,4.13,475501.61,196.38216493,0.0,0,0.0,0.0,3,200.0,False,True,False,0,0,0,1,False,True,-25.63131313131315,-118.14971751412604
600941.SH,中国移动,100.51,176342.04,1772.41384404,0.0,0,0.0,155.46674915922551,3,155.46674915922551,False,True,False,0,0,0,1,False,True,-106.25819361070839,-187.09698880949503
600963.SH,岳阳林纸,4.59,469735.55,215.60861744999997,0.0,0,0.0,0.0,2,200.0,False,True,False,0,0,0,0,False,False,170.03244120032474,66.66666666666634
601006.SH,大秦铁路,5.32,843493.07,448.73831323999997,0.0,0,0.0,196.53458565347208,4,196.53458565347208,False,True,False,1,0,1,1,True,True,-121.60493827160424,-133.6544399160182
601216.SH,君正集团,4.83,310556.04,149.99856731999998,0.0,0,0.0,0.0,4,200.0,False,True,False,0,1,0,2,False,True,93.92498679345044,-88.59585741811198
601390.SH,中国中铁,5.41,491099.37,265.68475917,0.0,0,0.0,0.0,2,200.00000000000003,False,True,False,0,0,0,0,False,False,-68.55457227138574,-81.55715074544396
601668.SH,中国建筑,5.21,986955.28,514.20370088,0.0,0,0.0,0.0,3,143.0682205251165,False,True,False,0,1,0,2,False,True,51.43769968051305,-91.65064102564116
601728.SH,中国电信,6.47,1239161.92,801.7377622399999,0.0,1,119.92818934025092,200.0,2,200.0,False,True,False,0,0,1,1,True,True,-148.5008818342154,-184.7898943026559
601766.SH,中国中车,6.92,449385.06,310.97446152,0.0,0,0.0,0.0,2,200.0,False,True,False,0,1,0,1,False,True,-1.6036655211915443,-102.6120297148334
601800.SH,中国交建,8.37,149193.3,124.87479209999998,0.0,0,0.0,0.0,3,200.0,False,True,False,0,1,0,1,False,True,-14.134392585237386,-116.85068349106207
601828.SH,美凯龙,2.8,394750.1,110.53002799999997,0.0,0,0.0,0.0,2,200.0,False,True,False,0,0,0,0,False,False,-23.34739803094247,46.06580829756746
601838.SH,成都银行,16.43,147536.15,242.40189445,0.0,0,0.0,0.0,2,200.0,False,True,False,0,0,0,1,False,True,-68.54896354539036,-108.61809585213925
603000.SH,人民网,18.85,54344.69,102.43974065000002,0.0,0,0.0,0.0,2,199.99999999999997,False,True,False,0,1,0,1,False,True,-31.693753811931877,-131.75287356321826
603095.SH,越剑智能,15.96,112848.65,180.10644539999998,0.0,0,0.0,0.0,3,112.46057720805973,False,True,False,0,0,0,1,False,True,106.14379084967317,-19.945630285944354
603128.SH,华贸物流,6.17,268547.35,165.69371495,0.0,0,0.0,0.0,2,200.0,False,True,False,0,0,0,0,False,False,117.4641927083334,72.66081871344984
603232.SH,格尔软件,22.01,159303.95,350.62799395,194.84686716188926,3,194.84686716188926,0.0,0,0.0,True,False,False,0,0,0,0,False,False,-87.78570296401946,16.985927154819514
603214.SH,爱婴室,17.44,67763.4,118.1793696,0.0,0,0.0,0.0,2,133.6924605661444,False,True,False,0,0,0,1,False,True,24.250105618926415,-46.95446481372007
603288.SH,海天味业,37.4,105239.0,393.59385999999995,0.0,0,0.0,0.0,3,200.0,False,True,False,0,0,0,1,False,True,53.92607488269533,-41.97449064104689
603369.SH,今世缘,35.53,54667.23,194.23266819000003,0.0,0,0.0,0.0,3,200.0,False,True,False,0,1,0,1,False,True,47.59535655058025,-129.26459171430608
603392.SH,万泰生物,46.83,23260.86,108.93060737999998,0.0,0,0.0,0.0,3,165.34622011951362,False,True,False,0,1,0,1,False,True,-23.982542280415405,-106.1963897068239
603529.SH,爱玛科技,30.1,35038.5,105.46588500000001,0.0,0,0.0,0.0,3,198.4525775271739,False,True,False,0,0,0,1,False,True,46.61525278491888,-88.59594258680141
603589.SH,口子窖,31.09,36489.93,113.44719237,0.0,0,0.0,0.0,3,199.7960694348646,False,True,False,0,1,0,1,False,True,45.80900900900903,-78.30081781456292
603605.SH,珀莱雅,67.88,21724.1,147.46319079999998,0.0,0,0.0,0.0,3,200.0,False,True,False,0,0,0,0,False,False,3.4836980794999133,-89.20045176617201
603868.SH,飞科电器,39.71,52418.33,208.15318843,0.0,0,0.0,0.0,2,200.0,False,True,False,0,0,0,0,False,False,207.25354434553242,267.25006140997397
603939.SH,益丰药房,22.5,63383.7,142.613325,0.0,0,0.0,0.0,3,200.0,False,True,False,0,1,0,1,False,True,29.309376754632204,-92.20467411176467
603985.SH,恒润股份,15.32,120859.08,185.15611056,0.0,0,0.0,0.0,2,200.0,False,True,False,0,0,0,1,False,True,223.4006734006726,-39.31098823582945
605377.SH,华旺科技,8.84,340814.27,301.27981468,0.0,0,0.0,0.0,3,157.34379785154763,False,True,False,0,0,0,1,False,True,148.82597206493014,-12.847150079645438
688180.SH,君实生物-U,35.0,66844.94,233.95729,169.4307666068614,4,169.4307666068614,0.0,0,0.0,True,False,False,1,0,1,1,True,True,-110.82476168946177,-124.99200000000027
688246.SH,嘉和美康,24.57,57489.12,141.25076784,0.0,0,0.0,0.0,3,200.0,False,True,False,0,0,0,0,False,False,64.54217123433175,-39.811034338358425
688320.SH,禾川科技,34.98,71436.87,249.88617125999997,0.0,0,0.0,0.0,2,159.59012965055146,False,True,False,0,1,0,0,False,True,59.25647837973125,-70.85989127167305
688331.SH,荣昌生物,79.77,49125.56,391.87459212,101.41761821725376,3,101.41761821725376,0.0,0,0.0,True,False,False,0,0,0,1,False,True,-84.08398997134624,-123.11842582517237
688363.SH,华熙生物,43.93,23331.71,102.49620202999999,0.0,0,0.0,0.0,4,200.0,False,True,False,0,1,0,1,False,True,-50.37338764426341,-115.81907564144484
688428.SH,诺诚健华-U,21.7,65202.57,141.48957689999997,150.34347371528636,3,150.34347371528636,0.0,0,0.0,True,False,False,1,0,0,1,True,True,-94.97763361529825,-143.78578876296928
688617.SH,惠泰医疗,247.78,6006.07,148.81840246,0.0,0,0.0,0.0,2,111.07772563737826,False,True,False,0,0,0,1,False,True,22.157989184762087,-69.38253884314169
688726.SH,拉普拉斯,36.61,58825.86,215.36147346,0.0,0,0.0,200.0,2,200.0,False,True,False,0,1,1,1,True,True,-90.03327787021618,-156.354013569085
920092.BJ,汉鑫科技,39.95,48199.35,192.55640325,0.0,0,0.0,0.0,3,200.0,False,True,False,0,1,0,1,False,True,43.27593275932756,131.67866264221044
920098.BJ,科隆新材,33.2,59164.13,196.4249116,0.0,0,0.0,0.0,2,200.0,False,True,False,0,1,0,1,False,True,138.6189571717422,143.79560543462634
920139.BJ,华岭股份,21.88,65142.39,142.53154931999998,0.0,0,0.0,0.0,2,200.0,False,True,False,0,1,0,0,False,True,99.87922705313987,-57.35212824765057
920171.BJ,志晟信息,24.59,55400.49,136.22980490999998,0.0,0,0.0,0.0,2,183.2161212899977,False,True,False,0,1,0,1,False,True,84.86577426669592,27.41057602379527
