Date,股票代码,Open,Close,High,Low,Volume,Amount,Amplitude,Change,ChangeAmount,Turnover
2024-03-07,605122,10.62,10.49,10.8,10.45,13023,13872260.0,3.34,0.0,0.0,2.22
2024-03-08,605122,10.61,10.7,10.76,10.43,17087,18167800.0,3.15,2.0,0.21,2.91
2024-03-11,605122,10.72,10.84,10.84,10.6,16213,17432025.0,2.24,1.31,0.14,2.76
2024-03-12,605122,10.86,11.16,11.17,10.85,16737,18431399.0,2.95,2.95,0.32,2.85
2024-03-13,605122,11.22,11.12,11.31,10.93,15321,17046424.0,3.41,-0.36,-0.04,2.61
2024-03-14,605122,11.26,11.1,11.33,10.94,17565,19628589.0,3.51,-0.18,-0.02,2.99
2024-03-15,605122,11.1,11.43,11.5,10.98,18186,20453770.0,4.68,2.97,0.33,3.1
2024-03-18,605122,11.66,11.66,11.68,11.46,18569,21534599.0,1.92,2.01,0.23,3.16
2024-03-19,605122,11.66,11.49,11.68,11.44,16799,19441640.0,2.06,-1.46,-0.17,2.86
2024-03-20,605122,11.46,11.69,11.69,11.43,14665,17024455.0,2.26,1.74,0.2,2.5
2024-03-21,605122,11.69,11.77,11.81,11.5,17427,20380562.0,2.65,0.68,0.08,2.97
2024-03-22,605122,11.78,11.5,11.79,11.46,13808,16007625.0,2.8,-2.29,-0.27,2.35
2024-03-25,605122,11.47,11.21,11.6,11.16,14993,17111504.0,3.83,-2.52,-0.29,2.56
2024-03-26,605122,11.3,11.32,11.34,11.01,16623,18632598.0,2.94,0.98,0.11,2.83
2024-03-27,605122,11.33,10.88,11.33,10.88,15923,17770515.0,3.98,-3.89,-0.44,2.71
2024-03-28,605122,10.91,11.25,11.35,10.88,15700,17581860.0,4.32,3.4,0.37,2.68
2024-03-29,605122,11.26,11.33,11.43,11.2,13745,15560605.0,2.04,0.71,0.08,2.34
2024-04-01,605122,11.52,11.77,11.85,11.36,21729,25426302.0,4.32,3.88,0.44,3.7
2024-04-02,605122,11.73,11.91,11.99,11.73,18417,21903259.0,2.21,1.19,0.14,3.14
2024-04-03,605122,11.93,11.95,12.12,11.74,16265,19359467.0,3.19,0.34,0.04,2.77
2024-04-08,605122,11.96,11.26,12.02,11.21,21425,24662509.0,6.78,-5.77,-0.69,3.65
2024-04-09,605122,11.28,12.39,12.39,11.28,31673,38273576.0,9.86,10.04,1.13,5.4
2024-04-10,605122,12.47,11.81,13.45,11.6,100174,124292691.0,14.93,-4.68,-0.58,17.07
2024-04-11,605122,11.59,11.96,12.21,11.36,64711,76586003.0,7.2,1.27,0.15,11.03
2024-04-12,605122,11.78,11.38,11.78,11.38,47739,55121508.0,3.34,-4.85,-0.58,8.14
2024-04-15,605122,11.44,10.28,11.44,10.24,66573,69452477.0,10.54,-9.67,-1.1,11.35
2024-04-16,605122,10.04,9.5,10.73,9.26,38957,38525311.0,14.3,-7.59,-0.78,6.64
2024-04-17,605122,9.5,10.21,10.25,9.5,29999,30131799.0,7.89,7.47,0.71,5.11
2024-04-18,605122,10.25,10.07,10.39,9.91,23257,23643196.0,4.7,-1.37,-0.14,3.96
2024-04-19,605122,10.04,9.89,10.2,9.88,16142,16160494.0,3.18,-1.79,-0.18,2.75
2024-04-22,605122,9.89,9.8,10.02,9.63,13983,13780976.0,3.94,-0.91,-0.09,2.38
2024-04-23,605122,9.79,10.11,10.18,9.79,16054,16161478.0,3.98,3.16,0.31,2.74
2024-04-24,605122,10.3,10.35,10.58,10.22,17946,18632392.0,3.56,2.37,0.24,3.06
2024-04-25,605122,10.28,10.43,10.55,10.23,12979,13594103.0,3.09,0.77,0.08,2.21
2024-04-26,605122,10.44,10.44,10.53,10.3,14536,15181165.0,2.21,0.1,0.01,2.48
2024-04-29,605122,10.54,10.93,10.95,10.46,23240,24963016.0,4.69,4.69,0.49,3.96
