Date,股票代码,Open,Close,High,Low,Volume,Amount,Amplitude,Change,ChangeAmount,Turnover
2024-03-07,601169,4.83,4.92,4.94,4.83,727365,388559476.0,2.27,1.44,0.07,0.34
2024-03-08,601169,4.92,5.01,5.01,4.92,878132,475127082.0,1.83,1.83,0.09,0.42
2024-03-11,601169,4.99,4.94,5.05,4.93,752091,406960508.0,2.4,-1.4,-0.07,0.36
2024-03-12,601169,4.93,4.82,4.96,4.81,899837,478398954.0,3.04,-2.43,-0.12,0.43
2024-03-13,601169,4.81,4.89,4.93,4.79,682654,361528437.0,2.9,1.45,0.07,0.32
2024-03-14,601169,4.86,4.89,4.93,4.84,679428,362931680.0,1.84,0.0,0.0,0.32
2024-03-15,601169,4.91,5.02,5.04,4.89,1033317,562261019.0,3.07,2.66,0.13,0.49
2024-03-18,601169,5.0,5.02,5.04,4.97,625771,341482944.0,1.39,0.0,0.0,0.3
2024-03-19,601169,5.0,4.98,5.05,4.95,607592,330630506.0,1.99,-0.8,-0.04,0.29
2024-03-20,601169,4.96,5.05,5.07,4.92,622053,339373595.0,3.01,1.41,0.07,0.29
2024-03-21,601169,5.04,5.19,5.21,5.04,888377,496796830.0,3.37,2.77,0.14,0.42
2024-03-22,601169,5.18,5.21,5.23,5.14,695264,391327605.0,1.73,0.39,0.02,0.33
2024-03-25,601169,5.2,5.23,5.26,5.19,594950,337563125.0,1.34,0.38,0.02,0.28
2024-03-26,601169,5.25,5.26,5.28,5.22,583990,332538872.0,1.15,0.57,0.03,0.28
2024-03-27,601169,5.24,5.26,5.3,5.23,536559,306322782.0,1.33,0.0,0.0,0.25
2024-03-28,601169,5.25,5.21,5.26,5.17,832716,470053698.0,1.71,-0.95,-0.05,0.39
2024-03-29,601169,5.19,5.22,5.26,5.17,524846,298076529.0,1.73,0.19,0.01,0.25
2024-04-01,601169,5.25,5.27,5.3,5.2,596464,339084210.0,1.92,0.96,0.05,0.28
2024-04-02,601169,5.27,5.26,5.34,5.22,594494,340033323.0,2.28,-0.19,-0.01,0.28
2024-04-03,601169,5.26,5.25,5.29,5.2,415465,236342040.0,1.71,-0.19,-0.01,0.2
2024-04-08,601169,5.25,5.3,5.34,5.22,541895,311059998.0,2.29,0.95,0.05,0.26
2024-04-09,601169,5.3,5.27,5.34,5.24,605023,345915003.0,1.89,-0.57,-0.03,0.29
2024-04-10,601169,5.29,5.26,5.33,5.23,536083,306930284.0,1.9,-0.19,-0.01,0.25
2024-04-11,601169,5.24,5.22,5.27,5.19,467925,265199381.0,1.52,-0.76,-0.04,0.22
2024-04-12,601169,5.2,5.16,5.27,5.14,892339,502023674.0,2.49,-1.15,-0.06,0.42
2024-04-15,601169,5.16,5.22,5.26,5.11,868020,489696098.0,2.91,1.16,0.06,0.41
2024-04-16,601169,5.22,5.21,5.25,5.15,763933,431085589.0,1.92,-0.19,-0.01,0.36
2024-04-17,601169,5.21,5.31,5.32,5.16,711689,404099115.0,3.07,1.92,0.1,0.34
2024-04-18,601169,5.33,5.36,5.44,5.3,805666,468532119.0,2.64,0.94,0.05,0.38
2024-04-19,601169,5.36,5.36,5.42,5.34,513061,298557446.0,1.49,0.0,0.0,0.24
2024-04-22,601169,5.38,5.31,5.44,5.26,584570,337920610.0,3.36,-0.93,-0.05,0.28
2024-04-23,601169,5.31,5.24,5.32,5.23,689682,393604914.0,1.69,-1.32,-0.07,0.33
2024-04-24,601169,5.24,5.2,5.26,5.18,633389,357587497.0,1.53,-0.76,-0.04,0.3
2024-04-25,601169,5.2,5.24,5.25,5.17,526242,297544955.0,1.54,0.77,0.04,0.25
2024-04-26,601169,5.23,5.06,5.25,5.05,1306956,723888077.0,3.82,-3.44,-0.18,0.62
2024-04-29,601169,5.04,5.09,5.1,4.98,931960,513168446.0,2.37,0.59,0.03,0.44
2024-04-30,601169,5.12,5.14,5.2,5.11,741606,415141106.0,1.77,0.98,0.05,0.35
2024-05-06,601169,5.18,5.13,5.21,5.11,904635,505249215.0,1.95,-0.19,-0.01,0.43
2024-05-07,601169,5.15,5.12,5.15,5.06,571110,316273689.0,1.75,-0.19,-0.01,0.27
