Date,股票代码,Open,Close,High,Low,Volume,Amount,Amplitude,Change,ChangeAmount,Turnover
2024-03-07,871753,37.6,37.6,39.44,36.69,67506,260411639.12,7.3,-0.24,-0.09,31.63
2024-03-08,871753,36.59,34.39,37.79,33.75,71483,254331028.53,10.74,-8.54,-3.21,33.49
2024-03-11,871753,33.99,35.86,37.09,33.87,72774,262916642.1,9.36,4.27,1.47,34.1
2024-03-12,871753,35.79,34.32,36.56,34.05,53445,188650377.86,7.0,-4.29,-1.54,25.04
2024-03-13,871753,34.39,34.45,35.56,33.38,49685,173834112.13,6.35,0.38,0.13,23.28
2024-03-14,871753,34.19,36.69,37.91,34.19,81135,295183091.75,10.8,6.5,2.24,38.01
2024-03-15,871753,36.68,36.0,37.29,35.49,55927,205170507.24,4.91,-1.88,-0.69,26.2
2024-03-18,871753,35.58,35.81,37.27,35.49,42042,153590621.17,4.94,-0.53,-0.19,19.7
2024-03-19,871753,36.14,37.74,38.54,35.19,78686,293727983.43,9.35,5.39,1.93,36.87
2024-03-20,871753,36.79,36.63,37.78,36.3,50788,189370506.84,3.92,-2.94,-1.11,23.8
2024-03-21,871753,36.29,35.19,37.2,35.19,51733,188113094.02,5.49,-3.93,-1.44,24.24
2024-03-22,871753,34.94,33.73,36.56,33.64,56274,200194923.62,8.3,-4.15,-1.46,26.37
2024-03-25,871753,32.83,31.47,34.23,31.21,45025,147390386.31,8.95,-6.7,-2.26,21.1
2024-03-26,871753,31.59,33.22,33.99,29.09,65153,211568615.56,15.57,5.56,1.75,30.53
2024-03-27,871753,32.89,31.43,34.04,31.39,44355,148238330.8,7.98,-5.39,-1.79,20.78
2024-03-28,871753,31.19,30.6,31.79,30.01,35561,111087112.87,5.66,-2.64,-0.83,16.66
2024-03-29,871753,30.63,30.85,32.25,30.39,37533,118923239.09,6.08,0.82,0.25,17.59
2024-04-01,871753,30.39,29.99,31.12,29.9,28467,87503377.06,3.95,-2.79,-0.86,13.34
2024-04-02,871753,30.29,29.92,30.98,28.99,39314,120410792.21,6.64,-0.23,-0.07,18.42
2024-04-03,871753,30.04,28.48,30.37,28.41,29542,87295977.67,6.55,-4.81,-1.44,13.84
2024-04-08,871753,28.83,26.31,29.17,25.81,36464,100709926.29,11.8,-7.62,-2.17,17.08
2024-04-09,871753,25.55,27.22,27.58,24.81,44378,118505767.25,10.53,3.46,0.91,20.79
2024-04-10,871753,27.19,32.58,33.04,26.44,81825,255947862.86,24.25,19.69,5.36,38.34
2024-04-11,871753,32.19,32.78,34.14,31.4,68103,225709045.62,8.41,0.61,0.2,31.91
2024-04-12,871753,32.44,32.84,34.14,31.99,50186,168905913.88,6.56,0.18,0.06,23.51
2024-04-15,871753,34.09,36.22,39.99,32.84,83896,313948434.41,21.77,10.29,3.38,39.31
2024-04-16,871753,36.19,36.3,38.98,34.51,76760,284731857.57,12.34,0.22,0.08,35.96
2024-04-17,871753,34.95,35.5,37.44,32.77,57367,204860013.34,12.87,-2.2,-0.8,26.88
2024-04-18,871753,35.26,34.39,36.79,34.34,49975,178463435.24,6.9,-3.13,-1.11,23.42
2024-04-19,871753,33.95,31.52,34.96,31.26,52159,173127668.31,10.76,-8.35,-2.87,24.44
2024-04-22,871753,31.8,32.61,33.02,30.89,40762,132189610.68,6.76,3.46,1.09,19.1
2024-04-23,871753,32.59,31.17,33.09,31.17,34763,112330215.87,5.89,-4.42,-1.44,16.29
2024-04-24,871753,30.8,31.3,31.8,30.2,32093,100684142.1,5.13,0.42,0.13,15.04
2024-04-25,871753,31.19,32.07,32.59,31.0,41504,134993024.36,5.08,2.46,0.77,19.45
2024-04-26,871753,32.14,31.03,32.57,30.74,35172,111657108.42,5.71,-3.24,-1.04,16.48
2024-04-29,871753,30.84,30.27,31.48,30.21,29492,91828940.17,4.09,-2.45,-0.76,13.82
2024-04-30,871753,30.79,33.59,34.59,30.79,70289,237532774.45,12.55,10.97,3.32,32.93
2024-05-06,871753,33.49,33.41,33.78,32.4,44725,149424548.21,4.11,-0.54,-0.18,20.96
2024-05-07,871753,33.42,33.98,34.28,32.89,44073,150199399.09,4.16,1.71,0.57,20.65
2024-05-08,871753,34.26,34.17,35.64,33.81,51132,179751936.48,5.39,0.56,0.19,23.96
2024-05-09,871753,33.89,32.79,33.89,32.39,41678,138369937.78,4.39,-4.04,-1.38,19.53
2024-05-10,871753,32.79,32.0,33.06,31.95,29686,97707798.19,3.39,-2.41,-0.79,13.91
2024-05-13,871753,31.85,31.22,32.96,31.19,24760,79959126.87,5.53,-2.44,-0.78,11.6
2024-05-14,871753,31.48,30.51,31.56,30.29,22427,69551984.42,4.07,-2.27,-0.71,10.51
