Date,股票代码,Open,Close,High,Low,Volume,Amount,Amplitude,Change,ChangeAmount,Turnover
2024-03-07,838971,11.05,10.36,11.05,10.35,21163,22974606.37,6.39,-5.39,-0.59,6.6
2024-03-08,838971,10.37,10.37,10.87,10.08,20431,21856312.45,7.63,0.1,0.01,6.37
2024-03-11,838971,10.22,10.41,10.6,9.98,22796,23993383.47,5.98,0.39,0.04,7.11
2024-03-12,838971,10.35,10.17,10.75,10.1,18617,19630046.46,6.24,-2.31,-0.24,5.8
2024-03-13,838971,10.24,9.85,10.33,9.73,18925,19411350.82,5.9,-3.15,-0.32,5.9
2024-03-14,838971,9.73,9.46,9.92,9.35,19473,19060317.34,5.79,-3.96,-0.39,6.07
2024-03-15,838971,9.53,10.61,10.75,9.3,49060,51426490.22,15.33,12.16,1.15,15.3
2024-03-18,838971,10.63,10.52,10.86,10.29,29699,31803989.43,5.37,-0.85,-0.09,9.26
2024-03-19,838971,10.53,10.28,10.73,10.21,14883,15897931.81,4.94,-2.28,-0.24,4.64
2024-03-20,838971,10.18,10.35,10.54,10.05,20074,21087762.95,4.77,0.68,0.07,6.26
2024-03-21,838971,10.96,10.65,11.73,10.58,62988,71537224.26,11.11,2.9,0.3,19.64
2024-03-22,838971,10.38,10.34,10.95,10.16,34747,37067953.49,7.42,-2.91,-0.31,10.83
2024-03-25,838971,10.1,9.7,10.25,9.7,21519,21938506.72,5.32,-6.19,-0.64,6.71
2024-03-26,838971,9.7,9.84,9.99,9.46,10996,11010223.43,5.46,1.44,0.14,3.43
2024-03-27,838971,9.7,9.85,10.35,9.7,18612,19107599.37,6.61,0.1,0.01,5.8
2024-03-28,838971,9.63,9.85,9.95,9.63,15801,15848595.79,3.25,0.0,0.0,4.93
2024-03-29,838971,9.89,9.58,9.9,9.55,11928,11870712.43,3.55,-2.74,-0.27,3.72
2024-04-01,838971,9.65,10.19,10.62,9.53,34110,35087040.03,11.38,6.37,0.61,10.64
2024-04-02,838971,10.19,9.95,10.34,9.92,18861,19462085.4,4.12,-2.36,-0.24,5.88
2024-04-03,838971,10.05,10.24,10.43,9.85,23101,24071720.25,5.83,2.91,0.29,7.2
2024-04-08,838971,9.96,9.68,10.12,9.53,17494,17531549.67,5.76,-5.47,-0.56,5.45
2024-04-09,838971,9.65,9.85,9.85,9.46,12652,12577634.32,4.03,1.76,0.17,3.94
2024-04-10,838971,10.0,10.07,10.7,9.9,35053,36966426.76,8.12,2.23,0.22,10.93
2024-04-11,838971,9.97,9.8,10.13,9.68,19758,19950256.63,4.47,-2.68,-0.27,6.16
2024-04-12,838971,9.75,9.75,10.04,9.7,13603,13667478.57,3.47,-0.51,-0.05,4.24
2024-04-15,838971,9.95,9.76,10.2,9.62,19528,19928551.92,5.95,0.1,0.01,6.09
2024-04-16,838971,9.42,8.57,9.42,8.25,33791,30118478.77,11.99,-12.19,-1.19,10.54
2024-04-17,838971,8.51,9.15,9.25,8.51,22627,20976286.63,8.63,6.77,0.58,7.06
2024-04-18,838971,9.05,9.0,9.65,8.65,23355,22110212.62,10.93,-1.64,-0.15,7.28
2024-04-19,838971,8.85,8.79,8.93,8.61,13800,12363958.68,3.56,-2.33,-0.21,1.63
2024-04-22,838971,8.79,8.54,8.8,8.45,11334,10075838.23,3.98,-2.84,-0.25,1.34
2024-04-23,838971,8.61,8.75,8.85,8.53,9189,8210197.19,3.75,2.46,0.21,1.08
2024-04-24,838971,8.84,9.05,9.21,8.71,10982,10156692.69,5.71,3.43,0.3,1.3
2024-04-25,838971,8.96,9.24,9.48,8.96,16844,16126844.45,5.75,2.1,0.19,1.99
2024-04-26,838971,9.11,9.11,9.3,8.92,17289,16091330.3,4.11,-1.41,-0.13,2.04
2024-04-29,838971,9.4,9.2,9.4,8.98,17098,16148670.39,4.61,0.99,0.09,2.02
2024-04-30,838971,9.29,8.97,9.29,8.74,9134,8486185.04,5.98,-2.5,-0.23,1.08
2024-05-06,838971,9.06,9.78,10.0,8.91,31667,30870632.39,12.15,9.03,0.81,3.74
2024-05-07,838971,9.65,9.57,9.78,9.53,14636,14455545.18,2.56,-2.15,-0.21,1.73
2024-05-08,838971,9.64,9.39,9.64,9.37,6033,5706388.04,2.82,-1.88,-0.18,0.71
2024-05-09,838971,9.44,9.33,9.57,9.3,8374,7912163.24,2.88,-0.64,-0.06,0.99
2024-05-10,838971,9.38,9.1,9.42,9.03,8408,7711183.42,4.18,-2.47,-0.23,0.99
2024-05-13,838971,9.1,9.23,9.34,9.05,9162,8444348.13,3.19,1.43,0.13,1.08
2024-05-14,838971,9.31,9.24,9.35,9.16,3756,3476383.94,2.06,0.11,0.01,0.44
2024-05-15,838971,9.31,9.5,9.77,9.17,18921,18098418.47,6.49,2.81,0.26,2.23
2024-05-16,838971,9.77,9.57,10.38,9.53,25738,25543881.22,8.95,0.74,0.07,3.04
2024-05-17,838971,9.52,10.89,11.68,9.33,63655,66379416.72,24.56,13.79,1.32,7.52
2024-05-20,838971,11.03,10.28,11.65,10.22,50953,54667940.88,13.13,-5.6,-0.61,6.02
2024-05-21,838971,11.2,10.43,11.2,10.32,31237,33303424.71,8.56,1.46,0.15,3.69
2024-05-22,838971,10.3,10.94,10.99,10.02,38040,40550150.86,9.3,4.89,0.51,4.49
2024-05-23,838971,10.76,11.38,12.23,10.55,62874,71390282.16,15.36,4.02,0.44,7.42
2024-05-24,838971,11.19,10.55,11.44,10.48,34884,37891470.37,8.44,-7.29,-0.83,4.12
2024-05-27,838971,10.54,10.5,10.83,10.05,22420,23306347.99,7.39,-0.47,-0.05,2.65
2024-05-28,838971,10.3,10.55,11.2,10.28,21185,22642633.93,8.76,0.48,0.05,2.5
2024-05-29,838971,10.42,10.29,10.58,10.19,15981,16494887.33,3.7,-2.46,-0.26,1.89
2024-05-30,838971,10.46,10.1,10.66,10.1,10245,10612893.65,5.44,-1.85,-0.19,1.21
2024-05-31,838971,10.02,10.2,10.44,10.01,10182,10410703.17,4.26,0.99,0.1,1.2
2024-06-03,838971,10.16,9.89,10.23,9.88,9008,9011345.77,3.43,-3.04,-0.31,1.06
2024-06-04,838971,9.82,9.74,9.99,9.74,6807,6681355.47,2.53,-1.52,-0.15,0.8
2024-06-05,838971,9.83,9.23,9.89,9.19,13305,12547235.21,7.19,-5.24,-0.51,1.57
2024-06-06,838971,9.32,9.24,9.55,9.0,9413,8748980.75,5.96,0.11,0.01,1.11
2024-06-07,838971,9.3,9.37,9.5,9.18,4838,4499440.5,3.46,1.41,0.13,0.57
2024-06-11,838971,9.37,9.72,9.77,9.09,10150,9637635.42,7.26,3.74,0.35,1.2
2024-06-12,838971,9.7,9.9,9.94,9.57,10216,10008173.75,3.81,1.85,0.18,1.21
2024-06-13,838971,9.94,9.69,9.94,9.55,11292,10110478.51,3.94,-2.12,-0.21,1.33
2024-06-14,838971,9.64,9.55,9.75,9.52,7340,7056105.12,2.37,-1.44,-0.14,0.87
2024-06-17,838971,9.55,9.26,9.55,9.21,4629,4326822.53,3.56,-3.04,-0.29,0.55
2024-06-18,838971,9.33,9.46,9.46,9.27,5345,5014239.96,2.05,2.16,0.2,0.63
2024-06-19,838971,9.48,9.58,9.87,9.29,10620,10248997.51,6.13,1.27,0.12,1.25
2024-06-20,838971,9.6,9.46,9.64,9.31,7619,7170818.76,3.44,-1.25,-0.12,0.9
2024-06-21,838971,9.45,9.55,9.78,9.45,3993,3843862.54,3.49,0.95,0.09,0.47
2024-06-24,838971,9.64,9.43,9.69,9.24,5591,5253065.2,4.71,-1.26,-0.12,0.66
2024-06-25,838971,9.48,9.44,9.64,9.34,3490,3318211.28,3.18,0.11,0.01,0.41
2024-06-26,838971,9.47,9.48,9.53,9.27,4996,4711132.0,2.75,0.42,0.04,0.59
2024-06-27,838971,9.4,9.26,9.47,9.2,4261,3987505.71,2.85,-2.32,-0.22,0.5
2024-06-28,838971,9.3,9.3,9.46,9.21,4071,3792546.25,2.7,0.43,0.04,0.48
2024-07-01,838971,9.3,9.21,9.31,9.14,3305,3041947.17,1.83,-0.97,-0.09,0.39
2024-07-02,838971,9.18,9.02,9.26,9.01,2600,2372390.23,2.71,-2.06,-0.19,0.31
2024-07-03,838971,9.05,8.87,9.13,8.78,4466,3962011.75,3.88,-1.66,-0.15,0.53
2024-07-04,838971,8.91,8.86,9.19,8.83,4702,4228027.66,4.06,-0.11,-0.01,0.56
2024-07-05,838971,8.85,8.8,8.95,8.63,3659,3211768.22,3.61,-0.68,-0.06,0.43
2024-07-08,838971,8.72,8.54,8.87,8.52,2755,2401102.91,3.98,-2.95,-0.26,0.33
2024-07-09,838971,8.59,8.89,8.95,8.54,6647,5845674.13,4.8,4.1,0.35,0.78
2024-07-10,838971,8.88,8.97,9.05,8.81,3871,3437808.24,2.7,0.9,0.08,0.46
2024-07-11,838971,8.97,9.27,9.59,8.97,5700,5289203.83,6.91,3.34,0.3,0.67
2024-07-12,838971,9.3,9.18,9.3,9.12,2746,2522023.04,1.94,-0.97,-0.09,0.32
