Date,股票代码,Open,Close,High,Low,Volume,Amount,Amplitude,Change,ChangeAmount,Turnover
2024-03-07,301379,15.63,15.66,16.04,15.36,19600,43998723.0,4.35,0.19,0.03,2.99
2024-03-08,301379,15.69,15.96,16.04,15.57,19261,43578545.0,3.0,1.92,0.3,2.94
2024-03-11,301379,15.86,16.25,16.38,15.68,19704,44846720.0,4.39,1.82,0.29,3.0
2024-03-12,301379,15.9,16.04,16.11,15.71,29002,65787052.0,2.46,-1.29,-0.21,4.42
2024-03-13,301379,16.0,16.18,16.28,15.89,23840,54741838.0,2.43,0.87,0.14,3.63
2024-03-14,301379,16.14,15.93,16.25,15.66,16382,37253302.0,3.65,-1.55,-0.25,2.5
2024-03-15,301379,15.84,16.26,16.29,15.75,16151,36973917.0,3.39,2.07,0.33,2.46
2024-03-18,301379,16.32,16.78,16.92,16.31,21380,50546730.0,3.75,3.2,0.52,3.26
2024-03-19,301379,16.79,17.3,18.54,16.68,52860,132891286.0,11.08,3.1,0.52,8.06
2024-03-20,301379,17.3,17.45,17.56,16.91,41445,101682683.0,3.76,0.87,0.15,6.32
2024-03-21,301379,17.41,17.05,17.43,16.93,28119,68436544.0,2.87,-2.29,-0.4,4.29
2024-03-22,301379,16.99,16.82,17.26,16.68,21801,52526201.0,3.4,-1.35,-0.23,3.32
2024-03-25,301379,16.84,16.13,16.91,16.13,18878,44475019.0,4.64,-4.1,-0.69,2.88
2024-03-26,301379,16.06,16.34,16.49,15.93,16935,39206260.0,3.47,1.3,0.21,2.58
2024-03-27,301379,16.43,15.32,16.54,15.32,18203,40969755.0,7.47,-6.24,-1.02,2.77
2024-03-28,301379,15.37,16.09,16.29,15.32,17771,40442210.0,6.33,5.03,0.77,2.71
2024-03-29,301379,16.14,16.33,16.42,15.94,14844,34196476.0,2.98,1.49,0.24,2.26
2024-04-01,301379,16.34,17.84,18.62,16.33,69256,174786361.0,14.02,9.25,1.51,10.56
2024-04-02,301379,17.28,17.19,17.57,16.97,45453,111449279.0,3.36,-3.64,-0.65,6.93
2024-04-03,301379,17.09,16.74,17.14,16.46,27340,65098682.0,3.96,-2.62,-0.45,4.17
2024-04-08,301379,16.66,16.1,16.74,16.02,22232,51450435.0,4.3,-3.82,-0.64,3.39
2024-04-09,301379,15.97,16.46,16.49,15.84,18465,42727069.0,4.04,2.24,0.36,2.81
2024-04-10,301379,16.49,15.81,16.49,15.66,16489,37518176.0,5.04,-3.95,-0.65,2.51
2024-04-11,301379,16.12,15.91,16.45,15.66,17615,40688812.0,5.0,0.63,0.1,2.69
2024-04-12,301379,15.86,16.08,16.31,15.86,16337,37394136.0,2.83,1.07,0.17,2.49
2024-04-15,301379,15.82,14.9,16.04,14.51,25714,55134913.0,9.51,-7.34,-1.18,3.92
2024-04-16,301379,14.71,13.95,14.79,13.38,19630,39056821.0,9.46,-6.38,-0.95,2.99
2024-04-17,301379,14.29,15.16,15.17,14.13,20845,44415339.0,7.46,8.67,1.21,3.18
2024-04-18,301379,15.35,15.42,16.05,14.86,25418,56041745.0,7.85,1.72,0.26,3.87
2024-04-19,301379,15.75,16.04,16.46,15.21,29492,66956519.0,8.11,4.02,0.62,4.5
2024-04-22,301379,15.32,15.53,16.13,14.94,27770,61150076.0,7.42,-3.18,-0.51,4.23
2024-04-23,301379,15.53,15.94,16.1,15.24,20404,46223842.0,5.54,2.64,0.41,3.11
2024-04-24,301379,15.64,16.81,16.96,15.64,39278,92771617.0,8.28,5.46,0.87,5.99
2024-04-25,301379,16.79,17.06,18.07,16.5,53132,130728124.0,9.34,1.49,0.25,8.1
2024-04-26,301379,16.82,17.07,17.9,16.82,46262,114066280.0,6.33,0.06,0.01,7.05
2024-04-29,301379,17.03,17.36,17.41,16.79,38462,93662010.0,3.63,1.7,0.29,5.86
2024-04-30,301379,17.33,17.04,17.44,17.0,27174,66402282.0,2.53,-1.84,-0.32,4.14
2024-05-06,301379,17.2,17.37,17.46,17.19,23169,57166364.0,1.58,1.94,0.33,3.47
2024-05-07,301379,17.39,18.07,18.36,17.31,43563,111200149.0,6.04,4.03,0.7,6.53
2024-05-08,301379,18.07,17.54,18.86,17.49,41518,106310287.0,7.58,-2.93,-0.53,6.22
