Date,股票代码,Open,Close,High,Low,Volume,Amount,Amplitude,Change,ChangeAmount,Turnover
2024-09-13,920016,12.36,25.47,44.87,12.07,153722,247272852.5,445.05,245.59,18.1,98.36
2024-09-18,920016,17.79,17.79,21.5,17.79,117147,223396184.59,14.57,-30.15,-7.68,74.95
2024-09-19,920016,18.27,19.28,21.27,18.07,107668,207757861.62,17.99,8.38,1.49,68.89
2024-09-20,920016,17.87,18.38,19.03,17.39,86731,157461264.63,8.51,-4.67,-0.9,55.49
2024-09-23,920016,18.36,16.96,18.37,16.75,73444,127252613.96,8.81,-7.73,-1.42,46.99
2024-09-24,920016,17.5,18.85,20.82,17.27,102279,195159938.29,20.93,11.14,1.89,65.44
2024-09-25,920016,17.37,19.97,20.05,17.32,95139,175683024.2,14.48,5.94,1.12,60.87
2024-09-26,920016,19.2,19.31,20.37,18.98,74877,147338069.45,6.96,-3.3,-0.66,47.91
2024-09-27,920016,19.77,21.68,24.37,19.28,94917,202876955.22,26.36,12.27,2.37,60.73
2024-09-30,920016,22.62,28.22,28.22,22.58,96642,248480219.06,26.01,30.17,6.54,61.83
2024-10-08,920016,36.57,36.72,36.72,31.17,87411,303975722.7,19.67,30.12,8.5,55.93
2024-10-09,920016,31.87,29.75,42.86,29.75,95817,343737614.75,35.7,-18.98,-6.97,61.31
2024-10-10,920016,28.87,30.6,34.87,27.14,68773,211904351.25,25.98,2.86,0.85,44.0
2024-10-11,920016,30.87,27.49,30.87,25.49,51677,145924953.46,17.58,-10.16,-3.11,33.06
2024-10-14,920016,26.87,28.49,28.98,26.37,43831,122297449.92,9.49,3.64,1.0,28.04
2024-10-15,920016,27.87,26.02,29.12,25.67,43722,121480091.62,12.11,-8.67,-2.47,27.97
2024-10-16,920016,24.86,24.36,25.74,23.68,40344,100277456.93,7.92,-6.38,-1.66,25.81
2024-10-17,920016,24.56,28.02,28.75,24.27,73040,192750044.04,18.39,15.02,3.66,46.73
2024-10-18,920016,26.97,29.3,32.35,26.09,70325,203627957.24,22.34,4.57,1.28,45.0
2024-10-21,920016,27.96,31.87,34.87,27.96,69268,215523875.27,23.58,8.77,2.57,44.32
2024-10-22,920016,30.93,27.9,31.42,27.72,50264,148937320.02,11.61,-12.46,-3.97,32.16
2024-10-23,920016,27.37,27.67,28.87,26.98,29294,82371398.15,6.77,-0.82,-0.23,18.74
2024-10-24,920016,27.87,28.26,29.38,27.49,27307,77971894.05,6.83,2.13,0.59,17.47
2024-10-25,920016,27.87,28.57,30.76,27.68,49953,147092618.73,10.9,1.1,0.31,31.96
2024-10-28,920016,28.07,28.07,28.67,27.57,29864,83738120.43,3.85,-1.75,-0.5,19.11
2024-10-29,920016,27.88,28.63,28.86,27.5,36546,103596744.82,4.85,2.0,0.56,20.58
2024-10-30,920016,28.68,31.07,31.87,28.42,58917,179075201.88,12.05,8.52,2.44,33.18
