Date,股票代码,Open,Close,High,Low,Volume,Amount,Amplitude,Change,ChangeAmount,Turnover
2024-03-07,603588,4.95,4.89,5.01,4.88,270518,145213224.0,2.64,-0.61,-0.03,1.78
2024-03-08,603588,4.89,4.87,4.93,4.8,185204,97867212.0,2.66,-0.41,-0.02,1.22
2024-03-11,603588,4.87,5.03,5.04,4.86,275974,148271168.0,3.7,3.29,0.16,1.81
2024-03-12,603588,5.07,5.15,5.18,5.02,274695,151509084.0,3.18,2.39,0.12,1.8
2024-03-13,603588,5.15,5.08,5.15,5.06,203437,112171630.0,1.75,-1.36,-0.07,1.34
2024-03-14,603588,5.07,5.12,5.22,5.06,333508,186147417.0,3.15,0.79,0.04,2.19
2024-03-15,603588,5.1,5.31,5.34,5.09,444739,252411688.0,4.88,3.71,0.19,2.92
2024-03-18,603588,5.39,5.36,5.39,5.24,471478,270484502.0,2.82,0.94,0.05,3.1
2024-03-19,603588,5.35,5.3,5.43,5.29,317954,183764617.0,2.61,-1.12,-0.06,2.09
2024-03-20,603588,5.32,5.36,5.37,5.25,225121,129615663.0,2.26,1.13,0.06,1.48
2024-03-21,603588,5.37,5.39,5.43,5.32,221161,128503799.0,2.05,0.56,0.03,1.45
2024-03-22,603588,5.38,5.36,5.39,5.28,289391,166928837.0,2.04,-0.56,-0.03,1.9
2024-03-25,603588,5.32,5.33,5.46,5.25,272830,157928868.0,3.92,-0.56,-0.03,1.79
2024-03-26,603588,5.31,5.5,5.5,5.27,388036,226400246.0,4.32,3.19,0.17,2.55
2024-03-27,603588,5.47,5.32,5.57,5.3,323528,189155397.0,4.91,-3.27,-0.18,2.12
2024-03-28,603588,5.27,5.42,5.49,5.25,266237,155167078.0,4.51,1.88,0.1,1.75
2024-03-29,603588,5.41,5.46,5.52,5.36,209104,122945387.0,2.95,0.74,0.04,1.37
2024-04-01,603588,5.47,5.83,5.97,5.47,504158,311312914.0,9.16,6.78,0.37,3.31
2024-04-02,603588,5.81,5.83,5.92,5.72,312609,195522924.0,3.43,0.0,0.0,2.05
2024-04-03,603588,5.83,6.09,6.14,5.82,523912,335354092.0,5.49,4.46,0.26,3.44
2024-04-08,603588,6.18,6.1,6.49,6.07,826745,554322085.0,6.9,0.16,0.01,5.43
2024-04-09,603588,6.04,5.96,6.14,5.9,375969,241722928.0,3.93,-2.3,-0.14,2.47
2024-04-10,603588,5.96,5.89,6.07,5.83,311524,198711813.0,4.03,-1.17,-0.07,2.05
2024-04-11,603588,5.8,5.96,6.05,5.79,195608,124910983.0,4.41,1.19,0.07,1.28
2024-04-12,603588,5.97,5.89,6.02,5.84,199339,126265448.0,3.02,-1.17,-0.07,1.31
2024-04-15,603588,5.9,5.75,5.9,5.51,296246,182533072.0,6.62,-2.38,-0.14,1.94
2024-04-16,603588,5.73,5.42,5.73,5.4,251051,150019011.0,5.74,-5.74,-0.33,1.65
2024-04-17,603588,5.52,5.72,5.79,5.52,209405,128122039.0,4.98,5.54,0.3,1.37
2024-04-18,603588,5.7,5.64,5.74,5.63,161771,98828412.0,1.92,-1.4,-0.08,1.06
2024-04-19,603588,5.67,6.12,6.16,5.67,445266,285272894.0,8.69,8.51,0.48,2.92
2024-04-22,603588,6.17,6.16,6.4,6.02,439365,292643632.0,6.21,0.65,0.04,2.88
2024-04-23,603588,6.13,5.94,6.19,5.89,231150,149553455.0,4.87,-3.57,-0.22,1.52
2024-04-24,603588,5.93,6.12,6.18,5.88,171327,111088998.0,5.05,3.03,0.18,1.12
2024-04-25,603588,6.06,6.11,6.23,6.05,155458,102216113.0,2.94,-0.16,-0.01,1.02
2024-04-26,603588,5.87,6.01,6.13,5.83,320976,206026603.0,4.91,-1.64,-0.1,2.11
2024-04-29,603588,6.0,6.23,6.27,5.98,242636,159651509.0,4.83,3.66,0.22,1.59
2024-04-30,603588,6.19,6.15,6.26,6.08,140624,92205606.0,2.89,-1.28,-0.08,0.92
2024-05-06,603588,6.22,6.42,6.42,6.21,244216,165117511.0,3.41,4.39,0.27,1.6
2024-05-07,603588,6.37,6.62,6.67,6.33,286137,200243344.0,5.3,3.12,0.2,1.88
2024-05-08,603588,6.64,6.57,6.74,6.52,195591,137796129.0,3.32,-0.76,-0.05,1.28
2024-05-09,603588,6.52,6.59,6.66,6.52,153580,107705476.0,2.13,0.3,0.02,1.01
2024-05-10,603588,6.61,6.59,6.64,6.52,111849,78398316.0,1.82,0.0,0.0,0.73
2024-05-13,603588,6.56,6.47,6.57,6.4,180027,124382906.0,2.58,-1.82,-0.12,1.18
2024-05-14,603588,6.43,6.49,6.52,6.42,94095,64917725.0,1.55,0.31,0.02,0.62
2024-05-15,603588,6.49,6.28,6.5,6.28,160368,108825798.0,3.39,-3.24,-0.21,1.05
2024-05-16,603588,6.33,6.26,6.38,6.23,147988,99744028.0,2.39,-0.32,-0.02,0.97
2024-05-17,603588,6.28,6.43,6.43,6.24,143088,96641695.0,3.04,2.72,0.17,0.94
2024-05-20,603588,6.54,6.45,6.58,6.42,190063,131299946.0,2.49,0.31,0.02,1.25
2024-05-21,603588,6.45,6.27,6.46,6.23,146657,98953428.0,3.57,-2.79,-0.18,0.96
2024-05-22,603588,6.29,6.25,6.33,6.16,150247,100092612.0,2.71,-0.32,-0.02,0.99
2024-05-23,603588,6.24,6.06,6.24,6.01,175141,113925522.0,3.68,-3.04,-0.19,1.15
2024-05-24,603588,6.09,6.01,6.12,6.0,93101,60325085.0,1.98,-0.83,-0.05,0.61
2024-05-27,603588,6.07,6.12,6.12,5.96,99586,64405757.0,2.66,1.83,0.11,0.65
2024-05-28,603588,6.05,6.1,6.14,6.05,95666,62407024.0,1.47,-0.33,-0.02,0.63
