Date,股票代码,Open,Close,High,Low,Volume,Amount,Amplitude,Change,ChangeAmount,Turnover
2024-03-07,832662,13.37,12.8,13.67,12.78,23798,31977423.99,6.63,-4.69,-0.63,9.84
2024-03-08,832662,12.82,12.86,13.18,12.68,13026,17093789.47,3.91,0.47,0.06,5.39
2024-03-11,832662,12.84,13.38,13.63,12.79,21531,29060252.27,6.53,4.04,0.52,8.9
2024-03-12,832662,13.22,13.04,13.45,12.88,21781,29057480.55,4.26,-2.54,-0.34,9.01
2024-03-13,832662,13.03,12.22,13.1,12.19,26279,33600970.56,6.98,-6.29,-0.82,10.87
2024-03-14,832662,12.19,12.02,12.46,11.92,12527,15600847.96,4.42,-1.64,-0.2,5.18
2024-03-15,832662,12.06,13.76,14.43,11.93,64368,87438380.65,20.8,14.48,1.74,26.62
2024-03-18,832662,15.27,17.95,17.95,15.27,124302,206386704.87,19.48,30.45,4.19,51.41
2024-03-19,832662,17.77,16.19,17.97,15.91,83376,141939724.57,11.48,-9.81,-1.76,34.48
2024-03-20,832662,15.77,15.55,17.0,15.46,61732,101433770.23,9.51,-3.95,-0.64,25.53
2024-03-21,832662,15.73,15.94,16.21,14.61,55375,86278263.92,10.29,2.51,0.39,22.9
2024-03-22,832662,15.76,16.06,17.57,15.48,59176,99322533.89,13.11,0.75,0.12,24.47
2024-03-25,832662,15.57,14.24,15.97,14.23,42113,63740353.74,10.83,-11.33,-1.82,17.42
2024-03-26,832662,14.08,14.77,15.15,13.65,40190,58587833.53,10.53,3.72,0.53,16.62
2024-03-27,832662,14.58,13.56,15.41,13.53,44183,64951392.31,12.73,-8.19,-1.21,18.27
2024-03-28,832662,13.54,13.4,13.9,13.14,38814,53230262.59,5.6,-1.18,-0.16,16.05
2024-03-29,832662,13.32,13.28,13.82,13.27,25993,35576963.07,4.1,-0.9,-0.12,10.75
2024-04-01,832662,13.3,13.49,13.61,13.07,23294,31470842.37,4.07,1.58,0.21,9.63
2024-04-02,832662,13.4,13.1,13.87,13.07,23472,31977176.34,5.93,-2.89,-0.39,9.55
2024-04-03,832662,12.97,12.88,13.33,12.55,24990,32876074.27,5.95,-1.68,-0.22,10.17
2024-04-08,832662,12.81,12.42,13.17,12.37,18325,23783872.89,6.21,-3.57,-0.46,7.45
2024-04-09,832662,12.42,12.66,12.76,12.42,11995,15393118.87,2.74,1.93,0.24,4.88
2024-04-10,832662,12.51,13.16,13.63,12.48,31452,42154705.51,9.08,3.95,0.5,12.8
2024-04-11,832662,13.02,12.62,13.03,12.59,19379,25223411.86,3.34,-4.1,-0.54,7.88
2024-04-12,832662,12.57,12.17,12.81,12.11,14507,18421615.61,5.55,-3.57,-0.45,5.9
2024-04-15,832662,12.05,11.79,12.34,11.67,16627,20251486.74,5.51,-3.12,-0.38,6.76
2024-04-16,832662,11.77,10.78,11.77,10.55,17907,20219477.69,10.35,-8.57,-1.01,7.28
2024-04-17,832662,11.1,11.89,12.12,10.94,20400,24178373.59,10.95,10.3,1.11,8.3
2024-04-18,832662,11.75,11.75,12.2,11.52,20936,25377478.4,5.72,-1.18,-0.14,8.52
2024-04-19,832662,11.58,11.41,11.82,11.23,13370,15637134.76,5.02,-2.89,-0.34,5.44
2024-04-22,832662,11.37,11.23,11.58,10.97,7380,8488134.26,5.35,-1.58,-0.18,3.0
2024-04-23,832662,11.32,11.74,11.76,11.19,12892,15195619.45,5.08,4.54,0.51,5.24
2024-04-24,832662,11.57,11.97,12.47,11.57,16147,19912460.0,7.67,1.96,0.23,6.57
2024-04-25,832662,12.42,12.02,12.97,11.97,20365,25840030.73,8.35,0.42,0.05,8.29
2024-04-26,832662,12.49,12.76,12.95,12.08,30702,39330595.21,7.24,6.16,0.74,12.49
2024-04-29,832662,11.97,12.09,12.25,11.77,30491,37367810.16,3.76,-5.25,-0.67,12.4
2024-04-30,832662,12.08,11.53,12.35,11.45,18439,22278760.23,7.44,-4.63,-0.56,7.5
2024-05-06,832662,11.59,11.46,11.68,11.35,12116,14155095.25,2.86,-0.61,-0.07,4.93
2024-05-07,832662,11.37,11.35,11.54,11.07,19091,21985898.26,4.1,-0.96,-0.11,7.77
2024-05-08,832662,11.33,11.05,11.47,11.01,11891,13625321.92,4.05,-2.64,-0.3,4.84
2024-05-09,832662,11.02,10.98,11.15,10.94,7574,8533639.65,1.9,-0.63,-0.07,3.08
2024-05-10,832662,11.07,10.54,11.07,10.44,16263,17659235.92,5.74,-4.01,-0.44,6.62
2024-05-13,832662,10.45,10.42,10.61,10.33,6351,6803096.69,2.66,-1.14,-0.12,2.58
2024-05-14,832662,10.42,10.82,10.96,10.42,13239,14468734.17,5.18,3.84,0.4,5.39
2024-05-15,832662,10.87,10.47,10.9,10.45,8572,9307938.15,4.16,-3.23,-0.35,3.49
2024-05-16,832662,10.39,10.42,10.72,10.34,6724,7254802.78,3.63,-0.48,-0.05,2.74
2024-05-17,832662,10.32,10.42,10.56,10.22,7565,8001941.71,3.26,0.0,0.0,3.08
2024-05-20,832662,10.33,10.26,10.47,10.23,6435,6780755.59,2.3,-1.54,-0.16,2.62
2024-05-21,832662,10.19,10.43,10.76,10.19,12635,13654351.24,5.56,1.66,0.17,5.14
2024-05-22,832662,10.52,10.59,10.73,10.29,10118,10864267.81,4.22,1.53,0.16,4.12
2024-05-23,832662,10.71,10.92,11.39,10.25,25212,28176535.75,10.76,3.12,0.33,10.26
2024-05-24,832662,11.07,11.07,11.56,10.69,26431,30068864.08,7.97,1.37,0.15,10.75
2024-05-27,832662,11.04,10.77,11.15,10.56,15768,17394463.09,5.33,-2.71,-0.3,6.41
2024-05-28,832662,10.65,10.62,11.0,10.59,7431,8181326.78,3.81,-1.39,-0.15,3.02
2024-05-29,832662,10.65,10.54,10.89,10.54,7408,8070077.33,3.3,-0.75,-0.08,3.01
2024-05-30,832662,10.47,10.24,10.63,10.24,7091,7521419.53,3.7,-2.85,-0.3,2.88
2024-05-31,832662,10.27,10.21,10.49,10.19,5215,5485816.21,2.93,-0.29,-0.03,2.12
2024-06-03,832662,10.31,9.92,10.32,9.88,7647,7652472.55,4.31,-2.84,-0.29,3.11
2024-06-04,832662,9.98,9.88,10.0,9.74,3912,3851346.11,2.62,-0.4,-0.04,1.59
2024-06-05,832662,9.88,9.56,9.89,9.53,7845,7583249.11,3.64,-3.24,-0.32,3.19
2024-06-06,832662,9.5,9.22,9.75,9.22,7575,7170022.64,5.54,-3.56,-0.34,3.08
2024-06-07,832662,9.25,9.43,9.6,9.23,5230,4893246.34,4.01,2.28,0.21,2.13
2024-06-11,832662,9.41,9.61,9.65,9.4,4282,4087217.86,2.65,1.91,0.18,1.74
2024-06-12,832662,9.57,9.52,9.74,9.52,3929,3778633.26,2.29,-0.94,-0.09,1.6
2024-06-13,832662,9.58,9.38,9.65,9.38,4212,3994310.45,2.84,-1.47,-0.14,1.71
2024-06-14,832662,9.3,9.49,9.54,9.3,3222,3047466.86,2.56,1.17,0.11,1.31
2024-06-17,832662,9.59,9.36,9.59,9.32,2884,2706482.79,2.85,-1.37,-0.13,1.17
2024-06-18,832662,9.37,9.37,9.45,9.31,2784,2608138.33,1.5,0.11,0.01,1.13
2024-06-19,832662,9.35,9.58,9.77,9.33,7128,6828114.37,4.7,2.24,0.21,2.9
2024-06-20,832662,9.48,9.37,9.57,9.25,5200,4875861.7,3.34,-2.19,-0.21,2.12
2024-06-21,832662,9.47,9.74,9.97,9.45,10389,10078372.98,5.55,3.95,0.37,4.23
