Date,股票代码,Open,Close,High,Low,Volume,Amount,Amplitude,Change,ChangeAmount,Turnover
2024-03-07,605088,18.4,18.08,18.58,17.99,27735,52484298.0,3.18,-2.59,-0.48,1.65
2024-03-08,605088,18.01,18.27,18.34,17.9,17876,33571886.0,2.43,1.05,0.19,1.06
2024-03-11,605088,18.24,18.95,19.5,18.13,49862,96993940.0,7.5,3.72,0.68,2.96
2024-03-12,605088,19.11,18.75,19.11,18.45,37990,73222509.0,3.48,-1.06,-0.2,2.26
2024-03-13,605088,18.6,18.91,18.96,18.6,31191,60573559.0,1.92,0.85,0.16,1.85
2024-03-14,605088,18.85,19.07,19.46,18.77,36855,72674139.0,3.65,0.85,0.16,2.19
2024-03-15,605088,18.93,19.15,19.2,18.72,28493,55709220.0,2.52,0.42,0.08,1.69
2024-03-18,605088,19.13,19.89,19.97,19.12,42919,86680007.0,4.44,3.86,0.74,2.55
2024-03-19,605088,19.78,19.87,20.35,19.75,32458,66877891.0,3.02,-0.1,-0.02,1.93
2024-03-20,605088,19.75,20.08,20.18,19.73,24338,50021626.0,2.26,1.06,0.21,1.45
2024-03-21,605088,20.1,20.52,20.76,20.1,36633,77304084.0,3.29,2.19,0.44,2.18
2024-03-22,605088,20.38,20.04,20.79,19.95,33009,68837428.0,4.09,-2.34,-0.48,1.96
2024-03-25,605088,19.96,19.89,20.4,19.66,26294,54261456.0,3.69,-0.75,-0.15,1.56
2024-03-26,605088,20.0,20.94,21.04,19.85,51360,108241111.0,5.98,5.28,1.05,3.05
2024-03-27,605088,20.79,20.15,20.9,20.0,47687,100448631.0,4.3,-3.77,-0.79,2.83
2024-03-28,605088,19.98,20.48,20.59,19.8,34901,72998034.0,3.92,1.64,0.33,2.07
2024-03-29,605088,20.5,20.77,20.89,20.25,34084,72255893.0,3.13,1.42,0.29,2.02
2024-04-01,605088,20.88,22.91,22.91,20.31,113707,252414192.0,12.52,10.3,2.14,6.75
2024-04-02,605088,23.1,25.26,25.26,22.92,180097,453000963.0,10.21,10.26,2.35,10.7
2024-04-03,605088,25.29,24.53,27.85,23.5,261202,686751061.0,17.22,-2.89,-0.73,15.51
2024-04-08,605088,23.0,23.04,23.89,22.4,149788,357393034.0,6.07,-6.07,-1.49,8.9
2024-04-09,605088,23.04,24.08,24.17,23.01,136311,332325641.0,5.03,4.51,1.04,8.1
2024-04-10,605088,23.6,22.8,23.62,22.57,97362,229552528.0,4.36,-5.32,-1.28,5.78
2024-04-11,605088,22.7,24.26,24.88,22.06,129945,317423934.0,12.37,6.4,1.46,7.64
2024-04-12,605088,24.6,24.25,25.45,23.9,141294,357153223.0,6.39,-0.04,-0.01,8.31
2024-04-15,605088,24.21,23.47,24.89,23.12,110644,272991061.0,7.3,-3.22,-0.78,6.5
2024-04-16,605088,23.05,22.02,23.3,21.06,94934,214753199.0,9.54,-6.18,-1.45,5.58
2024-04-17,605088,22.35,23.24,23.4,22.35,76752,181151605.0,4.77,5.54,1.22,4.51
2024-04-18,605088,23.1,23.68,24.4,22.77,86873,211730573.0,7.01,1.89,0.44,5.11
2024-04-19,605088,23.68,23.38,23.73,22.86,61480,146479437.0,3.67,-1.27,-0.3,3.61
