Date,股票代码,Open,Close,High,Low,Volume,Amount,Amplitude,Change,ChangeAmount,Turnover
2024-03-07,603010,8.93,8.84,8.99,8.83,21755,19745402.0,1.79,-1.01,-0.09,0.45
2024-03-08,603010,8.84,8.81,8.91,8.75,17872,16076089.0,1.81,-0.34,-0.03,0.37
2024-03-11,603010,8.81,8.98,8.99,8.77,23281,21118958.0,2.5,1.93,0.17,0.48
2024-03-12,603010,9.0,9.09,9.09,8.95,19566,18018692.0,1.56,1.22,0.11,0.4
2024-03-13,603010,9.12,9.14,9.21,9.02,17707,16468417.0,2.09,0.55,0.05,0.36
2024-03-14,603010,9.11,9.01,9.2,8.94,19195,17756240.0,2.84,-1.42,-0.13,0.4
2024-03-15,603010,9.0,9.18,9.21,8.92,28029,25959717.0,3.22,1.89,0.17,0.58
2024-03-18,603010,9.24,9.37,9.37,9.13,28653,27111242.0,2.61,2.07,0.19,0.59
2024-03-19,603010,9.36,9.34,9.41,9.3,24459,23321666.0,1.17,-0.32,-0.03,0.5
2024-03-20,603010,9.36,9.43,9.45,9.32,20105,19235683.0,1.39,0.96,0.09,0.41
2024-03-21,603010,9.5,9.39,9.5,9.31,16711,16020972.0,2.01,-0.42,-0.04,0.34
2024-03-22,603010,9.4,9.27,9.45,9.23,20011,19010083.0,2.34,-1.28,-0.12,0.41
2024-03-25,603010,9.29,9.07,9.34,9.04,23173,21675529.0,3.24,-2.16,-0.2,0.48
2024-03-26,603010,9.06,9.0,9.22,8.89,25091,23010615.0,3.64,-0.77,-0.07,0.52
2024-03-27,603010,9.02,8.8,9.03,8.8,23561,21433878.0,2.56,-2.22,-0.2,0.49
2024-03-28,603010,8.78,8.85,8.95,8.75,22109,19965991.0,2.27,0.57,0.05,0.46
2024-03-29,603010,8.84,8.94,8.97,8.76,17021,15437952.0,2.37,1.02,0.09,0.35
2024-04-01,603010,9.03,9.26,9.27,8.99,26154,24466579.0,3.13,3.58,0.32,0.54
2024-04-02,603010,9.28,9.4,9.46,9.21,32223,30784970.0,2.7,1.51,0.14,0.66
2024-04-03,603010,9.43,9.46,9.5,9.38,24791,23844338.0,1.28,0.64,0.06,0.51
2024-04-08,603010,9.46,9.24,9.54,9.23,25722,24550233.0,3.28,-2.33,-0.22,0.53
2024-04-09,603010,9.27,9.49,9.5,9.23,27444,26360292.0,2.92,2.71,0.25,0.57
2024-04-10,603010,9.48,9.44,9.57,9.33,21831,21043836.0,2.53,-0.53,-0.05,0.45
2024-04-11,603010,9.44,9.4,9.52,9.24,20647,19867397.0,2.97,-0.42,-0.04,0.43
2024-04-12,603010,9.35,9.33,9.47,9.27,18341,17503579.0,2.13,-0.74,-0.07,0.38
2024-04-15,603010,9.33,9.01,9.44,8.9,27911,25908237.0,5.79,-3.43,-0.32,0.58
2024-04-16,603010,9.01,8.71,9.08,8.7,45224,40638850.0,4.22,-3.33,-0.3,0.93
