Date,股票代码,Open,Close,High,Low,Volume,Amount,Amplitude,Change,ChangeAmount,Turnover
2024-03-07,831010,4.41,4.35,4.46,4.33,42284,18770222.0,2.88,-3.76,-0.17,2.62
2024-03-08,831010,4.34,4.3,4.38,4.25,28908,12575731.25,2.99,-1.15,-0.05,1.79
2024-03-11,831010,4.32,4.39,4.47,4.26,28464,12528769.33,4.88,2.09,0.09,1.77
2024-03-12,831010,4.38,4.39,4.43,4.34,26433,11692865.0,2.05,0.0,0.0,1.64
2024-03-13,831010,4.42,4.39,4.55,4.38,26759,12016769.5,3.87,0.0,0.0,1.66
2024-03-14,831010,4.39,4.32,4.46,4.32,21051,9302452.58,3.19,-1.59,-0.07,1.31
2024-03-15,831010,4.37,4.48,4.53,4.31,47458,21402500.03,5.09,3.7,0.16,2.94
2024-03-18,831010,4.5,4.52,4.6,4.44,30288,13773958.51,3.57,0.89,0.04,1.88
2024-03-19,831010,4.7,4.57,4.83,4.52,65580,30803862.19,6.86,1.11,0.05,4.07
2024-03-20,831010,4.51,4.51,4.6,4.45,29701,13531050.38,3.28,-1.31,-0.06,1.84
2024-03-21,831010,4.85,4.68,5.08,4.65,129956,63476799.76,9.53,3.77,0.17,8.06
2024-03-22,831010,4.58,4.75,4.77,4.53,83722,39200659.69,5.13,1.5,0.07,5.19
2024-03-25,831010,4.8,5.02,5.14,4.8,135621,68207797.93,7.16,5.68,0.27,8.41
2024-03-26,831010,4.91,4.79,5.08,4.75,63799,31318249.63,6.57,-4.58,-0.23,3.96
2024-03-27,831010,4.8,4.72,4.9,4.63,44592,21508954.3,5.64,-1.46,-0.07,2.77
2024-03-28,831010,4.75,4.72,4.89,4.67,42687,20606673.93,4.66,0.0,0.0,2.65
2024-03-29,831010,4.72,4.61,4.8,4.56,48217,22478358.17,5.08,-2.33,-0.11,2.99
2024-04-01,831010,4.58,4.61,4.63,4.57,34278,15927721.1,1.3,0.0,0.0,2.13
2024-04-02,831010,4.62,4.63,4.78,4.59,35861,16873525.8,4.12,0.43,0.02,2.23
2024-04-03,831010,4.62,4.68,4.78,4.41,68245,31654234.0,7.99,1.08,0.05,4.23
2024-04-08,831010,4.61,4.46,4.67,4.46,40009,18389109.2,4.49,-4.7,-0.22,2.48
2024-04-09,831010,4.4,4.39,4.48,4.3,35568,15743734.68,4.04,-1.57,-0.07,2.21
2024-04-10,831010,4.39,4.55,4.75,4.33,65641,30384636.2,9.57,3.64,0.16,4.07
2024-04-11,831010,4.51,4.41,4.54,4.41,39344,17710342.47,2.86,-3.08,-0.14,2.44
2024-04-12,831010,4.44,4.31,4.47,4.31,36857,16342815.68,3.63,-2.27,-0.1,2.29
2024-04-15,831010,4.27,4.08,4.35,4.05,43116,18199173.85,6.96,-5.34,-0.23,2.68
2024-04-16,831010,4.1,3.72,4.1,3.69,30713,11943614.85,10.05,-8.82,-0.36,1.91
2024-04-17,831010,3.8,3.93,4.0,3.8,22730,9011391.42,5.38,5.65,0.21,1.41
2024-04-18,831010,3.93,3.89,3.97,3.86,18986,7535909.9,2.8,-1.02,-0.04,1.18
2024-04-19,831010,3.94,4.09,4.25,3.84,57501,23985405.63,10.54,5.14,0.2,3.57
2024-04-22,831010,4.01,3.93,4.01,3.86,29440,11708916.17,3.67,-3.91,-0.16,1.83
2024-04-23,831010,3.91,3.94,3.97,3.89,22382,8929108.76,2.04,0.25,0.01,1.39
2024-04-24,831010,4.07,3.97,4.17,3.95,32055,13054764.25,5.58,0.76,0.03,1.99
2024-04-25,831010,3.95,3.92,3.97,3.9,25307,10069477.92,1.76,-1.26,-0.05,1.57
2024-04-26,831010,3.9,3.96,3.98,3.9,22171,8855399.92,2.04,1.02,0.04,1.38
2024-04-29,831010,4.01,4.03,4.07,3.97,25931,10536401.1,2.53,1.77,0.07,1.61
2024-04-30,831010,4.04,4.05,4.1,4.02,23777,9747540.32,1.99,0.5,0.02,1.48
