Date,股票代码,Open,Close,High,Low,Volume,Amount,Amplitude,Change,ChangeAmount,Turnover
2024-03-07,837821,12.17,11.27,12.18,11.27,19323,31919689.85,7.55,-6.47,-0.78,10.58
2024-03-08,837821,11.46,11.95,12.03,10.97,22198,36714810.22,9.41,6.03,0.68,12.16
2024-03-11,837821,11.78,11.65,11.92,11.43,19045,31263592.65,4.1,-2.51,-0.3,10.43
2024-03-12,837821,11.63,11.21,11.74,11.19,17624,28411981.85,4.72,-3.78,-0.44,9.65
2024-03-13,837821,11.32,10.86,11.52,10.74,15530,24279408.86,6.96,-3.12,-0.35,8.5
2024-03-14,837821,10.74,10.82,11.13,10.69,10533,16180485.45,4.05,-0.37,-0.04,5.77
2024-03-15,837821,10.75,11.39,11.57,10.56,26611,42118622.51,9.33,5.27,0.57,14.57
2024-03-18,837821,11.28,11.39,11.54,11.24,14086,22663390.36,2.63,0.0,0.0,7.71
2024-03-19,837821,11.5,11.64,12.01,11.39,23565,39277981.29,5.44,2.19,0.25,12.9
2024-03-20,837821,11.68,11.41,11.79,11.32,16106,26032435.11,4.04,-1.98,-0.23,8.82
2024-03-21,837821,11.35,10.84,11.49,10.79,18660,29065058.29,6.13,-5.0,-0.57,10.22
2024-03-22,837821,10.84,10.59,11.0,10.59,13708,20760350.73,3.78,-2.31,-0.25,7.51
2024-03-25,837821,10.41,9.93,10.59,9.9,14354,20723071.67,6.52,-6.23,-0.66,7.86
2024-03-26,837821,10.02,9.68,10.11,9.54,11383,15749486.88,5.74,-2.52,-0.25,6.23
2024-03-27,837821,9.84,9.75,10.16,9.68,12718,17875288.82,4.96,0.72,0.07,6.96
2024-03-28,837821,9.89,9.77,10.02,9.46,16517,22672352.04,5.74,0.21,0.02,9.05
2024-03-29,837821,9.75,9.51,9.95,9.48,11311,15391264.39,4.81,-2.66,-0.26,6.19
2024-04-01,837821,9.61,9.56,9.67,9.48,7597,10260142.68,2.0,0.53,0.05,4.16
2024-04-02,837821,9.65,9.19,9.65,9.19,10597,14044937.62,4.81,-3.87,-0.37,5.8
2024-04-03,837821,9.25,8.77,9.31,8.72,11979,15206602.99,6.42,-4.57,-0.42,6.56
2024-04-08,837821,8.85,8.28,8.85,8.26,11800,14162587.7,6.73,-5.59,-0.49,6.46
2024-04-09,837821,8.34,8.44,8.54,8.29,6855,8168274.43,3.02,1.93,0.16,3.75
2024-04-10,837821,8.44,9.13,9.46,8.36,23937,30720590.66,13.03,8.18,0.69,13.11
2024-04-11,837821,8.98,8.91,9.17,8.89,10066,12847123.73,3.07,-2.41,-0.22,5.51
2024-04-12,837821,9.01,8.89,9.14,8.64,11184,14117016.83,5.61,-0.22,-0.02,6.12
2024-04-15,837821,8.73,8.25,8.99,8.07,13383,16017825.12,10.35,-7.2,-0.64,7.33
2024-04-16,837821,8.1,7.39,8.3,7.38,12538,13625723.37,11.15,-10.42,-0.86,6.87
2024-04-17,837821,7.53,8.18,8.18,7.53,16048,18044622.28,8.8,10.69,0.79,8.79
2024-04-18,837821,7.99,8.18,8.65,7.96,15147,17786380.89,8.44,0.0,0.0,8.29
2024-04-19,837821,8.28,7.7,8.29,7.7,11976,13468439.12,7.21,-5.87,-0.48,6.56
2024-04-22,837821,7.6,7.7,7.86,7.48,7542,8207870.95,4.94,0.0,0.0,4.13
2024-04-23,837821,7.81,7.88,8.14,7.61,9738,10977305.19,6.88,2.34,0.18,5.33
2024-04-24,837821,7.81,8.68,9.09,7.79,31619,37783808.82,16.5,10.15,0.8,17.31
2024-04-25,837821,8.41,8.21,8.57,8.15,22263,26376470.42,4.84,-5.41,-0.47,12.19
2024-04-26,837821,8.21,9.11,9.16,8.13,32847,40618917.71,12.55,10.96,0.9,17.99
2024-04-29,837821,9.14,9.17,9.54,8.75,29021,37461798.57,8.67,0.66,0.06,15.89
2024-04-30,837821,9.29,9.0,9.29,8.93,12449,15980979.42,3.93,-1.85,-0.17,6.82
2024-05-06,837821,9.13,9.19,9.75,9.11,17164,22786832.09,7.11,2.11,0.19,9.4
2024-05-07,837821,9.18,8.89,9.32,8.83,16074,20520124.35,5.33,-3.26,-0.3,8.8
2024-05-08,837821,8.67,8.54,8.95,8.51,11694,14372838.05,4.95,-3.94,-0.35,6.4
2024-05-09,837821,8.58,8.48,8.71,8.47,10771,13074293.76,2.81,-0.7,-0.06,5.9
2024-05-10,837821,8.46,8.27,8.54,8.18,10632,12495065.44,4.25,-2.48,-0.21,2.93
2024-05-13,837821,8.42,8.31,8.42,8.12,5641,6608808.43,3.63,0.48,0.04,1.55
2024-05-14,837821,8.35,8.54,8.74,8.34,12227,14866209.35,4.81,2.77,0.23,3.36
2024-05-15,837821,8.56,8.62,8.93,8.52,12967,15976598.83,4.8,0.94,0.08,3.57
2024-05-16,837821,8.74,8.6,8.94,8.55,11849,14619938.47,4.52,-0.23,-0.02,3.26
2024-05-17,837821,8.53,8.42,8.61,8.32,11856,14203177.96,3.37,-2.09,-0.18,3.26
2024-05-20,837821,8.44,8.26,8.55,8.25,9182,10857431.13,3.56,-1.9,-0.16,2.53
2024-05-21,837821,8.26,8.3,8.38,8.15,6224,7266290.51,2.78,0.48,0.04,1.71
2024-05-22,837821,8.27,8.44,8.46,8.2,6564,7776626.13,3.13,1.69,0.14,1.81
2024-05-23,837821,8.41,9.05,9.54,8.29,33852,43263047.54,14.81,7.23,0.61,9.32
2024-05-24,837821,9.11,8.68,9.17,8.68,16628,20992786.03,5.41,-4.09,-0.37,4.58
2024-05-27,837821,8.75,8.81,8.92,8.57,11102,13755288.83,4.03,1.5,0.13,3.05
2024-05-28,837821,8.79,9.1,9.54,8.79,23392,30641602.5,8.51,3.29,0.29,6.44
2024-05-29,837821,8.97,9.11,9.37,8.91,15739,20265699.54,5.05,0.11,0.01,4.33
2024-05-30,837821,9.04,9.03,9.17,8.93,10404,13303493.64,2.63,-0.88,-0.08,2.86
2024-05-31,837821,8.97,8.97,9.36,8.96,14458,18702952.62,4.43,-0.66,-0.06,3.98
2024-06-03,837821,8.91,9.32,9.32,8.75,20738,26856325.43,6.35,3.9,0.35,5.71
2024-06-04,837821,9.18,9.02,9.37,8.95,15793,20448670.78,4.51,-3.22,-0.3,4.35
2024-06-05,837821,9.02,8.67,9.17,8.66,11905,15040744.99,5.65,-3.88,-0.35,3.28
2024-06-06,837821,8.86,9.54,10.37,8.67,61234,84708678.81,19.61,10.03,0.87,16.85
2024-06-07,837821,9.32,9.96,9.97,9.11,48282,64518534.89,9.01,4.4,0.42,13.29
2024-06-11,837821,9.64,11.55,12.45,9.64,82118,128099386.14,28.21,15.96,1.59,22.6
2024-06-12,837821,10.96,11.42,11.54,10.8,62365,98354313.67,6.41,-1.13,-0.13,17.16
2024-06-13,837821,11.39,10.76,12.01,10.68,62674,100575099.3,11.65,-5.78,-0.66,17.25
2024-06-14,837821,10.61,10.96,11.51,10.34,50690,78359195.76,10.87,1.86,0.2,13.95
2024-06-17,837821,10.98,11.69,12.07,10.68,61737,100020343.31,12.68,6.66,0.73,16.99
2024-06-18,837821,12.36,11.61,13.16,11.34,60826,104027060.94,15.57,-0.68,-0.08,16.74
2024-06-19,837821,11.61,11.43,12.0,11.18,44702,72573298.63,7.06,-1.55,-0.18,12.3
2024-06-20,837821,11.54,11.24,11.77,11.04,35943,57609253.57,6.39,-1.66,-0.19,9.89
2024-06-21,837821,10.9,10.59,11.24,10.55,34032,52403263.6,6.14,-5.78,-0.65,9.36
2024-06-24,837821,10.61,11.04,11.52,10.39,39734,62314741.87,10.67,4.25,0.45,10.93
2024-06-25,837821,10.71,10.49,11.12,10.28,30693,46057670.72,7.61,-4.98,-0.55,8.45
2024-06-26,837821,10.5,11.15,11.59,10.0,63047,69660799.42,15.16,6.29,0.66,12.39
2024-06-27,837821,11.0,10.62,11.66,10.5,54292,60768886.63,10.4,-4.75,-0.53,10.67
2024-06-28,837821,11.2,13.8,13.8,11.2,99527,130088969.37,24.48,29.94,3.18,19.56
2024-07-01,837821,15.77,14.36,16.38,13.8,144561,216306842.45,18.7,4.06,0.56,28.41
2024-07-02,837821,14.52,17.14,18.38,14.19,139435,220802401.76,29.18,19.36,2.78,27.41
2024-07-03,837821,16.8,16.1,17.8,15.7,87697,145175650.19,12.25,-6.07,-1.04,17.24
2024-07-04,837821,16.48,17.5,18.97,16.22,109302,193557668.66,17.08,8.7,1.4,21.48
2024-07-05,837821,17.07,16.72,18.31,16.3,94735,163192730.81,11.49,-4.46,-0.78,18.62
2024-07-08,837821,16.22,15.43,16.8,15.0,82587,132310433.89,10.77,-7.72,-1.29,16.23
2024-07-09,837821,16.05,20.05,20.05,15.79,122017,218754520.66,27.61,29.94,4.62,23.98
2024-07-10,837821,19.0,20.9,20.9,18.62,119692,232931988.9,11.37,4.24,0.85,23.53
2024-07-11,837821,20.62,19.98,21.88,19.68,99332,206058586.27,10.53,-4.4,-0.92,19.52
2024-07-12,837821,18.63,21.2,23.5,18.6,114618,233119635.14,24.52,6.11,1.22,22.53
2024-07-15,837821,21.2,24.31,26.08,21.0,104486,242678944.85,23.96,14.67,3.11,20.54
2024-07-16,837821,24.0,29.5,31.0,23.81,118418,312604436.51,29.58,21.35,5.19,23.27
2024-07-17,837821,29.0,29.11,35.0,28.05,130886,402280022.9,23.56,-1.32,-0.39,25.73
2024-07-18,837821,29.0,28.2,31.95,27.5,114390,338271596.22,15.29,-3.13,-0.91,22.48
2024-07-19,837821,27.3,30.0,30.29,25.6,115429,324144081.33,16.63,6.38,1.8,22.69
2024-07-22,837821,29.0,26.92,30.42,26.75,83716,242115680.12,12.23,-10.27,-3.08,16.45
2024-07-23,837821,27.9,30.12,32.3,27.5,105845,317463873.34,17.83,11.89,3.2,20.8
2024-07-24,837821,31.0,31.55,35.0,29.21,115032,372353296.22,19.22,4.75,1.43,22.61
2024-07-25,837821,30.2,31.5,31.74,29.32,89830,273379300.35,7.67,-0.16,-0.05,17.66
2024-07-26,837821,32.51,30.75,34.1,30.39,90545,292518183.24,11.78,-2.38,-0.75,17.8
2024-07-29,837821,29.83,29.1,32.31,28.0,90027,269049267.9,14.02,-5.37,-1.65,17.69
2024-07-30,837821,28.01,26.99,29.0,25.91,99096,269751837.68,10.62,-7.25,-2.11,19.48
2024-07-31,837821,27.0,25.62,27.51,25.44,87232,228136000.37,7.67,-5.08,-1.37,17.15
