Date,股票代码,Open,Close,High,Low,Volume,Amount,Amplitude,Change,ChangeAmount,Turnover
2024-03-07,870866,6.09,6.05,6.16,6.01,12685,7910639.25,2.46,-0.82,-0.05,2.02
2024-03-08,870866,6.05,6.05,6.09,5.99,6680,4132115.32,1.65,0.0,0.0,1.06
2024-03-11,870866,6.06,6.09,6.1,6.03,9560,5942656.67,1.16,0.66,0.04,1.52
2024-03-12,870866,6.09,6.11,6.13,6.05,8655,5404772.65,1.31,0.33,0.02,1.38
2024-03-13,870866,6.22,6.05,6.34,6.05,14694,9261842.85,4.75,-0.98,-0.06,2.34
2024-03-14,870866,6.0,5.95,6.09,5.85,11519,7077465.99,3.97,-1.65,-0.1,1.83
2024-03-15,870866,5.93,6.14,6.2,5.93,22101,13843599.51,4.54,3.19,0.19,3.52
2024-03-18,870866,6.09,6.14,6.15,6.09,12649,7921589.87,0.98,0.0,0.0,2.01
2024-03-19,870866,6.14,6.1,6.14,6.06,9317,5820901.17,1.3,-0.65,-0.04,1.48
2024-03-20,870866,6.07,6.1,6.14,6.07,8289,5190052.15,1.15,0.0,0.0,1.32
2024-03-21,870866,6.1,6.11,6.14,6.1,8581,5372959.44,0.66,0.16,0.01,1.37
2024-03-22,870866,6.08,6.18,6.2,6.08,16352,10286706.33,1.96,1.15,0.07,2.6
2024-03-25,870866,6.2,6.16,6.34,6.11,20542,13153341.29,3.72,-0.32,-0.02,3.27
2024-03-26,870866,6.12,6.1,6.16,5.97,12246,7590726.88,3.08,-0.97,-0.06,1.95
2024-03-27,870866,6.15,6.16,6.3,6.01,13848,8762122.62,4.75,0.98,0.06,2.2
2024-03-28,870866,6.15,6.13,6.28,6.06,16486,10459664.56,3.57,-0.49,-0.03,2.62
2024-03-29,870866,6.09,6.11,6.19,6.05,6286,3919934.0,2.28,-0.33,-0.02,1.0
2024-04-01,870866,6.13,6.1,6.18,6.07,5296,3315845.2,1.8,-0.16,-0.01,0.84
2024-04-02,870866,6.14,6.08,6.14,6.05,4184,2610239.57,1.48,-0.33,-0.02,0.67
2024-04-03,870866,6.1,6.04,6.13,5.97,5772,3571946.69,2.63,-0.66,-0.04,0.92
2024-04-08,870866,6.06,5.96,6.08,5.94,5648,3466089.32,2.32,-1.32,-0.08,0.9
2024-04-09,870866,5.99,5.95,5.99,5.93,5259,3211663.2,1.01,-0.17,-0.01,0.84
2024-04-10,870866,5.97,6.03,6.17,5.93,12304,7644474.29,4.03,1.34,0.08,1.96
2024-04-11,870866,5.99,5.98,6.05,5.95,8110,4975810.31,1.66,-0.83,-0.05,1.29
2024-04-12,870866,5.96,5.94,6.0,5.93,2699,1647861.04,1.17,-0.67,-0.04,0.43
2024-04-15,870866,5.94,5.73,6.0,5.68,8190,4851076.67,5.39,-3.54,-0.21,1.3
2024-04-16,870866,5.79,5.36,5.81,5.35,7499,4258696.16,8.03,-6.46,-0.37,1.19
2024-04-17,870866,5.57,5.57,5.62,5.45,5761,3280661.56,3.17,3.92,0.21,0.92
2024-04-18,870866,5.54,5.52,5.59,5.52,3676,2095823.22,1.26,-0.9,-0.05,0.59
2024-04-19,870866,5.53,5.6,5.74,5.49,8368,4827907.59,4.53,1.45,0.08,1.33
2024-04-22,870866,5.66,5.51,5.66,5.5,4246,2414319.5,2.86,-1.61,-0.09,0.68
2024-04-23,870866,5.49,5.5,5.57,5.45,3194,1803812.08,2.18,-0.18,-0.01,0.51
2024-04-24,870866,5.55,5.5,5.55,5.47,2404,1356384.46,1.45,0.0,0.0,0.38
2024-04-25,870866,5.5,5.43,5.5,5.4,3368,1888782.63,1.82,-1.27,-0.07,0.54
2024-04-26,870866,5.48,5.47,5.48,5.41,2162,1210308.02,1.29,0.74,0.04,0.34
2024-04-29,870866,5.46,5.58,5.63,5.4,6147,3486523.58,4.2,2.01,0.11,0.98
2024-04-30,870866,5.56,5.57,5.61,5.53,4366,2500041.58,1.43,-0.18,-0.01,0.7
2024-05-06,870866,5.64,5.69,5.7,5.58,6195,3599557.56,2.15,2.15,0.12,0.99
2024-05-07,870866,5.66,5.65,5.68,5.61,3442,1994866.3,1.23,-0.7,-0.04,0.55
2024-05-08,870866,5.68,5.61,5.69,5.6,2593,1497667.73,1.59,-0.71,-0.04,0.41
2024-05-09,870866,5.56,5.63,5.64,5.53,4481,2579152.92,1.96,0.36,0.02,0.67
2024-05-10,870866,5.63,5.6,5.63,5.54,2829,1619570.72,1.6,-0.53,-0.03,0.42
2024-05-13,870866,5.6,5.56,5.6,5.52,4490,2562811.73,1.43,-0.71,-0.04,0.67
2024-05-14,870866,5.55,5.56,5.6,5.55,1555,890969.55,0.9,0.0,0.0,0.23
2024-05-15,870866,5.59,5.54,5.59,5.54,2157,1231129.24,0.9,-0.36,-0.02,0.32
2024-05-16,870866,5.59,5.54,5.59,5.51,2575,1465067.74,1.44,0.0,0.0,0.39
2024-05-17,870866,5.58,5.52,5.58,5.47,2039,1153658.37,1.99,-0.36,-0.02,0.3
2024-05-20,870866,5.59,5.51,5.59,5.5,3729,2058337.79,1.63,-0.18,-0.01,0.56
2024-05-21,870866,5.55,5.51,5.55,5.5,3127,1722726.7,0.91,0.0,0.0,0.47
2024-05-22,870866,5.54,5.52,5.57,5.5,2440,1351818.56,1.27,0.18,0.01,0.36
2024-05-23,870866,5.51,5.67,5.75,5.48,9436,5321147.83,4.89,2.72,0.15,1.41
2024-05-24,870866,5.74,5.61,5.79,5.6,7145,4078486.15,3.35,-1.06,-0.06,1.07
2024-05-27,870866,5.6,5.59,5.61,5.52,3030,1679780.54,1.6,-0.36,-0.02,0.45
2024-05-28,870866,5.58,5.6,5.73,5.54,2860,1611919.25,3.4,0.18,0.01,0.43
2024-05-29,870866,5.61,5.57,5.63,5.53,1801,1002126.23,1.79,-0.54,-0.03,0.27
2024-05-30,870866,5.54,5.5,5.58,5.5,1935,1067865.08,1.44,-1.26,-0.07,0.29
2024-05-31,870866,5.52,5.52,5.54,5.48,1255,690655.0,1.09,0.36,0.02,0.19
2024-06-03,870866,5.59,5.35,5.59,5.35,4550,2461984.14,4.35,-3.08,-0.17,0.68
2024-06-04,870866,5.41,5.39,5.41,5.35,2940,1577626.84,1.12,0.75,0.04,0.44
2024-06-05,870866,5.38,5.34,5.39,5.33,1826,978249.13,1.11,-0.93,-0.05,0.27
2024-06-06,870866,5.3,5.27,5.43,5.27,4414,2334154.71,3.0,-1.31,-0.07,0.66
2024-06-07,870866,5.33,5.33,5.34,5.28,3016,1603191.48,1.14,1.14,0.06,0.45
2024-06-11,870866,5.38,5.29,5.38,5.28,1662,879523.4,1.88,-0.75,-0.04,0.25
2024-06-12,870866,5.33,5.31,5.33,5.28,1171,620494.23,0.95,0.38,0.02,0.18
2024-06-13,870866,5.34,5.28,5.34,5.25,1279,674727.91,1.69,-0.56,-0.03,0.19
2024-06-14,870866,5.29,5.29,5.32,5.27,978,517023.41,0.95,0.19,0.01,0.15
2024-06-17,870866,5.31,5.21,5.31,5.05,2064,1075081.48,4.91,-1.51,-0.08,0.31
2024-06-18,870866,5.22,5.19,5.24,5.16,1290,668573.8,1.54,-0.38,-0.02,0.19
2024-06-19,870866,5.24,5.26,5.32,5.15,2672,1398729.11,3.28,1.35,0.07,0.4
2024-06-20,870866,5.28,5.21,5.28,5.17,840,437023.46,2.09,-0.95,-0.05,0.13
2024-06-21,870866,5.22,5.27,5.35,5.16,1360,718453.37,3.65,1.15,0.06,0.2
2024-06-24,870866,5.25,5.08,5.26,5.05,1805,926338.54,3.98,-3.61,-0.19,0.27
2024-06-25,870866,5.12,5.1,5.12,5.04,2228,1133986.95,1.57,0.39,0.02,0.33
2024-06-26,870866,5.07,5.19,5.21,5.07,1237,635858.22,2.75,1.76,0.09,0.19
2024-06-27,870866,5.16,5.1,5.19,5.08,1234,631656.3,2.12,-1.73,-0.09,0.18
2024-06-28,870866,5.15,5.08,5.16,5.08,914,467895.53,1.57,-0.39,-0.02,0.14
2024-07-01,870866,5.13,5.18,5.25,5.04,3633,1873458.63,4.13,1.97,0.1,0.54
2024-07-02,870866,5.15,5.12,5.18,5.06,2515,1285767.23,2.32,-1.16,-0.06,0.38
2024-07-03,870866,5.13,5.12,5.16,5.07,818,419461.82,1.76,0.0,0.0,0.12
2024-07-04,870866,5.15,5.07,5.15,5.06,647,329438.9,1.76,-0.98,-0.05,0.1
2024-07-05,870866,5.07,5.1,5.1,5.06,347,176453.51,0.79,0.59,0.03,0.05
2024-07-08,870866,5.07,4.95,5.07,4.93,1231,613412.89,2.75,-2.94,-0.15,0.18
2024-07-09,870866,4.95,5.0,5.03,4.85,1682,831422.55,3.64,1.01,0.05,0.25
2024-07-10,870866,5.02,4.98,5.03,4.95,2171,1080573.79,1.6,-0.4,-0.02,0.32
2024-07-11,870866,5.0,5.07,5.08,4.97,2026,1022595.69,2.21,1.81,0.09,0.3
2024-07-12,870866,5.05,5.06,5.09,5.05,956,484299.45,0.79,-0.2,-0.01,0.14
2024-07-15,870866,5.12,5.08,5.12,5.0,2235,1128503.85,2.37,0.4,0.02,0.33
2024-07-16,870866,5.06,5.17,5.17,5.03,3988,2044366.01,2.76,1.77,0.09,0.6
2024-07-17,870866,5.19,5.53,5.7,5.19,19321,10548575.44,9.86,6.96,0.36,2.89
2024-07-18,870866,5.47,5.42,5.59,5.28,7801,4194993.31,5.61,-1.99,-0.11,1.17
2024-07-19,870866,5.41,5.34,5.45,5.25,7350,3918532.45,3.69,-1.48,-0.08,1.1
2024-07-22,870866,5.26,5.26,5.33,5.2,4002,2103590.44,2.43,-1.5,-0.08,0.6
2024-07-23,870866,5.26,5.15,5.29,5.14,4173,2164499.19,2.85,-2.09,-0.11,0.62
2024-07-24,870866,5.16,5.02,5.16,5.0,3283,1653326.48,3.11,-2.52,-0.13,0.49
2024-07-25,870866,5.02,5.05,5.11,5.0,1857,941051.78,2.19,0.6,0.03,0.28
2024-07-26,870866,5.11,5.1,5.11,5.04,1790,908249.56,1.39,0.99,0.05,0.27
2024-07-29,870866,5.04,5.1,5.12,5.01,1475,747041.73,2.16,0.0,0.0,0.22
2024-07-30,870866,5.11,5.12,5.19,5.07,2441,1251978.53,2.35,0.39,0.02,0.37
2024-07-31,870866,5.19,5.18,5.21,5.11,4361,2250419.79,1.95,1.17,0.06,0.65
2024-08-01,870866,5.2,5.17,5.2,5.15,1728,893805.25,0.97,-0.19,-0.01,0.26
2024-08-02,870866,5.13,5.13,5.17,5.11,817,420558.5,1.16,-0.77,-0.04,0.12
2024-08-05,870866,5.08,5.02,5.16,5.0,2703,1366058.42,3.12,-2.14,-0.11,0.4
2024-08-06,870866,5.1,5.14,5.24,5.1,4127,2136935.9,2.79,2.39,0.12,0.62
2024-08-07,870866,5.09,5.06,5.09,5.04,2707,1370429.9,0.97,-1.56,-0.08,0.4
