Date,股票代码,Open,Close,High,Low,Volume,Amount,Amplitude,Change,ChangeAmount,Turnover
2024-03-07,836871,7.08,6.85,7.08,6.72,6342,4493150.87,5.16,-1.72,-0.12,1.6
2024-03-08,836871,6.82,6.85,6.93,6.78,2935,2061314.75,2.19,0.0,0.0,0.74
2024-03-11,836871,6.8,7.01,7.03,6.58,7687,5416086.6,6.57,2.34,0.16,1.94
2024-03-12,836871,7.01,7.18,7.25,6.91,11800,8648002.03,4.85,2.43,0.17,2.98
2024-03-13,836871,7.3,6.96,7.3,6.9,6612,4782922.55,5.57,-3.06,-0.22,1.67
2024-03-14,836871,7.07,6.84,7.07,6.7,5164,3639209.62,5.32,-1.72,-0.12,1.3
2024-03-15,836871,6.84,7.15,7.28,6.81,7399,5410437.69,6.87,4.53,0.31,1.87
2024-03-18,836871,7.31,7.64,7.8,7.17,23564,18356099.75,8.81,6.85,0.49,5.95
2024-03-19,836871,7.48,7.28,7.48,7.17,19154,14353375.73,4.06,-4.71,-0.36,4.84
2024-03-20,836871,7.28,7.26,7.37,7.17,6318,4708230.13,2.75,-0.27,-0.02,1.6
2024-03-21,836871,7.26,7.05,7.26,7.0,4580,3337008.42,3.58,-2.89,-0.21,1.16
2024-03-22,836871,7.09,6.91,7.13,6.87,4055,2901393.06,3.69,-1.99,-0.14,1.02
2024-03-25,836871,6.83,6.6,6.9,6.55,3725,2583044.26,5.07,-4.49,-0.31,0.94
2024-03-26,836871,6.6,6.46,6.72,6.38,4826,3224491.7,5.15,-2.12,-0.14,1.22
2024-03-27,836871,6.52,6.55,6.73,6.46,5455,3711511.31,4.18,1.39,0.09,1.38
2024-03-28,836871,6.62,6.59,6.62,6.41,3692,2488489.71,3.21,0.61,0.04,0.93
2024-03-29,836871,6.58,6.52,6.64,6.45,4184,2810647.1,2.88,-1.06,-0.07,1.06
2024-04-01,836871,6.57,6.53,6.59,6.48,4467,2997938.1,1.69,0.15,0.01,1.15
2024-04-02,836871,6.53,6.56,6.62,6.48,4174,2820345.23,2.14,0.46,0.03,1.07
2024-04-03,836871,6.57,6.34,6.57,6.34,3043,2022758.01,3.51,-3.35,-0.22,0.78
2024-04-08,836871,6.45,6.06,6.45,6.05,4671,2981190.76,6.31,-4.42,-0.28,1.2
2024-04-09,836871,6.1,6.2,6.23,6.02,4599,2898427.25,3.47,2.31,0.14,1.18
2024-04-10,836871,6.18,6.36,6.5,6.12,9554,6296165.98,6.13,2.58,0.16,2.46
2024-04-11,836871,6.2,6.21,6.33,6.15,3565,2293296.73,2.83,-2.36,-0.15,0.92
2024-04-12,836871,6.28,6.16,6.32,6.15,1759,1131481.44,2.74,-0.81,-0.05,0.45
2024-04-15,836871,6.25,5.97,6.26,5.9,4113,2574956.26,5.84,-3.08,-0.19,1.06
2024-04-16,836871,6.06,5.64,6.06,5.48,5203,3011763.87,9.72,-5.53,-0.33,1.34
2024-04-17,836871,5.75,5.98,5.98,5.7,6378,3859287.85,4.96,6.03,0.34,1.64
2024-04-18,836871,5.94,6.05,6.12,5.9,3897,2435700.65,3.68,1.17,0.07,1.0
2024-04-19,836871,5.93,6.01,6.08,5.89,2555,1576130.38,3.14,-0.66,-0.04,0.66
2024-04-22,836871,6.02,5.87,6.02,5.82,2081,1282252.81,3.33,-2.33,-0.14,0.54
2024-04-23,836871,5.88,6.07,6.15,5.88,2054,1278972.2,4.6,3.41,0.2,0.53
2024-04-24,836871,6.06,6.11,6.15,5.9,2550,1594101.92,4.12,0.66,0.04,0.66
2024-04-25,836871,6.16,6.02,6.16,5.99,889,558161.75,2.78,-1.47,-0.09,0.23
2024-04-26,836871,6.04,6.06,6.1,5.95,2719,1697812.53,2.49,0.66,0.04,0.7
2024-04-29,836871,6.14,6.16,6.19,6.02,3912,2474527.29,2.81,1.65,0.1,1.01
2024-04-30,836871,6.28,6.23,6.4,6.17,4871,3159620.58,3.73,1.14,0.07,1.25
2024-05-06,836871,6.33,6.41,6.45,6.23,4212,2757322.85,3.53,2.89,0.18,1.08
2024-05-07,836871,6.38,6.32,6.43,6.28,3294,2156963.32,2.34,-1.4,-0.09,0.85
2024-05-08,836871,6.29,6.29,6.4,6.23,1593,1036964.08,2.69,-0.47,-0.03,0.41
2024-05-09,836871,6.38,6.47,6.47,6.23,3755,2447014.57,3.82,2.86,0.18,0.97
2024-05-10,836871,6.46,6.3,6.46,6.25,2668,1687668.93,3.25,-2.63,-0.17,0.69
2024-05-13,836871,6.38,6.29,6.38,6.21,2217,1387084.98,2.7,-0.16,-0.01,0.57
