Date,股票代码,Open,Close,High,Low,Volume,Amount,Amplitude,Change,ChangeAmount,Turnover
2024-03-07,600679,9.34,9.56,9.63,9.3,166577,158382228.0,3.54,2.47,0.23,5.33
2024-03-08,600679,9.56,10.18,10.28,9.34,312331,310982937.0,9.83,6.49,0.62,9.99
2024-03-11,600679,10.13,9.95,10.13,9.82,210647,209699658.0,3.05,-2.26,-0.23,6.73
2024-03-12,600679,9.98,10.26,10.6,9.89,283694,292526223.0,7.14,3.12,0.31,9.07
2024-03-13,600679,10.05,9.92,10.08,9.8,186057,184846908.0,2.73,-3.31,-0.34,5.95
2024-03-14,600679,9.82,10.14,10.28,9.79,210122,210994298.0,4.94,2.22,0.22,6.72
2024-03-15,600679,10.11,10.0,10.11,9.87,113335,113100203.0,2.37,-1.38,-0.14,3.62
2024-03-18,600679,10.0,10.04,10.08,9.91,114151,114485249.0,1.7,0.4,0.04,3.65
2024-03-19,600679,10.01,10.01,10.11,9.95,97130,97498640.0,1.59,-0.3,-0.03,3.11
2024-03-20,600679,10.02,9.94,10.02,9.9,102986,102561623.0,1.2,-0.7,-0.07,3.29
2024-03-21,600679,9.98,10.05,10.17,9.95,132649,133761503.0,2.21,1.11,0.11,4.24
2024-03-22,600679,9.99,9.84,10.08,9.82,99438,98767530.0,2.59,-2.09,-0.21,3.18
2024-03-25,600679,9.7,9.73,10.07,9.68,97187,96286294.0,3.96,-1.12,-0.11,3.11
2024-03-26,600679,9.71,9.64,9.86,9.5,77189,74672345.0,3.7,-0.92,-0.09,2.47
2024-03-27,600679,9.64,9.21,9.67,9.21,74539,70212690.0,4.77,-4.46,-0.43,2.38
2024-03-28,600679,9.15,9.35,9.44,9.15,56488,52872932.0,3.15,1.52,0.14,1.81
2024-03-29,600679,9.43,9.47,9.53,9.32,49278,46565850.0,2.25,1.28,0.12,1.58
2024-04-01,600679,9.48,9.62,9.63,9.48,43890,42020471.0,1.58,1.58,0.15,1.4
2024-04-02,600679,9.59,9.64,9.7,9.45,59427,57214588.0,2.6,0.21,0.02,1.9
2024-04-03,600679,9.6,9.6,9.66,9.43,44788,42903823.0,2.39,-0.41,-0.04,1.43
2024-04-08,600679,9.67,9.54,9.75,9.42,73222,70450230.0,3.44,-0.63,-0.06,2.34
2024-04-09,600679,9.58,9.61,9.69,9.36,62289,59438905.0,3.46,0.73,0.07,1.99
2024-04-10,600679,9.62,10.04,10.18,9.62,223649,223847656.0,5.83,4.47,0.43,7.15
2024-04-11,600679,9.88,10.01,10.07,9.77,120658,120213587.0,2.99,-0.3,-0.03,3.86
2024-04-12,600679,9.95,9.71,9.96,9.68,96405,94702387.0,2.8,-3.0,-0.3,3.08
2024-04-15,600679,9.71,8.86,9.71,8.74,146525,133348880.0,9.99,-8.75,-0.85,4.68
2024-04-16,600679,8.79,8.39,8.97,8.14,103028,87209684.0,9.37,-5.3,-0.47,3.29
2024-04-17,600679,8.49,8.87,8.92,8.49,68395,60234050.0,5.13,5.72,0.48,2.19
2024-04-18,600679,8.86,8.98,9.48,8.62,96523,87251512.0,9.7,1.24,0.11,3.09
2024-04-19,600679,8.85,8.79,8.97,8.71,56859,50316122.0,2.9,-2.12,-0.19,1.82
2024-04-22,600679,8.79,8.69,8.84,8.58,36018,31423364.0,2.96,-1.14,-0.1,1.15
2024-04-23,600679,8.7,8.69,8.89,8.64,35887,31435563.0,2.88,0.0,0.0,1.15
2024-04-24,600679,8.7,8.73,8.74,8.59,31389,27323042.0,1.73,0.46,0.04,1.0
2024-04-25,600679,8.68,8.71,8.8,8.66,29194,25570068.0,1.6,-0.23,-0.02,0.93
2024-04-26,600679,8.72,8.82,8.82,8.64,39260,34456709.0,2.07,1.26,0.11,1.26
2024-04-29,600679,9.09,9.32,9.42,8.98,92695,85585497.0,4.99,5.67,0.5,2.96
2024-04-30,600679,9.24,9.56,9.85,9.07,100485,94472630.0,8.37,2.58,0.24,3.21
2024-05-06,600679,9.36,9.87,10.18,9.36,149270,146337509.0,8.58,3.24,0.31,4.77
2024-05-07,600679,9.85,9.79,9.98,9.68,90705,89402806.0,3.04,-0.81,-0.08,2.9
2024-05-08,600679,9.78,9.61,9.79,9.5,79073,76285761.0,2.96,-1.84,-0.18,2.53
2024-05-09,600679,9.64,9.67,9.78,9.6,61926,59960441.0,1.87,0.62,0.06,1.98
2024-05-10,600679,9.57,9.65,9.73,9.55,61179,59141788.0,1.86,-0.21,-0.02,1.96
2024-05-13,600679,9.57,9.41,9.59,9.38,51058,48466848.0,2.18,-2.49,-0.24,1.63
2024-05-14,600679,9.39,9.69,9.76,9.38,73708,71092426.0,4.04,2.98,0.28,2.36
2024-05-15,600679,9.69,9.55,9.83,9.52,56708,54766339.0,3.2,-1.44,-0.14,1.81
2024-05-16,600679,9.53,9.57,9.68,9.53,41097,39605495.0,1.57,0.21,0.02,1.31
2024-05-17,600679,9.61,9.56,9.65,9.46,44880,42881599.0,1.99,-0.1,-0.01,1.43
2024-05-20,600679,9.57,9.52,9.62,9.47,36808,35229157.0,1.57,-0.42,-0.04,1.18
2024-05-21,600679,9.48,9.43,9.51,9.38,47520,44926733.0,1.37,-0.95,-0.09,1.52
2024-05-22,600679,9.48,9.45,9.56,9.4,32915,31227737.0,1.7,0.21,0.02,1.05
2024-05-23,600679,9.44,9.12,9.44,9.09,51333,47246870.0,3.7,-3.49,-0.33,1.64
2024-05-24,600679,9.12,9.04,9.18,9.03,28342,25843315.0,1.64,-0.88,-0.08,0.91
2024-05-27,600679,9.07,9.13,9.17,8.99,32385,29495638.0,1.99,1.0,0.09,1.04
2024-05-28,600679,9.13,9.13,9.22,9.03,39844,36413138.0,2.08,0.0,0.0,1.27
2024-05-29,600679,9.04,9.05,9.11,9.01,24641,22376383.0,1.1,-0.88,-0.08,0.79
2024-05-30,600679,9.0,9.06,9.11,8.93,28249,25600914.0,1.99,0.11,0.01,0.9
2024-05-31,600679,9.0,9.06,9.11,9.0,21773,19772514.0,1.21,0.0,0.0,0.7
2024-06-03,600679,9.07,8.87,9.09,8.81,42743,38301607.0,3.09,-2.1,-0.19,1.37
2024-06-04,600679,8.83,8.81,8.85,8.66,38412,33666997.0,2.14,-0.68,-0.06,1.23
2024-06-05,600679,8.7,8.56,8.75,8.56,38471,33310492.0,2.16,-2.84,-0.25,1.23
2024-06-06,600679,8.49,8.26,8.62,8.25,53628,45322644.0,4.32,-3.5,-0.3,1.71
2024-06-07,600679,8.3,8.67,8.68,8.3,40727,34882490.0,4.6,4.96,0.41,1.3
2024-06-11,600679,8.69,8.58,8.69,8.45,22806,19532788.0,2.77,-1.04,-0.09,0.73
2024-06-12,600679,8.57,8.7,8.71,8.52,20201,17536461.0,2.21,1.4,0.12,0.65
2024-06-13,600679,8.7,8.6,8.74,8.59,17950,15543379.0,1.72,-1.15,-0.1,0.57
2024-06-14,600679,8.56,8.68,8.74,8.48,19468,16843970.0,3.02,0.93,0.08,0.62
2024-06-17,600679,8.66,8.58,8.72,8.55,18000,15558833.0,1.96,-1.15,-0.1,0.58
2024-06-18,600679,8.58,8.72,8.75,8.56,19236,16755978.0,2.21,1.63,0.14,0.61
2024-06-19,600679,8.75,8.67,8.76,8.66,18000,15702069.0,1.15,-0.57,-0.05,0.58
2024-06-20,600679,8.7,8.5,8.76,8.47,23056,19796425.0,3.34,-1.96,-0.17,0.74
2024-06-21,600679,8.66,8.53,8.73,8.45,21234,18263487.0,3.29,0.35,0.03,0.68
2024-06-24,600679,8.31,8.2,8.43,8.14,32861,27231964.0,3.4,-3.87,-0.33,1.05
2024-06-25,600679,8.18,8.47,8.73,8.16,45402,38627167.0,6.95,3.29,0.27,1.45
2024-06-26,600679,8.45,8.62,8.64,8.27,35954,30531813.0,4.37,1.77,0.15,1.15
2024-06-27,600679,8.49,8.58,8.78,8.49,33254,28922097.0,3.36,-0.46,-0.04,1.06
2024-06-28,600679,8.58,8.75,8.93,8.56,38990,34212745.0,4.31,1.98,0.17,1.25
2024-07-01,600679,8.67,8.78,8.78,8.66,18959,16596236.0,1.37,0.34,0.03,0.61
2024-07-02,600679,8.78,8.98,9.07,8.78,52839,47655847.0,3.3,2.28,0.2,1.69
2024-07-03,600679,9.03,8.88,9.03,8.88,24505,21896007.0,1.67,-1.11,-0.1,0.78
2024-07-04,600679,8.89,8.71,8.95,8.66,27915,24492488.0,3.27,-1.91,-0.17,0.89
2024-07-05,600679,8.62,8.76,8.76,8.55,18669,16198226.0,2.41,0.57,0.05,0.6
2024-07-08,600679,8.74,8.43,8.81,8.42,23549,20124587.0,4.45,-3.77,-0.33,0.75
2024-07-09,600679,8.4,8.59,8.64,8.28,21778,18486327.0,4.27,1.9,0.16,0.7
2024-07-10,600679,8.59,8.45,8.59,8.41,23543,19972083.0,2.1,-1.63,-0.14,0.75
2024-07-11,600679,8.62,8.84,8.92,8.58,39286,34502523.0,4.02,4.62,0.39,1.26
2024-07-12,600679,8.8,8.77,8.84,8.69,22177,19485153.0,1.7,-0.79,-0.07,0.71
2024-07-15,600679,8.72,8.79,8.88,8.65,27176,23807526.0,2.62,0.23,0.02,0.87
2024-07-16,600679,8.74,8.68,8.8,8.62,23641,20594594.0,2.05,-1.25,-0.11,0.76
2024-07-17,600679,8.83,9.21,9.28,8.66,129819,117908042.0,7.14,6.11,0.53,4.15
2024-07-18,600679,8.96,9.04,9.21,8.8,92752,83770521.0,4.45,-1.85,-0.17,2.97
2024-07-19,600679,8.95,8.88,9.07,8.79,53896,48037512.0,3.1,-1.77,-0.16,1.72
2024-07-22,600679,8.78,8.86,8.88,8.74,33505,29597762.0,1.58,-0.23,-0.02,1.07
2024-07-23,600679,8.82,9.75,9.75,8.79,127684,121893329.0,10.84,10.05,0.89,4.08
2024-07-24,600679,9.68,9.46,10.2,9.43,269316,263287276.0,7.9,-2.97,-0.29,8.61
2024-07-25,600679,9.46,9.48,9.75,9.43,147628,141208058.0,3.38,0.21,0.02,4.72
2024-07-26,600679,9.53,9.84,10.17,9.48,211013,207261732.0,7.28,3.8,0.36,6.75
2024-07-29,600679,9.83,10.22,10.32,9.68,246113,248701181.0,6.5,3.86,0.38,7.87
2024-07-30,600679,9.98,9.9,10.08,9.63,149357,147144605.0,4.4,-3.13,-0.32,4.78
2024-07-31,600679,9.79,9.98,10.58,9.73,185593,186115473.0,8.59,0.81,0.08,5.93
2024-08-01,600679,9.93,10.05,10.24,9.93,147201,148808227.0,3.11,0.7,0.07,4.71
2024-08-02,600679,9.8,9.48,9.87,9.43,159104,153729785.0,4.38,-5.67,-0.57,5.09
2024-08-05,600679,9.38,9.17,9.72,9.14,100848,94861069.0,6.12,-3.27,-0.31,3.22
2024-08-06,600679,9.39,9.39,9.44,9.18,73087,68281842.0,2.84,2.4,0.22,2.34
2024-08-07,600679,9.39,9.35,9.47,9.28,43464,40781328.0,2.02,-0.43,-0.04,1.29
2024-08-08,600679,9.26,9.3,9.43,9.13,46473,43201041.0,3.21,-0.53,-0.05,1.37
2024-08-09,600679,9.35,9.27,9.54,9.26,56204,52779103.0,3.01,-0.32,-0.03,1.66
2024-08-12,600679,9.2,9.17,9.25,9.08,40333,37039618.0,1.83,-1.08,-0.1,1.19
2024-08-13,600679,9.13,9.22,9.27,9.06,27622,25394383.0,2.29,0.55,0.05,0.82
2024-08-14,600679,9.18,9.12,9.25,9.11,29672,27237378.0,1.52,-1.08,-0.1,0.88
