Date,股票代码,Open,Close,High,Low,Volume,Amount,Amplitude,Change,ChangeAmount,Turnover
2024-03-07,002513,4.32,4.28,4.43,4.27,54862,23857426.0,3.7,-0.93,-0.04,2.08
2024-03-08,002513,4.28,4.3,4.36,4.24,32934,14153833.4,2.8,0.47,0.02,1.25
2024-03-11,002513,4.37,4.39,4.47,4.32,58123,25500916.0,3.49,2.09,0.09,2.2
2024-03-12,002513,4.38,4.54,4.56,4.38,69331,31177761.0,4.1,3.42,0.15,2.63
2024-03-13,002513,4.57,4.54,4.63,4.5,47677,21699180.0,2.86,0.0,0.0,1.81
2024-03-14,002513,4.57,4.51,4.61,4.42,49468,22397182.0,4.19,-0.66,-0.03,1.87
2024-03-15,002513,4.52,4.64,4.66,4.47,56177,25737491.0,4.21,2.88,0.13,2.13
2024-03-18,002513,4.74,4.71,4.75,4.64,51219,24024841.96,2.37,1.51,0.07,1.94
2024-03-19,002513,4.71,4.75,4.78,4.7,39106,18541106.12,1.7,0.85,0.04,1.48
2024-03-20,002513,4.76,4.84,4.84,4.71,39020,18730784.0,2.74,1.89,0.09,1.48
2024-03-21,002513,4.84,4.9,4.91,4.77,58043,28186387.0,2.89,1.24,0.06,2.2
2024-03-22,002513,4.89,4.78,4.92,4.78,52141,25161578.0,2.86,-2.45,-0.12,1.98
2024-03-25,002513,4.81,4.57,4.81,4.53,63710,29677607.34,5.86,-4.39,-0.21,2.41
2024-03-26,002513,4.58,4.6,4.65,4.5,60943,27785752.94,3.28,0.66,0.03,2.31
2024-03-27,002513,4.63,4.42,4.68,4.42,40215,18209303.73,5.65,-3.91,-0.18,1.52
2024-03-28,002513,4.41,4.55,4.61,4.36,58115,26349825.0,5.66,2.94,0.13,2.2
2024-03-29,002513,4.55,4.63,4.64,4.51,43238,19837786.0,2.86,1.76,0.08,1.64
2024-04-01,002513,4.63,4.8,4.8,4.62,48628,22989093.0,3.89,3.67,0.17,1.84
2024-04-02,002513,4.8,5.28,5.28,4.78,87557,44786851.64,10.42,10.0,0.48,3.32
2024-04-03,002513,5.64,5.01,5.64,4.96,306445,158069382.14,12.88,-5.11,-0.27,11.61
2024-04-08,002513,4.96,4.8,5.05,4.76,178699,86940192.53,5.79,-4.19,-0.21,6.77
2024-04-09,002513,4.77,4.89,5.21,4.71,180607,88801858.22,10.42,1.88,0.09,6.84
2024-04-10,002513,4.85,4.79,5.31,4.7,168649,83088265.24,12.47,-2.04,-0.1,6.39
2024-04-11,002513,4.55,4.58,4.69,4.42,156872,71561787.16,5.64,-4.38,-0.21,5.94
2024-04-12,002513,4.57,4.42,4.62,4.33,118285,52629624.0,6.33,-3.49,-0.16,4.48
2024-04-15,002513,4.45,3.98,4.46,3.98,135169,55278487.99,10.86,-9.95,-0.44,5.12
2024-04-16,002513,3.92,3.58,3.92,3.58,97718,35724667.0,8.54,-10.05,-0.4,3.7
2024-04-17,002513,3.56,3.88,3.89,3.5,86666,32935082.0,10.89,8.38,0.3,3.28
2024-04-18,002513,3.89,3.82,3.9,3.75,54966,21069746.0,3.87,-1.55,-0.06,2.08
2024-04-19,002513,3.81,3.78,3.91,3.73,44582,17018955.0,4.71,-1.05,-0.04,1.69
2024-04-22,002513,3.7,3.64,3.8,3.6,48394,17827678.0,5.29,-3.7,-0.14,1.83
2024-04-23,002513,3.61,3.72,3.77,3.61,59030,21893243.0,4.4,2.2,0.08,2.24
2024-04-24,002513,3.73,3.86,3.91,3.71,54960,21034390.0,5.38,3.76,0.14,2.08
2024-04-25,002513,3.85,4.02,4.06,3.83,49294,19692713.24,5.96,4.15,0.16,1.87
2024-04-26,002513,4.03,3.93,4.06,3.83,65838,25749194.93,5.72,-2.24,-0.09,2.49
