Date,股票代码,Open,Close,High,Low,Volume,Amount,Amplitude,Change,ChangeAmount,Turnover
2024-03-07,600600,78.49,77.96,78.88,77.55,29382,235433307.0,1.69,-0.66,-0.52,0.42
2024-03-08,600600,77.94,76.41,78.08,75.88,47850,376271109.0,2.82,-1.99,-1.55,0.68
2024-03-11,600600,76.39,78.91,79.05,76.38,61902,495804663.0,3.49,3.27,2.5,0.88
2024-03-12,600600,79.09,81.9,82.5,78.99,107461,897976398.0,4.45,3.79,2.99,1.52
2024-03-13,600600,81.91,83.28,83.85,81.41,76911,655562064.0,2.98,1.68,1.38,1.09
2024-03-14,600600,83.09,82.26,84.15,82.04,36036,305577229.0,2.53,-1.22,-1.02,0.51
2024-03-15,600600,82.0,81.79,82.99,81.1,29851,250292339.0,2.3,-0.57,-0.47,0.42
2024-03-18,600600,81.8,82.09,82.7,80.77,36685,307393597.0,2.36,0.37,0.3,0.52
2024-03-19,600600,82.08,82.56,83.66,81.16,41794,353678516.0,3.05,0.57,0.47,0.59
2024-03-20,600600,82.55,83.31,83.8,81.88,34057,289832828.0,2.33,0.91,0.75,0.48
2024-03-21,600600,83.28,83.79,84.0,83.1,26003,222290628.0,1.08,0.58,0.48,0.37
2024-03-22,600600,83.77,82.05,83.77,81.5,30029,252796896.0,2.71,-2.08,-1.74,0.43
2024-03-25,600600,82.0,80.79,82.0,80.28,51630,427890344.0,2.1,-1.54,-1.26,0.73
2024-03-26,600600,80.92,83.08,83.08,80.59,52591,442158227.0,3.08,2.83,2.29,0.75
2024-03-27,600600,82.0,81.76,83.16,81.12,48826,411150870.0,2.46,-1.59,-1.32,0.69
2024-03-28,600600,81.76,82.14,83.3,81.0,31927,269307426.0,2.81,0.46,0.38,0.45
2024-03-29,600600,82.44,81.37,82.44,80.5,43752,364423322.0,2.36,-0.94,-0.77,0.62
2024-04-01,600600,81.37,80.97,82.49,80.01,67919,564670710.0,3.05,-0.49,-0.4,0.96
2024-04-02,600600,80.55,79.01,80.8,78.75,73331,597391388.0,2.53,-2.42,-1.96,1.04
2024-04-03,600600,79.1,78.8,79.79,78.3,37715,304966431.0,1.89,-0.27,-0.21,0.54
2024-04-08,600600,78.8,75.95,78.8,75.45,100529,788188817.0,4.25,-3.62,-2.85,1.43
2024-04-09,600600,76.07,76.45,76.5,75.22,49493,385486593.0,1.69,0.66,0.5,0.7
2024-04-10,600600,76.28,74.7,76.29,74.3,56072,432096617.0,2.6,-2.29,-1.75,0.8
2024-04-11,600600,74.29,74.12,74.46,72.71,66548,503575958.0,2.34,-0.78,-0.58,0.94
2024-04-12,600600,73.9,72.38,74.56,72.26,53184,400372503.0,3.1,-2.35,-1.74,0.75
2024-04-15,600600,72.25,75.12,75.28,72.07,82458,628966859.0,4.43,3.79,2.74,1.17
2024-04-16,600600,74.6,75.02,75.62,73.95,56659,435337302.0,2.22,-0.13,-0.1,0.8
2024-04-17,600600,74.9,76.0,76.57,74.12,59950,466699592.0,3.27,1.31,0.98,0.85
2024-04-18,600600,75.9,76.33,77.21,75.43,47881,375788002.0,2.34,0.43,0.33,0.68
2024-04-19,600600,76.0,74.82,76.25,74.6,41874,322899268.0,2.16,-1.98,-1.51,0.59
2024-04-22,600600,74.61,76.87,77.8,74.6,74444,585819250.0,4.28,2.74,2.05,1.06
2024-04-23,600600,76.87,76.86,77.65,76.35,48679,384352898.0,1.69,-0.01,-0.01,0.69
2024-04-24,600600,77.0,76.82,77.05,75.8,34599,271577281.0,1.63,-0.05,-0.04,0.49
2024-04-25,600600,76.66,76.62,77.08,75.8,31095,244193464.0,1.67,-0.26,-0.2,0.44
2024-04-26,600600,76.52,77.0,78.2,76.3,66961,532577560.0,2.48,0.5,0.38,0.95
2024-04-29,600600,76.77,77.31,78.0,76.73,79186,628989790.0,1.65,0.4,0.31,1.12
2024-04-30,600600,79.0,79.96,80.88,78.52,113099,925887063.0,3.05,3.43,2.65,1.6
2024-05-06,600600,80.76,85.12,85.24,80.76,153345,1314833478.0,5.6,6.45,5.16,2.18
2024-05-07,600600,85.1,84.71,85.61,84.42,62113,539770203.0,1.4,-0.48,-0.41,0.88
2024-05-08,600600,84.66,84.8,85.71,84.4,48487,421757772.0,1.55,0.11,0.09,0.69
2024-05-09,600600,84.74,84.81,85.4,84.33,43104,374084930.0,1.26,0.01,0.01,0.61
2024-05-10,600600,85.19,84.5,86.02,84.15,39334,341431826.0,2.2,-0.37,-0.31,0.56
2024-05-13,600600,83.92,83.25,83.92,82.6,73026,622042442.0,1.56,-1.48,-1.25,1.04
2024-05-14,600600,83.22,83.62,84.29,83.15,37134,317806680.0,1.37,0.44,0.37,0.53
2024-05-15,600600,83.39,84.17,84.96,83.15,35271,304263974.0,2.16,0.66,0.55,0.5
2024-05-16,600600,84.17,83.97,84.58,82.76,42484,364653302.0,2.16,-0.24,-0.2,0.6
2024-05-17,600600,83.5,84.04,84.72,83.26,31784,272864742.0,1.74,0.08,0.07,0.45
2024-05-20,600600,84.61,84.45,85.63,83.8,48929,423927489.0,2.18,0.49,0.41,0.69
2024-05-21,600600,84.15,84.41,84.7,83.6,28307,243814326.0,1.3,-0.05,-0.04,0.4
2024-05-22,600600,84.45,83.96,84.65,83.68,29402,252669571.0,1.15,-0.53,-0.45,0.42
2024-05-23,600600,83.6,82.69,84.35,82.37,30637,260062106.0,2.36,-1.51,-1.27,0.43
2024-05-24,600600,82.54,81.13,82.8,81.0,38466,321288139.0,2.18,-1.89,-1.56,0.55
2024-05-27,600600,81.66,81.41,81.76,80.41,45651,379235805.0,1.66,0.35,0.28,0.65
2024-05-28,600600,81.57,79.59,81.65,79.3,66247,542559094.0,2.89,-2.24,-1.82,0.94
2024-05-29,600600,79.55,78.61,80.05,78.28,58505,471940116.0,2.22,-1.23,-0.98,0.83
2024-05-30,600600,78.49,75.36,78.49,75.15,132098,1028327792.0,4.25,-4.13,-3.25,1.87
2024-05-31,600600,75.45,75.63,76.1,75.12,80011,620305789.0,1.3,0.36,0.27,1.14
2024-06-03,600600,75.5,76.72,77.05,74.59,76660,599589707.0,3.25,1.44,1.09,1.09
2024-06-04,600600,76.68,77.9,78.17,76.25,72891,579614667.0,2.5,1.54,1.18,1.03
2024-06-05,600600,77.55,77.39,78.3,77.28,40557,323022054.0,1.31,-0.65,-0.51,0.58
2024-06-06,600600,77.27,77.88,78.26,76.95,59224,471923240.0,1.69,0.63,0.49,0.84
2024-06-07,600600,77.73,77.5,78.27,76.21,57265,453659565.0,2.65,-0.49,-0.38,0.81
2024-06-11,600600,77.47,76.59,77.47,76.16,42463,333421662.0,1.69,-1.17,-0.91,0.6
