Date,股票代码,Open,Close,High,Low,Volume,Amount,Amplitude,Change,ChangeAmount,Turnover
2024-03-07,300269,5.06,4.9,5.16,4.9,449621,225200617.0,5.13,-3.35,-0.17,8.55
2024-03-08,300269,4.9,4.92,4.95,4.78,358686,174787439.0,3.47,0.41,0.02,6.82
2024-03-11,300269,4.9,4.99,4.99,4.81,328078,160903166.0,3.66,1.42,0.07,6.24
2024-03-12,300269,5.07,4.98,5.1,4.92,311289,155498569.0,3.61,-0.2,-0.01,5.92
2024-03-13,300269,4.95,5.07,5.13,4.94,452270,228724254.0,3.82,1.81,0.09,8.6
2024-03-14,300269,5.04,4.95,5.05,4.82,409650,202148574.0,4.54,-2.37,-0.12,7.79
2024-03-15,300269,4.94,4.95,4.96,4.83,230551,112850426.0,2.63,0.0,0.0,4.39
2024-03-18,300269,4.95,5.21,5.26,4.94,599866,308085549.0,6.46,5.25,0.26,11.41
2024-03-19,300269,5.21,5.15,5.23,5.08,432694,222851445.0,2.88,-1.15,-0.06,8.23
2024-03-20,300269,5.11,5.18,5.23,5.1,312559,161729441.0,2.52,0.58,0.03,5.95
2024-03-21,300269,5.18,5.15,5.28,5.08,333199,172105997.0,3.86,-0.58,-0.03,6.34
2024-03-22,300269,5.11,5.03,5.15,4.98,325975,164437528.0,3.3,-2.33,-0.12,6.2
2024-03-25,300269,4.99,4.75,5.02,4.72,324952,159071169.0,5.96,-5.57,-0.28,6.18
2024-03-26,300269,4.73,4.68,4.8,4.56,289458,135096564.0,5.05,-1.47,-0.07,5.51
2024-03-27,300269,4.65,4.4,4.69,4.39,261594,118337336.0,6.41,-5.98,-0.28,4.98
2024-03-28,300269,4.44,4.57,4.63,4.43,264547,120577704.0,4.55,3.86,0.17,5.03
2024-03-29,300269,4.57,4.61,4.64,4.48,195738,89152220.0,3.5,0.88,0.04,3.72
2024-04-01,300269,4.62,4.79,4.79,4.6,276559,130880029.0,4.12,3.9,0.18,5.26
2024-04-02,300269,4.79,4.66,4.79,4.62,233542,109442685.0,3.55,-2.71,-0.13,4.44
2024-04-03,300269,4.67,4.51,4.68,4.46,197427,89393276.0,4.72,-3.22,-0.15,3.76
2024-04-08,300269,4.49,4.33,4.49,4.3,218201,95406672.0,4.21,-3.99,-0.18,4.15
2024-04-09,300269,4.32,4.38,4.4,4.29,157618,68638292.0,2.54,1.15,0.05,3.0
2024-04-10,300269,4.35,4.23,4.38,4.17,178610,75742197.0,4.79,-3.42,-0.15,3.4
2024-04-11,300269,4.21,4.2,4.3,4.13,149005,63295053.0,4.02,-0.71,-0.03,2.83
2024-04-12,300269,4.22,4.19,4.29,4.18,149523,63384167.0,2.62,-0.24,-0.01,2.84
2024-04-15,300269,4.2,3.89,4.22,3.82,307348,121428209.0,9.55,-7.16,-0.3,5.85
2024-04-16,300269,3.85,3.39,3.86,3.35,360502,126592750.0,13.11,-12.85,-0.5,6.86
2024-04-17,300269,3.5,3.8,3.8,3.5,301796,111468871.0,8.85,12.09,0.41,5.74
2024-04-18,300269,3.78,3.74,3.86,3.66,243515,91832490.0,5.26,-1.58,-0.06,4.63
2024-04-19,300269,3.74,3.64,3.79,3.62,200388,73923286.0,4.55,-2.67,-0.1,3.81
2024-04-22,300269,3.63,3.51,3.63,3.43,164276,57857597.0,5.49,-3.57,-0.13,3.13
2024-04-23,300269,3.54,3.7,3.73,3.54,216993,79227360.0,5.41,5.41,0.19,4.13
2024-04-24,300269,3.73,3.82,3.84,3.69,193308,73114079.0,4.05,3.24,0.12,3.68
2024-04-25,300269,3.81,3.74,3.83,3.73,193107,72846622.0,2.62,-2.09,-0.08,3.67
2024-04-26,300269,3.72,3.85,3.86,3.71,210217,80142450.0,4.01,2.94,0.11,4.0
2024-04-29,300269,3.84,3.98,4.0,3.81,185747,73402177.0,4.94,3.38,0.13,3.53
