Date,股票代码,Open,Close,High,Low,Volume,Amount,Amplitude,Change,ChangeAmount,Turnover
2024-03-07,873726,27.98,26.43,28.62,26.43,12659,35575692.19,7.77,-6.21,-1.75,7.26
2024-03-08,873726,26.52,26.61,26.97,26.12,8827,24031548.72,3.22,0.68,0.18,5.06
2024-03-11,873726,26.33,27.05,27.27,26.23,9140,25094053.18,3.91,1.65,0.44,5.24
2024-03-12,873726,26.92,26.68,27.12,26.49,7534,20612219.45,2.33,-1.37,-0.37,4.32
2024-03-13,873726,26.7,26.12,26.95,25.94,7074,19118782.73,3.79,-2.1,-0.56,4.06
2024-03-14,873726,26.13,25.67,26.32,25.42,8372,22220931.87,3.45,-1.72,-0.45,4.8
2024-03-15,873726,25.56,26.8,27.2,25.35,14632,39985049.79,7.21,4.4,1.13,8.39
2024-03-18,873726,26.7,26.82,27.04,26.45,7431,20357884.43,2.2,0.07,0.02,4.26
2024-03-19,873726,26.87,27.02,27.83,26.32,11324,31576670.89,5.63,0.75,0.2,6.49
2024-03-20,873726,27.2,26.79,27.21,26.33,7747,21216989.95,3.26,-0.85,-0.23,4.44
2024-03-21,873726,26.72,25.93,26.75,25.82,8985,24054873.62,3.47,-3.21,-0.86,5.15
2024-03-22,873726,25.82,25.41,26.17,25.38,6379,16724028.23,3.05,-2.01,-0.52,3.66
2024-03-25,873726,25.34,24.04,25.35,23.94,8075,20381409.4,5.55,-5.39,-1.37,4.63
2024-03-26,873726,24.03,24.47,24.63,23.34,7892,19404414.8,5.37,1.79,0.43,4.52
2024-03-27,873726,24.51,24.12,25.58,24.12,7954,20378510.23,5.97,-1.43,-0.35,4.56
2024-03-28,873726,23.88,24.09,24.57,23.57,4938,12258330.32,4.15,-0.12,-0.03,2.83
2024-03-29,873726,23.82,23.6,24.19,23.6,5935,14544648.05,2.45,-2.03,-0.49,3.4
2024-04-01,873726,23.88,23.59,23.88,23.54,4145,10077883.65,1.44,-0.04,-0.01,2.38
2024-04-02,873726,23.59,23.36,23.82,23.35,4713,11370878.67,1.99,-0.97,-0.23,2.7
2024-04-03,873726,23.45,22.82,23.7,22.82,4136,9821754.54,3.77,-2.31,-0.54,2.37
2024-04-08,873726,22.72,22.02,23.05,21.96,4203,9701864.36,4.78,-3.51,-0.8,2.41
2024-04-09,873726,22.02,22.28,22.42,21.93,2861,6535570.12,2.23,1.18,0.26,1.64
2024-04-10,873726,22.42,23.12,23.81,22.15,10293,24767815.11,7.45,3.77,0.84,5.9
2024-04-11,873726,23.29,25.01,25.59,23.27,18127,45989203.43,10.03,8.17,1.89,10.39
2024-04-12,873726,24.44,24.01,25.19,23.59,8427,21005657.06,6.4,-4.0,-1.0,4.83
2024-04-15,873726,23.83,22.25,23.96,22.23,8330,19513394.37,7.21,-7.33,-1.76,4.78
2024-04-16,873726,22.62,20.13,22.63,19.4,10491,22231647.68,14.52,-9.53,-2.12,6.01
2024-04-17,873726,20.25,21.31,21.37,20.25,7569,16486729.65,5.56,5.86,1.18,4.34
2024-04-18,873726,21.8,21.62,22.29,21.28,8781,19705702.63,4.74,1.45,0.31,5.03
2024-04-19,873726,21.75,20.91,21.75,20.77,6419,13971405.88,4.53,-3.28,-0.71,3.68
2024-04-22,873726,21.27,20.48,21.32,20.37,4273,9150652.87,4.54,-2.06,-0.43,2.45
2024-04-23,873726,21.32,21.72,22.31,20.74,10910,24424486.82,7.67,6.05,1.24,6.26
2024-04-24,873726,20.34,21.32,21.62,20.34,6046,13208863.82,5.89,-1.84,-0.4,3.47
2024-04-25,873726,21.2,20.98,21.54,20.62,4336,9416419.41,4.32,-1.59,-0.34,2.49
2024-04-26,873726,20.84,21.32,21.53,20.8,4238,9300111.2,3.48,1.62,0.34,2.43
2024-04-29,873726,19.44,19.62,20.06,19.12,16985,34276338.45,4.41,-7.97,-1.7,9.74
2024-04-30,873726,19.42,19.06,19.58,19.06,8868,17652130.81,2.65,-2.85,-0.56,5.08
2024-05-06,873726,19.12,19.26,19.48,19.12,5544,11067399.44,1.89,1.05,0.2,3.18
2024-05-07,873726,19.37,19.2,19.4,19.05,3359,6689955.47,1.82,-0.31,-0.06,1.93
2024-05-08,873726,19.31,19.26,19.48,19.14,3158,6312356.57,1.77,0.31,0.06,1.81
2024-05-09,873726,19.32,19.21,19.37,19.15,4732,9421499.22,1.14,-0.26,-0.05,2.71
2024-05-10,873726,19.06,17.92,19.07,17.8,11543,21790199.08,6.61,-6.72,-1.29,6.62
2024-05-13,873726,18.0,17.16,18.12,16.99,7922,14357763.5,6.31,-4.24,-0.76,4.54
2024-05-14,873726,17.42,17.26,17.49,16.86,3463,6215369.51,3.67,0.58,0.1,1.99
2024-05-15,873726,17.18,17.07,17.4,16.99,2737,4880899.69,2.38,-1.1,-0.19,1.57
2024-05-16,873726,17.26,16.65,17.26,16.58,5075,8852347.62,3.98,-2.46,-0.42,2.91
2024-05-17,873726,16.79,16.59,16.79,16.38,3468,5943547.12,2.46,-0.36,-0.06,1.99
2024-05-20,873726,16.59,16.46,16.6,16.38,2391,4093693.96,1.33,-0.78,-0.13,1.37
2024-05-21,873726,16.39,16.41,16.46,16.32,2311,3943089.83,0.85,-0.3,-0.05,1.33
2024-05-22,873726,16.46,17.46,17.8,16.43,9959,17995587.09,8.35,6.4,1.05,5.71
2024-05-23,873726,17.74,18.26,18.36,16.93,14007,26104840.23,8.19,4.58,0.8,8.03
2024-05-24,873726,17.93,17.03,18.07,17.03,7800,14191473.15,5.7,-6.74,-1.23,4.47
2024-05-27,873726,17.05,16.96,17.5,16.65,3356,5925000.34,4.99,-0.41,-0.07,1.92
2024-05-28,873726,17.26,17.2,17.57,16.99,4810,8657583.78,3.42,1.42,0.24,2.76
2024-05-29,873726,17.44,17.68,18.31,17.44,6032,11142385.21,5.06,2.79,0.48,3.46
2024-05-30,873726,17.37,17.08,17.76,17.08,3828,6874454.8,3.85,-3.39,-0.6,2.19
2024-05-31,873726,17.02,16.72,17.41,16.72,2875,5090484.42,4.04,-2.11,-0.36,1.65
2024-06-03,873726,16.77,16.06,16.94,16.02,4984,8505004.16,5.5,-3.95,-0.66,2.86
2024-06-04,873726,16.02,16.59,17.16,15.92,4214,7258470.59,7.72,3.3,0.53,2.42
2024-06-05,873726,16.53,16.26,16.82,16.14,2490,4271450.46,4.1,-1.99,-0.33,1.43
2024-06-06,873726,16.44,15.84,16.61,15.53,3660,6048007.77,6.64,-2.58,-0.42,2.1
2024-06-07,873726,15.87,16.22,16.34,15.72,2736,4590284.21,3.91,2.4,0.38,1.57
2024-06-11,873726,16.31,16.82,16.92,15.93,4786,8300874.86,6.1,3.7,0.6,2.74
2024-06-12,873726,17.2,18.49,19.69,17.2,19303,37237413.58,14.8,9.93,1.67,11.07
2024-06-13,873726,18.22,17.98,19.32,17.73,17225,33038698.49,8.6,-2.76,-0.51,9.88
2024-06-14,873726,17.79,18.41,18.99,17.63,12992,24947521.45,7.56,2.39,0.43,7.45
2024-06-17,873726,18.31,19.26,19.7,18.12,16960,33808420.51,8.58,4.62,0.85,9.72
