Date,股票代码,Open,Close,High,Low,Volume,Amount,Amplitude,Change,ChangeAmount,Turnover
2024-03-07,300598,33.34,31.92,34.02,31.84,106116,454004073.0,6.46,-5.42,-1.83,6.36
2024-03-08,300598,31.84,33.69,33.88,31.84,105326,456811135.0,6.39,5.55,1.77,6.31
2024-03-11,300598,33.37,33.98,34.25,32.61,101987,443533557.0,4.87,0.86,0.29,6.11
2024-03-12,300598,33.68,33.98,35.77,33.68,109966,495869278.0,6.15,0.0,0.0,6.59
2024-03-13,300598,35.29,35.26,36.48,34.53,147118,681554881.0,5.74,3.77,1.28,8.82
2024-03-14,300598,33.83,33.72,34.34,33.42,108996,480468557.0,2.61,-4.37,-1.54,6.53
2024-03-15,300598,33.55,33.38,33.55,32.83,65435,282495233.0,2.14,-1.01,-0.34,3.92
2024-03-18,300598,33.36,34.87,34.95,33.24,96888,431809632.0,5.12,4.46,1.49,5.81
2024-03-19,300598,34.52,34.25,35.48,34.06,87567,396791584.0,4.07,-1.78,-0.62,5.25
2024-03-20,300598,34.08,34.62,34.64,33.94,69820,312134719.0,2.04,1.08,0.37,4.18
2024-03-21,300598,34.52,33.94,34.72,33.75,64740,288480656.0,2.8,-1.96,-0.68,3.88
2024-03-22,300598,34.07,33.17,34.08,32.98,58332,254185182.0,3.24,-2.27,-0.77,3.5
2024-03-25,300598,32.98,32.18,33.64,32.08,55256,238137568.0,4.7,-2.98,-0.99,3.31
2024-03-26,300598,31.92,31.28,32.48,30.84,57840,237951772.0,5.1,-2.8,-0.9,3.47
2024-03-27,300598,31.29,29.28,31.67,29.14,59611,233537527.0,8.09,-6.39,-2.0,3.57
2024-03-28,300598,29.45,30.38,30.58,29.28,52329,205073002.0,4.44,3.76,1.1,3.14
2024-03-29,300598,30.37,31.6,31.68,30.02,60518,244374229.0,5.46,4.02,1.22,3.63
2024-04-01,300598,31.62,31.63,31.88,31.28,44186,181734357.0,1.9,0.09,0.03,2.65
2024-04-02,300598,31.47,31.02,31.6,30.71,35889,145298056.0,2.81,-1.93,-0.61,2.15
2024-04-03,300598,31.04,30.19,31.08,30.01,30782,121884019.0,3.45,-2.68,-0.83,1.84
2024-04-08,300598,30.67,31.58,32.27,30.58,78927,324940424.0,5.6,4.6,1.39,4.73
2024-04-09,300598,31.14,31.44,31.61,30.49,56417,228382926.0,3.55,-0.44,-0.14,3.38
2024-04-10,300598,31.44,31.36,32.12,31.15,52400,216139117.0,3.09,-0.25,-0.08,3.14
2024-04-11,300598,31.05,30.22,31.75,29.85,54935,220228180.0,6.06,-3.64,-1.14,3.29
2024-04-12,300598,30.29,29.32,30.51,29.28,44008,170557397.0,4.07,-2.98,-0.9,2.64
2024-04-15,300598,29.31,28.48,29.6,27.93,43752,163336718.0,5.7,-2.86,-0.84,2.62
2024-04-16,300598,28.32,26.14,28.47,25.99,48828,171626051.0,8.71,-8.22,-2.34,2.93
2024-04-17,300598,26.68,27.78,27.82,26.68,38256,137156795.0,4.36,6.27,1.64,2.29
2024-04-18,300598,27.62,28.03,28.62,27.22,38360,140553812.0,5.04,0.9,0.25,2.3
2024-04-19,300598,28.03,27.68,28.45,27.54,28186,102466930.0,3.25,-1.25,-0.35,1.69
2024-04-22,300598,27.02,27.75,28.06,26.79,25862,92803876.0,4.59,0.25,0.07,1.55
2024-04-23,300598,27.65,27.84,28.21,27.59,22606,82440310.0,2.23,0.32,0.09,1.35
2024-04-24,300598,27.76,28.48,28.48,27.76,28482,105064800.0,2.59,2.3,0.64,1.71
2024-04-25,300598,28.06,27.71,28.19,27.48,37773,137090948.0,2.49,-2.7,-0.77,2.26
2024-04-26,300598,27.68,28.45,28.51,27.66,37737,139051774.0,3.07,2.67,0.74,2.26
2024-04-29,300598,28.91,29.39,29.7,28.65,45077,171348477.0,3.69,3.3,0.94,2.7
2024-04-30,300598,29.67,29.36,30.22,29.2,41074,158903131.0,3.47,-0.1,-0.03,2.46
2024-05-06,300598,29.82,29.64,30.0,29.5,33342,129268816.0,1.7,0.95,0.28,2.0
2024-05-07,300598,29.6,29.59,29.98,29.34,25647,99100201.0,2.16,-0.17,-0.05,1.54
2024-05-08,300598,29.29,28.74,29.4,28.72,26206,99018560.0,2.3,-2.87,-0.85,1.57
2024-05-09,300598,29.0,29.27,29.48,29.0,23152,88337393.0,1.67,1.84,0.53,1.39
2024-05-10,300598,29.26,28.65,29.45,28.53,24389,91496593.0,3.14,-2.12,-0.62,1.46
2024-05-13,300598,28.38,28.11,28.51,27.75,22951,84231062.0,2.65,-1.88,-0.54,1.38
2024-05-14,300598,28.14,28.49,28.74,28.14,17293,64078651.0,2.13,1.35,0.38,1.04
2024-05-15,300598,28.83,28.23,29.07,28.22,26102,97306113.0,2.98,-0.91,-0.26,1.56
2024-05-16,300598,28.28,27.95,28.73,27.89,24308,89357669.0,2.98,-0.99,-0.28,1.46
2024-05-17,300598,27.92,28.58,28.79,27.88,26079,96659444.0,3.26,2.25,0.63,1.56
2024-05-20,300598,28.54,29.08,29.88,28.13,40577,154543948.0,6.12,1.75,0.5,2.43
2024-05-21,300598,29.14,30.26,30.44,28.91,81129,317202414.0,5.26,4.06,1.18,4.86
2024-05-22,300598,30.2,29.97,30.2,29.62,40193,156636735.0,1.92,-0.96,-0.29,2.41
2024-05-23,300598,30.18,29.86,30.54,29.76,50349,197716415.0,2.6,-0.37,-0.11,3.02
2024-05-24,300598,29.71,28.68,29.98,28.58,45766,173637069.0,4.69,-3.95,-1.18,2.74
2024-05-27,300598,28.64,28.42,28.93,27.62,33041,120920982.0,4.57,-0.91,-0.26,1.98
2024-05-28,300598,28.29,27.89,28.64,27.82,26718,97901306.0,2.89,-1.86,-0.53,1.6
2024-05-29,300598,27.64,28.24,28.87,27.38,56263,157790006.0,5.34,1.25,0.35,2.59
2024-05-30,300598,27.93,28.34,28.66,27.38,45210,127379052.0,4.53,0.35,0.1,2.08
2024-05-31,300598,28.66,29.54,30.15,28.6,84904,252012144.0,5.47,4.23,1.2,3.91
2024-06-03,300598,29.5,29.18,30.0,28.91,52647,154909245.0,3.69,-1.22,-0.36,2.43
2024-06-04,300598,29.09,28.28,29.11,27.88,51655,145822615.0,4.22,-3.08,-0.9,2.38
2024-06-05,300598,28.24,29.23,30.55,28.08,81888,240587888.0,8.73,3.36,0.95,3.78
