Date,股票代码,Open,Close,High,Low,Volume,Amount,Amplitude,Change,ChangeAmount,Turnover
2024-03-07,605598,17.95,17.45,18.04,17.4,21992,39475312.0,3.59,-2.08,-0.37,2.98
2024-03-08,605598,17.49,17.83,17.88,17.39,21107,37676652.0,2.81,2.18,0.38,2.86
2024-03-11,605598,17.87,18.25,18.25,17.59,27585,50054724.0,3.7,2.36,0.42,3.74
2024-03-12,605598,18.48,18.87,19.09,18.25,43868,82826397.0,4.6,3.4,0.62,5.95
2024-03-13,605598,18.79,18.83,19.24,18.54,30498,58236503.0,3.71,-0.21,-0.04,4.14
2024-03-14,605598,18.79,18.72,19.07,18.51,25175,47974142.0,2.97,-0.58,-0.11,3.42
2024-03-15,605598,18.58,18.91,18.91,18.58,17934,34063043.0,1.76,1.01,0.19,2.43
2024-03-18,605598,19.0,19.38,19.49,18.91,23529,45830464.0,3.07,2.49,0.47,3.19
2024-03-19,605598,19.39,19.05,19.48,19.03,18429,35654950.0,2.32,-1.7,-0.33,2.5
2024-03-20,605598,19.24,20.03,20.19,19.07,43727,86916265.0,5.88,5.14,0.98,5.93
2024-03-21,605598,20.09,20.04,20.54,19.9,33147,67411569.0,3.2,0.05,0.01,4.5
2024-03-22,605598,19.94,19.18,20.09,19.1,29229,57407236.0,4.94,-4.29,-0.86,3.97
2024-03-25,605598,19.04,18.82,19.49,18.82,20330,39358606.0,3.49,-1.88,-0.36,2.76
2024-03-26,605598,18.81,18.65,18.9,18.19,26751,50267207.0,3.77,-0.9,-0.17,3.63
2024-03-27,605598,18.67,17.86,18.69,17.84,18108,33422264.0,4.56,-4.24,-0.79,2.46
2024-03-28,605598,18.01,18.44,18.67,17.9,17332,32138570.0,4.31,3.25,0.58,2.35
2024-03-29,605598,18.39,18.66,18.69,18.39,11325,21237881.0,1.63,1.19,0.22,1.54
2024-04-01,605598,18.79,18.99,18.99,18.69,13326,25425884.0,1.61,1.77,0.33,1.81
2024-04-02,605598,18.97,18.69,19.14,18.56,13604,25864570.0,3.05,-1.58,-0.3,1.85
2024-04-03,605598,18.91,18.38,18.91,18.19,15903,29618018.0,3.85,-1.66,-0.31,2.16
2024-04-08,605598,18.29,17.72,18.37,17.69,16855,30585471.0,3.7,-3.59,-0.66,2.29
2024-04-09,605598,17.82,17.89,18.08,17.64,11312,20477440.0,2.48,0.96,0.17,1.53
2024-04-10,605598,17.79,17.31,17.83,17.18,14503,25574125.0,3.63,-3.24,-0.58,1.97
2024-04-11,605598,17.16,17.41,17.69,17.16,25797,45594610.0,3.06,0.58,0.1,3.5
2024-04-12,605598,17.53,16.98,17.6,16.89,18464,32235434.0,4.08,-2.47,-0.43,2.51
2024-04-15,605598,16.99,16.17,17.14,15.89,32672,54121885.0,7.36,-4.77,-0.81,4.43
2024-04-16,605598,16.19,15.3,16.48,15.04,30609,48139547.0,8.91,-5.38,-0.87,4.15
2024-04-17,605598,15.69,16.29,16.59,15.51,29841,49101497.0,7.06,6.47,0.99,4.05
2024-04-18,605598,16.3,16.79,17.29,16.1,34249,58159341.0,7.31,3.07,0.5,4.65
2024-04-19,605598,16.8,16.51,16.89,16.17,22918,38305524.0,4.29,-1.67,-0.28,3.11
2024-04-22,605598,16.51,16.64,16.93,15.92,20993,35044880.0,6.12,0.79,0.13,2.85
2024-04-23,605598,16.66,17.06,17.19,16.6,19632,33758017.0,3.55,2.52,0.42,2.66
2024-04-24,605598,17.0,17.19,17.27,16.9,16074,27858390.0,2.17,0.76,0.13,2.18
2024-04-25,605598,17.11,17.28,17.38,16.99,14490,25294983.0,2.27,0.52,0.09,1.97
2024-04-26,605598,17.19,17.09,17.34,16.71,23879,41276702.0,3.65,-1.1,-0.19,3.24
2024-04-29,605598,17.08,17.51,17.56,17.02,20924,36790967.0,3.16,2.46,0.42,2.84
2024-04-30,605598,17.67,18.56,19.23,17.05,58539,107140392.0,12.45,6.0,1.05,7.94
2024-05-06,605598,18.49,18.37,18.55,18.1,67666,124961171.0,2.42,-1.02,-0.19,9.18
2024-05-07,605598,18.28,19.04,19.32,18.09,64980,123437325.0,6.7,3.65,0.67,8.82
2024-05-08,605598,19.79,18.76,19.99,18.6,64154,123686321.0,7.3,-1.47,-0.28,8.7
